@relation IPCATransformed

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute Cluster0 numeric
@attribute Cluster1 numeric
@attribute Cluster2 numeric
@attribute Cluster3 numeric
@attribute Cluster4 numeric
@attribute Cluster5 numeric
@attribute output {1,2,3,4,5,7}

@data
-0.487116,1.099269,0.006285,3.0468,2.20064,2.178473,2.572753,0.031751,-1.539184,0,1,0,0,0,0,2
-0.747152,-2.072212,-2.55895,-1.296118,-0.765936,1.297849,-2.237469,2.206193,1.525662,0,0,1,0,0,0,2
1.528475,3.081465,2.187316,-1.512801,-0.972651,-1.507153,-2.418088,0.569546,1.896881,0,0,0,0,0,1,2
2.140543,0.93571,-1.263664,-1.400272,-1.012104,-1.818784,-1.730928,-3.866628,2.191883,1,0,0,0,0,0,2
-0.864949,-0.438108,-0.817692,2.68314,1.512802,4.303103,4.455497,0.236101,-2.894333,0,1,0,0,0,0,2
0.104897,2.601215,-0.530081,-1.262932,-0.096104,1.576912,-2.237785,2.975627,5.224072,0,0,1,0,0,0,3
2.637357,0.076913,0.705196,-1.87439,-3.317905,-1.845161,0.191443,0.491604,-0.0028,0,0,0,0,1,0,3
1.4727,-1.902043,1.981927,1.285717,-3.453769,-1.485348,-2.244175,3.813566,-2.038111,0,0,0,0,1,0,3
-0.921701,-1.878066,-3.338164,-1.63471,4.319209,-2.239608,1.910947,-1.933253,-4.086102,1,0,0,0,0,0,3
1.788124,1.586726,1.128493,0.562584,-2.491452,2.259262,1.349858,-3.746964,3.486104,0,0,0,1,0,0,3
-2.18457,-1.551112,-0.180848,0.564794,-2.481611,0.628628,0.187893,1.001851,-2.456275,0,0,0,0,1,0,3
0.642922,2.725444,-0.251357,0.197315,3.751209,-0.357487,0.50423,-0.429774,-0.257464,0,1,0,0,0,0,3
1.801097,-0.717531,-2.323147,1.366309,-2.366865,-1.53338,-0.329209,-0.019098,-2.606003,1,0,0,0,0,0,3
-3.572691,-0.543055,2.183976,-0.245201,-0.037539,2.177354,0.871084,1.494391,1.320185,0,0,1,0,0,0,3
2.60634,-0.455811,0.628543,-2.63262,2.379632,-0.854641,-1.970752,-0.09189,0.179702,0,0,0,0,0,1,3
-0.83468,1.397355,2.03377,-0.606791,-2.911706,-0.034592,4.778819,-1.538761,1.200393,0,0,0,1,0,0,3
0.551863,-1.776592,-4.453132,-0.254938,1.144847,-1.456171,-1.714531,2.69641,-3.857945,0,0,0,0,1,0,3
2.184948,-1.172407,-0.594614,0.817177,-1.309926,-1.058459,1.646523,1.116429,1.085033,0,0,0,0,1,0,3
0.141153,-1.043183,0.673951,2.148357,2.113456,-3.305133,-1.262032,2.030648,0.639315,0,0,0,0,0,1,3
0.004011,-1.131641,0.484919,-1.515141,-2.30145,3.452743,2.207129,-4.444159,1.766931,0,0,0,1,0,0,7
2.401206,2.22473,-0.271873,1.508543,2.422652,3.44042,3.159487,-1.165333,1.767625,0,0,0,1,0,0,7
-0.064171,-0.386184,1.87922,-2.485448,1.764633,3.417251,1.074475,0.310184,-0.952973,0,1,0,0,0,0,5
-0.579959,0.631263,-3.004751,2.205017,0.585275,-2.716998,-0.458482,1.506871,-1.344742,0,0,0,0,0,1,5
-0.442171,0.222606,-2.204248,-0.419341,-0.761505,0.252793,1.008126,-0.18394,2.928822,0,0,0,1,0,0,5
-1.531521,2.694166,0.108869,-1.601792,-0.312149,0.597655,-2.178146,0.792386,0.313316,0,0,1,0,0,0,5
1.356922,-0.177146,0.583912,2.711136,2.724206,-1.890841,4.605459,-1.391163,2.955912,0,0,0,1,0,0,5
-0.921701,0.616049,-3.206359,-1.986052,0.412263,-0.915002,-0.760473,2.409714,-0.701238,0,0,0,0,0,1,7
2.280537,-1.631368,0.763212,0.694914,1.457801,2.550695,0.375321,1.275918,0.5156,0,1,0,0,0,0,7
-0.802179,-2.047588,-1.87803,-0.63685,0.44816,0.227902,2.721111,2.231684,-0.841105,0,0,0,0,1,0,7
-0.957909,-0.479416,1.085218,4.040154,-1.30517,-0.426162,1.41836,1.99918,3.906887,0,0,1,0,0,0,7
-1.450398,0.237148,0.329187,-2.736966,0.025184,-1.557119,1.132391,-1.960889,0.055206,1,0,0,0,0,0,7
1.669452,-1.616017,-0.339117,-1.23798,0.389861,-0.240308,-1.074167,0.845261,-1.113668,0,0,0,0,0,1,7
-0.027435,1.092538,-0.28904,-0.337567,0.56133,2.736987,0.099311,1.368522,-1.004017,0,1,0,0,0,0,7
-0.424802,1.116468,1.125242,-1.534796,1.096976,-1.513891,1.700584,0.387455,-0.519495,0,0,0,1,0,0,7
1.764621,0.387058,-2.201911,1.535911,-1.506994,0.715172,1.758899,-2.926722,0.414883,0,0,0,1,0,0,7
-0.209375,-0.572501,-2.979267,4.208544,-5.790184,-3.89465,1.59812,-1.23505,-4.48074,1,0,0,0,0,0,3
3.84966,-3.861526,3.082359,0.379109,-1.002012,-0.093315,-4.686313,-1.957523,4.492645,0,0,1,0,0,0,3
-1.585691,0.413404,2.618755,-5.138447,-0.831158,-4.043864,2.833987,1.566701,-5.791625,0,0,0,0,1,0,3
-1.828031,-0.972028,4.668881,-0.9042,-1.86512,-1.38096,6.220373,-0.662676,2.939807,0,0,0,1,0,0,3
1.181791,-2.975847,-2.556132,-0.116906,2.982139,0.710805,-0.058556,2.210775,-4.792393,0,1,0,0,0,0,4
-1.042875,2.303422,1.534257,0.383949,0.324431,1.332351,-4.356958,-0.336131,3.766518,0,0,1,0,0,0,4
3.358115,0.541867,-1.647202,3.483728,-2.457945,1.709104,2.190351,-0.209197,0.785118,0,0,0,1,0,0,4
0.05443,-0.621929,-0.916956,0.360859,3.793486,-1.716471,-2.30872,3.295874,-7.674993,0,0,0,0,1,0,2
-2.069764,-0.473171,0.987051,-2.161209,3.518828,2.767871,-0.814893,4.422351,4.033375,0,0,0,0,0,1,2
3.776771,0.67,-1.92241,-3.847277,-3.419672,-1.497973,0.978625,-1.563981,3.258451,0,0,0,1,0,0,2
-2.63727,-1.925505,1.811925,1.877161,1.683847,-1.780322,2.43984,-2.773425,-4.7166,1,0,0,0,0,0,2
1.135132,-2.321579,0.302239,0.080629,0.002781,2.094225,1.16025,0.419102,-0.29429,0,1,0,0,0,0,2
-0.508634,2.07533,-0.447716,0.630112,-0.232667,1.343996,-3.456955,0.499487,1.505881,0,0,1,0,0,0,2
-0.937266,0.532213,0.511704,-1.755005,0.11213,-0.720657,2.621934,2.460068,1.147044,0,0,0,0,1,0,2
1.831773,-1.68918,-1.888907,-0.689869,-1.214167,0.105247,1.44238,-3.36484,-1.17734,1,0,0,0,0,0,2
-0.21032,1.969117,0.117447,0.233697,0.522783,-3.015825,0.71293,0.73317,2.32003,0,0,0,0,0,1,2
0.662213,-1.895688,1.144022,0.854295,-2.26169,-0.533172,4.312819,-2.094119,3.079468,0,0,0,1,0,0,2
-1.601513,-1.197304,-1.857666,-3.217114,-2.05842,0.721924,-2.020836,3.618196,-3.004235,0,0,0,0,1,0,2
2.958623,1.064848,1.701909,0.476011,4.033369,2.743782,-1.596166,-2.016875,-0.90101,0,1,0,0,0,0,2
-1.643481,0.694466,-1.723919,1.02647,-0.898228,1.365774,0.148311,-1.338412,2.130014,0,0,1,0,0,0,2
1.669662,1.442043,-1.034577,-1.586219,-3.626131,1.214741,2.296655,-0.509861,2.388153,0,0,0,1,0,0,2
2.289348,0.607253,-0.150329,2.406076,0.992174,-1.051039,0.740291,0.826518,0.27054,0,0,0,0,0,1,2
1.609327,-1.823176,-0.209336,1.788085,-1.74738,2.130667,-0.026172,0.895328,-0.678233,0,0,0,0,1,0,2
-1.101161,2.019622,-1.056255,0.199391,-1.288739,0.749511,1.920554,-3.348139,0.135739,0,0,0,1,0,0,2
-2.003583,1.725452,1.658984,-1.666423,2.566902,-1.992588,-0.489707,-2.489153,-3.150085,1,0,0,0,0,0,2
-2.001102,-0.703425,1.442068,-0.768414,2.470308,2.742508,1.001175,-0.2693,-0.746167,0,1,0,0,0,0,3
1.42796,1.807305,0.033528,-3.013284,-0.17011,-4.157271,-3.7344,0.367498,-2.644828,0,0,0,0,0,1,3
0.272025,2.211531,1.888376,-1.965261,2.509016,-1.118196,0.077453,0.354927,1.716073,0,0,0,0,0,1,3
1.634724,-0.807172,-1.325772,0.733881,-2.376652,1.366079,-2.153323,-1.367762,3.355335,0,0,1,0,0,0,3
2.245033,-0.39871,-0.062016,0.77581,1.756635,-2.077547,3.301675,-0.323025,-2.542118,1,0,0,0,0,0,3
-2.781285,-0.737113,-1.501497,1.191956,-1.38471,-2.845021,-1.331685,-1.288913,1.109383,1,0,0,0,0,0,3
1.627953,-2.274643,1.038887,0.137248,0.586849,2.060483,-1.351848,0.760259,0.524109,0,1,0,0,0,0,3
-1.868425,1.860992,1.101147,1.077299,-2.068974,1.411112,-3.312216,-1.582706,2.56276,0,0,1,0,0,0,3
2.332497,1.174378,-2.514176,1.45125,-1.312787,-3.177884,-1.600448,1.052015,2.078208,0,0,0,0,0,1,3
-1.814398,-0.520754,1.698794,3.533811,-0.227535,-1.148967,-0.109447,-4.125008,1.301293,1,0,0,0,0,0,3
-1.960859,-1.534837,1.939691,-1.885217,0.417577,1.677984,1.554921,2.152935,-1.131997,0,0,0,0,1,0,3
0.716085,0.607291,-2.961181,0.227109,4.613509,0.845208,-1.069643,-0.335622,3.813677,0,0,0,0,0,1,3
-0.437307,-0.324709,0.806477,-3.033762,-3.006791,-1.669926,-1.313163,-0.24474,-0.040008,1,0,0,0,0,0,7
-0.847069,0.092724,1.560214,2.335324,-2.958678,-1.004013,2.883739,1.071502,-2.393495,0,0,0,0,1,0,7
-3.108886,-0.601828,-0.809795,-0.093577,2.07143,-1.906217,-2.355645,0.926209,0.663623,0,0,0,0,0,1,7
0.314807,1.907271,1.213283,3.046622,-1.09092,0.12615,-1.9131,1.706406,0.685327,0,0,1,0,0,0,5
-1.105612,0.319779,0.19246,0.69632,-3.386189,0.57252,0.670034,0.989415,-0.773986,0,0,0,0,1,0,5
1.78335,0.223411,-3.616399,1.826092,1.408879,0.278644,-2.548276,0.482999,1.837752,0,0,0,0,0,1,5
-1.584131,1.06193,3.584271,-1.340787,-0.68625,1.157384,2.5764,-1.326958,0.403317,0,0,0,1,0,0,5
0.187594,-1.473314,-1.357019,-0.172864,1.191793,2.887004,-0.313393,0.02028,-1.204675,0,1,0,0,0,0,5
0.161544,0.086752,0.223497,1.085876,-1.835435,0.335469,0.897525,-2.686631,-2.831762,1,0,0,0,0,0,5
-0.094041,-0.813291,-1.5799,2.215495,0.247183,-0.849605,-2.959994,-0.254949,2.054829,0,0,1,0,0,0,5
-0.857974,1.638816,0.207871,-4.75714,-0.931465,0.481661,0.559005,1.781143,-0.86331,0,0,0,0,1,0,5
1.35425,-0.715945,0.59991,-0.36548,1.276434,-2.575774,2.151864,-1.543864,0.607081,0,0,0,1,0,0,5
-3.061452,0.289587,-1.001975,-3.253212,-0.981853,-0.593004,-1.146934,-0.615043,-1.664078,1,0,0,0,0,0,7
1.177788,-0.497379,-2.607449,1.988221,-1.026202,-1.013685,0.529999,0.712495,0.075278,0,0,0,0,1,0,7
-0.40896,1.204182,-0.063268,-0.840532,-0.346443,0.298142,1.677791,-2.124281,4.194681,0,0,0,1,0,0,7
1.521801,-1.394503,-0.182505,0.966027,0.600665,-0.461021,-0.323879,1.81868,-1.943766,0,0,0,0,1,0,7
1.906714,1.460254,-0.631664,-2.865772,1.347079,-2.429894,0.659057,0.47629,-1.302007,0,0,0,0,0,1,7
-0.871227,-3.189255,1.00809,1.493334,1.112451,1.024739,0.098988,-2.529722,-0.009131,0,1,0,0,0,0,7
0.662068,1.921424,0.520921,-0.295269,-1.24658,1.618902,-0.360615,0.34096,1.868904,0,0,1,0,0,0,7
-0.063663,-0.139336,1.636807,-2.211158,-3.339044,-1.338884,1.638024,0.763252,-2.499508,0,0,0,0,1,0,7
1.802541,-2.070616,-1.383673,-1.438731,-2.238732,1.7416,-2.745153,3.618339,1.694708,0,0,1,0,0,0,3
0.495221,1.618094,0.409903,1.227653,3.225395,2.510772,-2.12288,-0.319832,5.757711,0,0,1,0,0,0,3
-0.578989,0.768637,1.856672,-1.690137,-5.23429,-3.794326,1.155899,-1.754699,1.744138,1,0,0,0,0,0,3
1.091282,-1.850706,-0.071574,2.882347,0.757957,0.195685,1.350618,1.643896,-5.489345,0,0,0,0,1,0,3
-0.140264,-1.185973,3.942093,0.203767,5.509133,-2.26207,-1.088325,-1.599401,-1.802953,0,0,0,0,0,1,3
0.946974,-1.035081,1.671475,-0.14907,-3.66201,0.783132,-0.216747,5.572218,2.714328,0,0,0,0,1,0,4
0.258291,2.138464,-1.197574,0.685189,-1.355232,-0.00576,-1.220879,-1.494385,-2.010835,1,0,0,0,0,0,4
1.082091,-2.122666,1.316563,-2.276774,3.039448,0.014897,2.514238,-2.701638,3.39169,0,0,0,1,0,0,4
0.292952,-0.076861,-0.924583,-1.56255,-3.886817,-0.320572,-2.582606,1.973337,0.187749,0,0,1,0,0,0,4
1.710429,1.012743,-0.157479,4.431084,-0.689785,-0.873387,-3.180771,2.054649,-0.706615,0,0,0,0,0,1,2
-3.052656,1.083248,-1.067445,0.736244,-0.406241,4.948658,4.651129,0.143837,2.856078,0,0,0,1,0,0,2
0.750613,-2.367788,1.438315,-2.926795,1.74467,-2.008149,-0.43377,-2.180604,-2.672333,1,0,0,0,0,0,2
-0.036441,-0.03541,2.095837,1.348043,1.03465,-2.745388,-0.53661,0.073817,-1.959185,1,0,0,0,0,0,2
-0.82239,-0.448242,-1.593062,0.041084,-2.643732,1.315804,2.637349,0.50423,-0.072143,0,0,0,0,1,0,2
-0.022217,-0.569034,0.520337,0.788013,1.144505,0.440462,0.860358,-2.752804,3.504644,0,0,0,1,0,0,2
-1.218597,-0.216345,-1.152882,-2.696564,-0.946394,1.646679,-0.041108,1.23122,1.117113,0,0,1,0,0,0,2
0.473025,0.333804,1.98586,-2.257725,3.223095,0.557504,1.937709,-1.166293,-0.082101,0,0,0,1,0,0,2
1.53078,-0.689322,-1.891627,-0.100415,1.009792,0.723535,2.000473,-0.616513,-2.126691,0,1,0,0,0,0,2
0.254582,0.093328,2.680291,1.426648,0.589339,0.473269,-0.783444,1.473168,-0.857093,0,0,0,0,1,0,2
-0.695165,1.025839,-1.662503,0.417445,0.644034,1.347851,-0.226428,-0.275789,2.617037,0,0,1,0,0,0,2
1.796393,0.097547,0.45764,-1.232609,-4.43715,-1.157891,1.325029,0.167916,2.155124,0,0,1,0,0,0,2
0.09815,2.117003,-0.155243,-3.776582,-2.324927,1.14133,-0.525829,4.395177,7.364513,0,0,1,0,0,0,2
0.567083,-1.342395,-0.372083,-1.80738,3.555995,0.64415,0.505044,-3.317693,-0.794989,0,1,0,0,0,0,2
-0.6791,-0.325068,-0.550116,0.242645,0.193689,0.391346,-1.300921,0.982566,1.749156,0,0,1,0,0,0,2
1.260317,-0.053287,1.710055,0.069259,-2.74701,3.002177,0.856308,-1.121588,0.231549,0,0,1,0,0,0,2
-0.003303,1.61545,-0.116598,4.309029,0.850062,-0.148558,-0.424791,-1.351931,-1.50428,1,0,0,0,0,0,2
0.800885,0.862936,1.299788,-0.344789,0.135262,-0.758278,2.308832,3.001921,1.230025,0,0,0,0,1,0,2
0.594124,-1.283671,-2.496877,1.175213,0.585819,-0.196105,-0.849635,-1.464433,-2.199326,1,0,0,0,0,0,2
0.734756,0.508274,-0.471531,-1.663896,1.563211,0.321494,3.351939,-0.369417,1.616141,0,0,0,1,0,0,2
0.276709,0.598654,0.480793,-1.314969,1.180313,-2.023318,-6.175701,1.224356,-0.158865,0,0,0,0,0,1,2
0.672729,-1.537524,0.008484,2.189976,1.292977,0.000274,-1.943566,-4.24217,0.042507,1,0,0,0,0,0,2
-1.64524,2.769692,2.685106,-1.748137,-3.202087,-0.52387,0.863595,1.904432,1.939954,0,0,1,0,0,0,2
0.91934,-0.81315,1.763052,2.089365,-0.292699,1.285574,-1.666295,2.043359,-1.087151,0,0,0,0,1,0,3
-1.70676,0.742293,0.128597,0.482988,-0.755444,0.458599,-2.671819,0.656104,-0.445713,0,0,1,0,0,0,3
-1.243308,-1.181504,1.019206,1.16676,-0.034413,0.34635,1.782795,-1.399708,-1.160967,1,0,0,0,0,0,3
0.747153,0.217017,-2.059091,-0.748752,1.204553,-2.162335,-3.247895,-0.168122,-2.809537,0,0,0,0,0,1,3
2.389508,-1.074375,-1.117697,-1.697727,-0.626558,-0.10791,0.451519,-2.692351,0.687273,0,0,0,1,0,0,3
0.05537,1.953543,2.500327,1.629732,-0.694878,-0.571993,-0.661923,1.572311,-3.419791,0,0,0,0,1,0,3
-0.681207,-2.799501,0.23459,1.38968,0.354338,-0.59916,0.949487,-1.902003,-0.752196,1,0,0,0,0,0,3
2.18345,1.349236,0.412374,-0.161189,-0.486402,0.9903,-2.297957,5.279126,-1.741099,0,0,0,0,1,0,3
-2.167295,0.618436,-2.216701,-0.995149,1.013072,-0.08448,0.349837,-1.440428,-1.841817,1,0,0,0,0,0,3
0.941338,-2.360899,1.540928,-4.17321,0.895407,-1.001655,-0.181585,-2.582082,-1.327569,1,0,0,0,0,0,3
3.136984,2.573979,1.350301,2.613334,0.410612,-1.662805,1.471048,3.625361,-0.622109,0,0,0,0,1,0,7
-2.580305,-3.053787,-1.24965,1.823444,-3.407769,-0.450202,-1.977487,-1.154214,-2.327691,1,0,0,0,0,0,7
1.772624,3.147841,0.075938,1.12093,2.301422,2.117277,0.129392,-0.266795,1.944948,0,1,0,0,0,0,7
-2.382922,0.087085,0.146376,-2.802502,-1.498053,-4.282322,1.314056,1.073346,-3.857859,1,0,0,0,0,0,7
2.577513,-0.12767,-0.772048,0.995711,-2.681412,-2.425172,-0.997489,-1.604831,-0.016916,1,0,0,0,0,0,5
-2.351551,-1.384879,1.288978,1.000474,-1.688347,5.227866,-0.487299,-0.429715,-2.78535,0,1,0,0,0,0,5
0.004252,-2.214782,0.502551,-1.899826,2.198367,1.453708,2.101563,1.492869,-1.34752,0,1,0,0,0,0,5
0.075419,0.67195,1.369723,0.898599,2.651311,0.647539,-0.480176,-0.756741,1.042163,0,1,0,0,0,0,5
-0.447232,-0.723892,-1.13892,-2.237086,-2.219124,1.909892,2.284554,-0.327634,0.134991,0,0,0,1,0,0,5
2.202427,1.684132,-0.61657,2.415507,1.760723,-1.7985,-3.729171,-0.94422,-0.43214,0,0,0,0,0,1,5
0.591219,0.623397,-0.149393,-1.897378,1.47366,1.041174,1.162306,-0.762165,-0.296084,0,1,0,0,0,0,5
-0.086808,2.08732,0.334276,-2.154445,0.492558,1.564075,-2.852879,-2.067533,1.203857,0,0,1,0,0,0,5
2.481694,-1.339242,-0.762903,2.380583,0.58979,2.422285,-1.324204,0.030351,0.524592,0,1,0,0,0,0,7
1.612013,0.702469,1.454244,-1.248334,0.279797,0.307286,-1.811819,0.500446,0.24998,0,0,0,0,0,1,7
0.400129,1.101037,1.651236,1.128527,-1.867746,-3.914443,3.809167,3.206594,2.886343,0,0,0,1,0,0,7
1.892535,1.682946,-1.57456,-2.016431,-1.440181,0.416861,1.718202,4.270275,2.271415,0,0,0,0,1,0,7
-0.602293,-2.264071,-0.095978,-1.656333,1.014487,-0.715788,-1.195432,-2.131007,-1.146164,1,0,0,0,0,0,7
0.24679,0.077552,1.380723,-0.545504,3.350072,2.538445,0.008415,1.414182,3.369697,0,1,0,0,0,0,7
0.224708,2.159839,0.204029,1.402414,-2.565488,4.818801,-2.132324,0.314754,-1.900042,0,1,0,0,0,0,3
0.442851,0.388746,1.057073,2.489927,1.062221,1.808659,-1.647664,1.865387,-1.028355,0,1,0,0,0,0,3
-2.512154,-0.156022,0.81912,-1.372895,3.10314,0.919966,-0.577007,-2.903571,2.605959,0,0,0,1,0,0,3
0.743648,2.010081,2.966136,-2.885394,-1.612634,1.324436,-6.307187,-1.558108,0.108325,0,0,1,0,0,0,4
0.515183,-2.551047,-0.901241,0.777355,-0.877428,0.422132,-2.404938,0.678176,-0.260882,0,0,1,0,0,0,4
-0.408869,-1.064384,-0.007055,1.731082,0.146023,1.253833,0.21575,-0.139174,2.868337,0,0,1,0,0,0,4
-0.77336,2.355087,-1.434026,-3.368865,-1.974071,-3.615359,0.298334,0.849615,0.345345,0,0,0,0,0,1,2
1.3301,-3.058504,-1.604579,1.782281,2.9711,0.42906,0.596024,4.393736,0.835134,0,0,0,0,0,1,2
-0.538347,0.593923,2.449891,0.730128,-1.357755,4.639386,-2.438225,-2.171751,4.03859,0,0,1,0,0,0,2
-1.731129,0.805159,0.788438,-0.824691,0.408942,-2.745663,-0.224875,-2.218186,-3.193882,1,0,0,0,0,0,2
0.014897,-2.994915,-0.405102,1.233843,2.579677,-0.699694,1.561673,0.372083,-0.104154,0,0,0,1,0,0,2
-0.098509,0.369368,-0.873369,0.25884,-0.869419,0.846021,-2.400463,2.310699,4.117623,0,0,1,0,0,0,2
0.740212,-0.91059,-0.885308,1.527348,-0.998983,3.595295,2.784316,2.557221,-2.906198,0,0,0,0,1,0,2
-1.131472,-0.317871,0.729249,-1.820119,0.019572,-1.886747,-0.633906,0.734033,0.793432,0,0,0,0,0,1,2
1.163149,0.051115,-1.16727,0.784329,1.666811,-0.482482,0.842263,-1.344982,5.215937,0,0,0,1,0,0,2
-1.097704,-1.153157,-0.346699,-0.292137,-0.879667,1.543137,0.263203,1.37196,1.580709,0,0,1,0,0,0,2
0.496648,0.155535,-2.436434,2.018343,0.873208,-1.747394,-1.041097,-1.75619,-0.173003,1,0,0,0,0,0,2
0.036747,-0.900806,1.687174,2.576832,-1.558026,-0.022607,-2.816862,-0.750388,4.746274,0,0,1,0,0,0,2
-0.182005,-0.840695,-0.167007,-0.954074,-0.103139,2.898104,-2.117108,1.201829,-2.650008,0,1,0,0,0,0,2
-0.641129,-0.010724,-1.511295,-1.794849,-1.093057,-3.295746,1.546585,-0.521852,0.529888,0,0,0,1,0,0,2
0.924714,-0.717136,-0.906465,0.404628,1.663487,-1.662233,1.185879,-1.487033,-1.724738,1,0,0,0,0,0,2
-1.736903,0.161129,0.430969,0.835203,1.543376,-1.70897,-2.59638,0.859654,1.277551,0,0,0,0,0,1,2
0.651305,-1.19818,-0.525354,-1.840074,-2.215888,3.173771,1.588856,1.345523,3.526449,0,0,1,0,0,0,2
-0.191752,0.567851,0.830143,0.245385,2.419503,0.232448,-1.550558,-3.030438,-2.475405,0,1,0,0,0,0,2
1.415822,0.873895,-0.563321,3.461398,1.055317,-0.052078,-0.203792,0.531862,0.815309,0,0,0,0,0,1,2
0.115343,0.42563,1.121201,-0.852198,0.894648,-0.980707,-0.682902,-3.294964,-2.229882,1,0,0,0,0,0,2
-0.800904,1.828057,-0.332329,1.44393,3.61682,-0.509444,1.919642,0.449478,-4.830866,0,1,0,0,0,0,2
-0.820891,-2.944267,-1.031086,-1.639971,-2.084921,0.893015,-1.712226,2.907471,-2.230536,0,0,0,0,1,0,7
2.024549,0.639531,-1.40712,0.069166,0.317248,-0.9271,-1.897875,-1.914952,-0.389909,1,0,0,0,0,0,3
3.225074,2.642032,-0.518123,-0.68016,1.23797,-2.457676,-1.046331,-1.557794,0.185385,0,0,0,0,0,1,3
-1.936989,-1.879782,3.628181,3.998942,-0.056701,-1.286968,2.054792,3.076273,-0.602081,0,0,0,0,1,0,3
0.004079,-0.481095,-0.828832,0.151676,-1.95705,1.474624,-2.358237,-1.332217,1.460434,0,0,1,0,0,0,3
1.356601,-0.111137,0.051385,-0.36685,0.080571,3.217119,-2.524728,0.703492,-2.496409,0,1,0,0,0,0,3
0.142705,1.968984,0.165497,0.495844,1.022037,2.955711,0.426595,-0.991724,0.056172,0,1,0,0,0,0,3
-0.627329,-2.205792,0.210075,-1.688098,1.605599,-0.35248,-1.81978,-0.089863,-3.275587,0,1,0,0,0,0,3
-0.035625,2.733587,-0.73037,-2.415616,0.02353,0.727557,2.244882,2.557338,2.957034,0,0,0,1,0,0,3
1.352235,-1.828125,2.014396,-0.06901,0.500662,-4.175388,1.687159,-3.366787,-1.612868,1,0,0,0,0,0,3
0.236372,1.091817,2.607135,2.581616,0.30354,0.600026,-0.818213,-4.29278,-3.268999,1,0,0,0,0,0,7
-4.162633,0.686436,0.090682,-1.040075,1.136844,-4.698732,-3.343017,1.55142,2.502847,0,0,0,0,0,1,7
4.286183,-1.319625,0.770288,-1.570766,-1.246441,1.605263,2.422929,-0.306328,4.349426,0,0,0,1,0,0,7
2.706274,-1.197963,1.00863,1.718166,3.04167,-0.052102,0.520299,0.100476,0.141553,0,1,0,0,0,0,5
-1.768004,1.588539,-3.169859,0.761798,-2.491855,0.607312,-2.371007,-1.893774,-1.236951,1,0,0,0,0,0,5
-3.875666,0.033212,-0.699831,0.284056,0.378869,-2.586613,0.637232,-1.953396,0.743228,1,0,0,0,0,0,5
0.742412,-0.74469,0.382072,3.631539,3.249944,1.546339,1.211042,0.830461,1.32978,0,1,0,0,0,0,5
-2.12526,1.671096,-1.511796,-2.060963,-2.801303,0.059607,-1.59155,-2.775333,0.403314,0,0,1,0,0,0,5
-1.202688,-0.052547,0.04027,1.792716,-0.001165,1.503343,1.856792,0.805269,1.497881,0,0,0,1,0,0,5
-0.925191,0.647681,-1.194246,-1.051308,3.117197,-0.534094,-0.087231,-4.385315,0.573632,0,0,0,1,0,0,5
-0.268953,-0.439139,0.157727,-0.719685,0.193697,1.838505,-0.825532,0.257228,-1.786386,0,1,0,0,0,0,5
-0.192078,-0.339062,-0.812005,-1.225636,-0.822428,0.893318,1.824837,0.881248,1.569441,0,0,0,1,0,0,5
1.877401,-0.751895,1.245248,1.993652,0.991451,-0.579162,-2.116032,-0.627348,0.094384,0,0,0,0,0,1,5
-0.826206,2.538217,0.518721,1.020611,-2.765028,1.410969,2.135032,0.750845,0.010217,0,0,0,0,1,0,5
0.808565,-0.782649,1.244608,-0.759813,0.685961,-2.182424,-1.24496,-1.001002,0.280775,0,0,0,0,0,1,2
0.759969,-0.492889,-2.760062,0.550459,-1.612495,1.78478,0.417878,1.044481,1.323181,0,0,1,0,0,0,2
0.392846,1.439609,3.48125,2.096581,-0.488731,-1.329921,0.752021,-4.51685,7.563879,0,0,0,1,0,0,2
-0.44901,-0.983198,0.144892,0.598225,-0.25009,-1.754534,0.468315,-1.550139,-3.914347,1,0,0,0,0,0,2
-0.931645,0.167585,-1.40943,-0.251839,0.104969,4.369628,1.561972,6.013742,0.138834,0,0,0,0,1,0,7
-1.071594,-0.078087,1.580222,2.815598,-2.874919,0.056839,-0.60406,2.665811,-0.985888,0,0,0,0,1,0,7
-1.515328,1.281862,0.209338,-0.34717,2.379988,0.532895,2.892004,0.642618,0.618883,0,0,0,1,0,0,7
-3.262448,-4.884646,0.603575,2.505571,0.679941,-2.155721,2.706404,0.084773,-2.116832,1,0,0,0,0,0,3
1.140335,2.386432,-0.721947,-1.838156,-0.068977,-1.155781,-3.558242,0.566502,0.184328,0,0,0,0,0,1,3
1.431305,0.056045,0.145913,2.513489,-2.271477,0.63117,0.009227,-2.971244,0.034838,1,0,0,0,0,0,3
0.910447,1.69569,0.256229,3.30223,-3.327436,-0.599795,-2.093326,-0.685094,2.215044,0,0,1,0,0,0,4
0.215567,0.973245,0.89127,-0.09956,-1.315798,-3.736324,1.747986,4.924186,-0.724927,0,0,0,0,1,0,4
0.591394,-1.153234,0.422313,-0.580588,-0.901143,-0.696576,-0.837245,-1.110252,0.539876,1,0,0,0,0,0,4
2.125612,2.770548,0.090435,-0.952644,-0.658145,-2.384494,-4.138021,4.979129,-1.174922,0,0,0,0,0,1,2
