@relation IPCATransformed

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute Cluster0 numeric
@attribute Cluster1 numeric
@attribute Cluster2 numeric
@attribute Cluster3 numeric
@attribute Cluster4 numeric
@attribute Cluster5 numeric
@attribute output {1,2,3,4,5,7}

@data
0.454661,0.580174,-0.916837,0.538497,-0.298424,-1.354353,2.557361,1.078535,-1.496438,-4.206225,0.795365,-1.269513,-0.935144,0.391496,2.455376,0.77725,0.526183,0.675818,2.730157,-0.885066,0.095259,2.218266,-4.403111,0.788986,-4.701316,-0.346179,3.259377,-1.989932,3.484632,-1.65636,1.555729,0.881519,1,0,0,0,0,0,3
-2.342983,0.858798,-0.283374,0.053979,-1.167607,-3.345813,-0.04593,0.234371,2.250466,-0.646776,-2.779408,3.284426,-1.916565,1.158965,-0.21951,3.850945,-0.022065,4.819875,-1.140315,-5.378115,4.261725,-0.797051,2.156994,-4.131263,3.538615,-3.437837,0.111415,-3.384919,-2.733845,-1.048071,-0.514415,-1.603286,1,0,0,0,0,0,3
-0.15231,-0.011602,-0.152696,-1.069215,0.073498,-0.368351,-1.171388,0.238279,-2.50501,1.774658,-1.803237,0.248487,-2.141997,-1.562013,0.302794,0.257561,-0.820353,0.305957,-0.406087,0.850898,3.395179,-4.024207,-2.439512,-0.029882,1.742676,1.456976,3.900722,1.10809,4.711266,2.414607,-1.70063,-7.538171,1,0,0,0,0,0,3
-2.831272,-0.024715,-0.922197,0.619678,0.749963,0.24596,-1.504845,-0.628044,2.87007,-5.086385,0.39841,-2.372865,-0.198077,-2.679355,-4.844256,-0.850223,0.411393,1.52465,-2.964569,-1.612397,4.694104,-1.23654,-0.184639,-1.883104,-7.022888,-4.171356,7.745876,2.550563,-5.854177,1.658408,7.109974,0.347708,1,0,0,0,0,0,3
1.256464,1.197836,-1.200911,-1.772818,-1.066954,-0.695907,1.651183,-1.583984,1.219037,-3.679601,0.225551,-0.114936,-0.156251,-3.677636,3.721466,2.662162,1.200169,-2.804448,-4.298064,-1.938932,-5.109822,-7.396067,-2.047823,-2.680521,-6.248557,-1.612096,-0.318167,2.390155,0.273772,-4.864858,-4.829945,3.584096,0,0,0,0,1,0,3
0.569913,-1.623518,2.799802,3.292458,-0.788548,-0.144528,0.558267,1.460863,1.119452,-0.721884,-4.635477,1.216518,4.925917,-2.657963,1.33145,-0.599442,-1.035579,-0.602014,3.638162,-3.632427,-2.433999,0.005795,-3.282081,-0.019133,6.10273,-1.061261,-4.168401,-6.118615,10.450513,-0.905209,-5.287835,3.291967,0,0,0,0,1,0,3
0.916968,1.667619,-0.774061,3.823295,-0.324968,2.488213,-1.061638,-0.491096,-2.21983,-0.99296,0.825648,-1.401501,-1.367693,0.692125,-3.856043,0.502464,1.616417,4.385719,-0.342677,-3.981324,5.780635,6.421266,-3.460343,-1.225231,4.863137,-1.942868,0.555304,-3.423247,-1.463119,2.310324,-0.597417,-0.129854,1,0,0,0,0,0,3
-1.166627,-0.401223,0.010077,2.288716,-1.872731,0.660473,-1.665524,-1.245367,-2.054675,2.800401,3.457211,-2.481935,-2.504158,-0.482833,0.340198,-0.188783,0.810991,1.342212,-2.441626,0.753622,-4.553008,-1.232499,-2.481591,-6.664226,-1.164838,-4.541178,1.763588,3.717023,-4.14868,-3.814165,3.280668,-3.508676,1,0,0,0,0,0,3
3.909733,-1.75951,-4.106935,-1.581497,1.341825,-0.874512,-0.006212,-0.275628,-0.2149,2.123611,-2.391458,2.083897,-2.526001,-1.0874,-1.523634,-0.103531,-0.178639,3.522989,-0.415015,-0.737206,0.295834,1.225217,2.239283,-9.444948,2.438765,-3.165545,-4.273152,0.354566,-3.736123,-2.02466,-1.769294,2.235539,0,0,0,0,1,0,3
-1.26359,0.321013,3.002484,0.441089,-0.197214,3.234342,-0.30292,-1.478632,-1.605003,-0.451561,-1.904834,0.75807,0.44597,2.61164,6.672573,1.508428,-2.309658,-2.393437,0.205358,-0.667238,0.05605,-0.790341,0.073766,1.771431,3.95493,-4.132524,0.368929,-3.363861,-5.713166,0.369301,8.6364,-3.241563,1,0,0,0,0,0,3
-1.577309,2.429443,-2.672737,-1.914944,1.610691,-2.778177,0.476218,0.932257,2.474092,0.095479,-1.064704,0.93817,2.093073,2.963828,-4.178632,1.565047,-5.630292,-0.461216,-3.285206,-1.934045,-3.174754,4.504278,1.894016,0.91147,6.028629,-3.757815,6.044392,-1.238313,-3.080768,0.282949,3.401869,-1.969429,1,0,0,0,0,0,3
-0.32055,-1.424289,-1.210467,4.010152,-1.177846,0.906203,-5.265394,1.065971,3.479553,-0.111682,-0.056494,-0.652244,5.86385,1.97442,1.314805,1.726403,2.235968,0.003443,-2.398533,-0.209376,-0.605205,-6.616182,-1.583176,-6.597354,0.150311,4.340238,4.304641,-3.684904,3.577437,-1.885119,16.723985,-2.115326,0,0,0,0,0,1,3
-1.976386,2.568099,2.288731,-2.182355,0.661637,1.838515,-1.307832,-1.101743,3.202162,-1.972502,-1.248756,-2.836225,-0.225105,0.244976,1.81148,0.755247,0.748643,-2.935242,2.949012,0.603223,-2.009312,5.626215,-8.768033,5.521214,0.333654,4.227564,6.686421,-3.849763,6.498968,-4.169427,6.182815,-2.258686,1,0,0,0,0,0,3
0.260511,0.519803,-0.865577,3.251183,0.597462,1.958608,1.605919,-5.394267,2.682573,0.363572,3.507003,2.937247,0.595991,-2.795705,-1.068006,0.141428,-1.157316,3.164139,0.857087,0.6751,3.520262,-1.882024,0.433494,-8.540111,-1.584962,0.924718,4.716882,1.777581,-4.209676,-1.970748,-5.131651,-1.324425,0,0,0,0,1,0,3
-0.763341,-0.034415,0.8813,0.870809,-1.658747,-2.8576,-3.090998,1.291484,-0.983239,-0.673377,-0.737761,-3.159168,0.249898,-4.41106,5.660527,1.710412,-2.038025,-1.353384,-2.227186,-0.306541,1.613159,0.319027,0.760009,-4.195108,-1.245853,-0.115131,0.867524,1.838881,-6.591758,-0.583973,3.219763,-1.921308,1,0,0,0,0,0,3
-0.65836,-0.737768,-0.163672,0.388915,1.502433,2.457214,-0.865775,1.260887,2.804031,-0.191418,-4.907835,-1.155225,-3.833267,-4.546377,1.568296,2.520344,-4.053035,2.728374,-1.669437,-0.585704,-2.910106,3.45552,-1.992205,0.424887,3.945224,-3.792955,1.90063,-1.98497,-3.037738,-2.499093,2.823318,-2.103474,1,0,0,0,0,0,3
-1.340786,2.960363,-2.47821,3.755698,2.381697,-1.682273,0.079466,0.440123,-2.019246,2.396221,2.178767,1.959681,5.280322,-1.291522,-3.283869,-1.192122,-3.951505,2.182127,-4.446462,3.125779,2.759986,-2.401729,-3.008501,-6.866251,-2.485733,-3.421143,0.54981,-0.103367,9.67976,2.2657,-1.709083,0.274,1,0,0,0,0,0,3
-0.528982,-2.700048,4.239618,-1.11533,-0.694389,-4.56775,-0.163363,-1.101456,-0.314163,0.283342,-0.476869,-3.984262,-0.531127,0.142132,2.736859,2.175083,1.548802,-1.7087,-2.351743,2.723441,2.376973,-3.871614,-6.080591,-5.452959,1.822188,-1.097861,-3.22638,-1.10457,3.602377,0.19318,10.464383,-3.19181,1,0,0,0,0,0,3
-0.312414,0.767015,-3.931158,-0.208455,2.537561,1.609107,2.686873,2.230276,2.631332,-0.303135,1.926964,0.137328,-1.259418,-2.538721,-4.607362,-1.748358,2.307115,1.247234,0.349011,0.408449,-4.266351,-0.914235,-9.412502,6.889575,-3.140651,0.602274,-3.73903,-4.336316,1.097594,-4.50626,-1.358368,-3.148584,0,0,0,0,1,0,3
1.287119,-1.733213,-0.57665,-1.468501,-1.892059,-0.571682,-2.002677,-0.488974,-0.672319,0.693595,3.299433,8.643152,-0.77364,-1.678349,1.605308,2.15899,2.278544,-3.294733,0.330839,-0.170895,0.459167,1.243631,-2.750287,1.662161,1.099545,2.569411,-3.784109,0.511486,7.405848,-3.520043,-20.99087,0.376826,0,0,0,1,0,0,3
1.722904,-0.244151,2.644971,4.975489,0.444779,1.892473,-3.935994,-3.488044,0.520608,0.854615,-4.197709,-0.95339,-2.319735,-2.578655,2.350424,-2.752554,0.002617,-2.325828,1.484686,2.481947,-2.146036,3.524215,2.824303,-3.411971,11.48508,1.20714,-0.128886,-0.495105,6.156261,4.932803,-10.532836,-0.330109,0,0,0,0,1,0,3
-2.63679,3.014384,-0.727486,0.065117,-2.608175,1.15894,1.39749,4.900875,-0.964404,0.779048,-0.234865,-0.288514,-5.237069,-0.387472,0.877138,-0.867698,-1.441191,0.668388,-1.048918,4.121043,-8.158732,4.992692,1.396913,5.861322,1.661507,0.916236,10.142609,-9.125706,10.764939,6.065917,-4.895432,-3.854322,0,0,0,0,1,0,3
-0.894118,-2.319976,-1.010379,-2.255044,3.188279,-0.999588,-0.960108,-1.164669,0.101031,-1.932221,1.150501,-4.867908,1.058048,-3.273611,4.110548,-1.574652,0.842077,3.184515,-0.749624,1.768574,0.050677,-0.751513,4.745453,-2.438809,-4.43688,-4.817102,11.82562,0.487483,-3.247397,4.522169,-10.533532,-8.593435,0,0,0,0,1,0,3
-0.527018,-0.998538,0.42207,3.533276,-2.000765,-0.257963,-1.396669,1.263024,-3.5075,1.944656,1.512788,-0.649074,-1.040465,-4.215984,0.067497,-4.414492,-0.885316,0.489128,-3.44947,3.128913,-5.898719,-1.906543,10.014215,-7.822838,-2.686296,-1.593187,8.742847,0.818243,-6.935182,3.083683,2.306402,-4.587217,1,0,0,0,0,0,7
-3.358354,1.594155,0.444602,-3.482399,1.28729,0.681024,-0.392225,1.0413,1.15962,3.892241,-3.432498,0.912296,0.141711,-3.085086,1.663439,1.10264,-1.317983,-3.309904,-0.718476,-0.128521,5.729276,-3.694671,3.285141,2.202578,-8.443514,-1.787823,4.663329,-2.096885,-2.764036,1.241592,5.836859,-5.419691,1,0,0,0,0,0,7
2.665847,-2.604016,1.989077,-2.581201,5.401867,-1.032918,1.93486,0.276094,1.035872,-1.92596,-0.845166,-1.349418,-0.742849,-2.462298,-1.754756,5.487795,0.432418,0.5851,-1.284053,0.321151,-0.933507,0.811387,5.367178,-0.036984,-1.275161,0.018172,-0.476438,4.855472,-4.636106,0.49086,0.787795,-1.839267,1,0,0,0,0,0,7
-1.704478,3.725875,1.58196,1.818226,-0.45675,1.006084,-0.359292,-0.10492,-1.614385,-0.348604,-0.206639,0.156057,2.591812,-3.324638,3.048022,0.162105,-0.424239,-1.156004,0.605135,2.537206,-1.04338,0.327119,3.74449,-0.13657,3.948769,1.285115,1.965064,-4.491359,2.293532,-1.864541,-6.171306,4.138807,0,0,0,0,1,0,7
1.138723,-1.918165,-0.133801,0.601779,-1.521309,-1.232895,1.501593,2.226514,-2.627213,1.619319,-1.652508,2.843956,-0.389134,-0.093202,-4.30405,0.271452,0.187067,0.849242,-0.377775,3.276943,4.262121,3.043295,2.348975,5.415983,-1.269764,0.608069,4.559581,-2.528407,-1.352272,-2.477909,-7.517627,2.49373,0,0,0,0,1,0,7
-1.816594,0.597337,-2.078471,-0.048332,2.270957,1.739207,1.361339,-3.985668,-0.227577,1.93846,0.968616,1.530999,0.806942,1.829282,-1.293876,0.053869,0.526747,-3.939068,-1.589199,1.769868,4.327699,0.846812,4.477282,-1.571,-3.800575,-0.481814,2.556147,9.661052,-4.881132,-1.979539,-13.064518,8.770465,0,0,0,0,1,0,7
0.733367,-2.466316,1.318909,-0.452768,-0.400938,0.290428,1.882808,1.703986,-1.181383,-4.261563,0.839724,1.377918,-0.564244,5.415047,0.719302,-3.845168,-0.650362,1.022048,0.945756,-2.671363,-5.773234,1.96403,-3.392727,-5.986176,4.998039,3.1756,4.220847,2.249205,-2.481471,2.111428,-14.41956,-0.951763,0,0,0,0,1,0,3
-0.306979,-1.654595,1.603227,2.422042,-0.395041,3.253538,-6.144173,-1.20615,1.060034,-1.261018,3.735106,0.082029,1.998261,3.527266,-1.122744,1.58032,3.210178,5.025943,0.243272,1.959536,-3.122365,-1.052057,-3.617475,-6.464965,-0.531965,3.049565,3.944392,-2.324084,12.052365,-1.501207,-5.191866,-1.094498,0,0,0,0,1,0,3
2.254532,-1.216966,3.030875,1.948185,1.662225,0.820292,2.449457,0.799913,-3.705381,-0.373077,1.944717,0.649551,-1.145015,-1.373527,-1.383554,-0.836224,2.546536,0.106068,-2.882744,8.829919,3.920599,0.796296,-4.267606,-0.734001,-0.629522,0.677626,-1.75151,-1.991067,8.967159,0.927738,-5.491022,1.588367,0,0,0,0,1,0,3
-2.732246,-1.757051,-1.799599,0.411726,-2.196945,-0.782934,-4.234294,0.07749,0.80504,2.24389,-2.231117,1.437499,-0.55853,0.258556,1.615295,2.656452,2.526275,-0.078617,1.507308,11.414503,-1.188853,-0.320233,-2.088235,1.539487,3.038362,0.259337,-0.947063,-3.672189,0.546841,-1.761326,-11.927286,-0.247392,0,0,0,0,1,0,3
-3.426235,1.574099,0.667492,-1.155717,0.633135,-2.312251,-1.900097,1.223804,-1.46514,2.447676,2.513114,-1.776585,1.654624,2.993821,-1.631824,-0.396372,-0.030404,2.733179,2.333985,6.680709,-2.485938,-0.792618,0.615633,-5.202294,3.156604,1.558747,-5.346023,2.600785,0.049948,-1.490076,-19.892357,4.980626,0,0,0,1,0,0,3
2.348864,0.391218,-2.485101,-2.328539,0.388568,-3.13046,1.864232,-0.884487,3.029502,2.20171,-1.011784,-2.791092,-1.263077,1.34877,0.386545,0.054549,0.282137,-1.268626,-1.247496,2.765521,2.586814,1.061995,-1.22226,-3.489947,3.947543,1.479728,-4.016997,-1.859661,2.579802,0.711419,-0.758295,1.769296,1,0,0,0,0,0,3
0.633048,2.238484,2.858412,1.793794,0.185129,-6.468991,1.770228,2.251571,-1.038278,-1.325752,0.772745,-0.814281,-0.221452,-0.769834,1.004147,0.582336,-1.685224,-0.182546,2.611338,-0.081686,2.087417,-0.317669,-3.639731,1.140521,3.581644,0.431092,-1.370724,2.448105,1.355377,-3.562094,0.453704,-0.300045,1,0,0,0,0,0,3
1.073885,0.939049,-0.378437,4.831461,0.110648,-4.933778,2.321161,-2.325193,1.470647,-1.920598,0.387729,-0.908614,2.667524,0.463334,0.459645,0.192003,1.02031,0.611434,-2.761134,0.768163,-2.440026,0.275791,-5.075507,-3.721225,0.263583,-3.480032,4.519427,1.543798,0.464495,0.299613,2.041156,-1.010862,1,0,0,0,0,0,4
-1.287067,-0.579793,-1.202417,2.776499,-3.285248,-1.928264,0.302855,2.42166,1.309626,-0.573109,0.263707,0.67132,-3.814924,0.195481,2.791938,-5.037643,0.278046,0.746475,0.900146,-2.984379,0.252517,0.280011,-6.346856,2.304925,-3.570223,-5.855342,1.968509,-8.490808,5.702302,0.332349,-7.525239,-2.869481,0,0,0,0,1,0,4
3.864857,0.382093,3.685582,-1.942262,1.407003,-0.142366,2.473421,0.516567,3.128949,0.16835,-3.531247,1.424438,5.975211,0.978882,3.853437,-4.368138,-0.326662,4.33671,1.994369,-3.462485,4.987887,9.174945,-0.614725,0.372734,-0.111307,-17.277364,0.889462,-17.637226,-8.982604,23.038092,-8.125268,-31.213668,0,0,1,0,0,0,4
-1.418966,1.180804,-1.650815,1.135543,-1.798525,-2.51886,0.994445,-0.065562,-3.343091,-6.241219,-2.783395,-0.376606,2.124639,4.752661,2.532871,-3.233571,-0.226029,3.649435,7.153723,-2.506391,1.976943,8.846401,0.961442,-4.820044,-9.184599,-27.869521,-1.571921,-18.119877,-11.795057,34.647692,-13.442626,-51.367316,0,0,1,0,0,0,4
0.014128,0.993892,1.37174,4.043576,1.709329,-1.167395,0.884533,-1.413783,3.493535,-2.515166,-0.063408,-4.354094,-0.477797,4.326771,1.878915,0.85601,-0.389179,2.225732,1.533123,-5.134614,4.064817,-2.606051,0.456412,-2.956581,-4.696128,-33.496664,-5.961807,-17.395158,-11.897469,49.191891,-13.91462,-74.652544,0,0,1,0,0,0,2
0.749803,0.020324,4.391436,-0.659288,-1.155487,1.623658,-1.576243,-1.57025,4.080826,5.908017,-2.723223,1.935938,5.973758,-0.229917,-4.777301,-3.391881,0.73044,5.259837,-12.731379,-3.915249,-1.387881,-8.431705,-5.090917,5.386533,0.345315,-5.460318,-4.270196,4.994109,5.461798,28.398863,-24.808762,-92.216616,0,0,1,0,0,0,2
0.494319,0.89554,-1.266616,2.338116,5.200936,-1.099581,-3.317945,0.592117,-2.954898,-2.870886,3.85809,-4.878954,-2.285424,-1.540582,-0.384436,6.061904,-1.151522,-6.668047,3.910703,-1.376662,-3.817314,-4.279162,-5.34277,-2.290353,7.722603,7.878678,-0.248864,24.178401,14.991981,21.676994,-18.140318,-72.780644,0,0,1,0,0,0,2
-0.948749,2.76729,0.532368,-0.88218,-4.384363,-1.286293,3.182168,6.834761,4.896797,2.005218,1.12174,1.618137,-1.047023,-4.858166,3.386894,-5.718732,-2.787989,-1.311258,14.705484,-3.342275,3.601738,-7.812665,-6.641694,-4.525156,18.122397,14.890279,8.689915,20.836282,7.608718,63.731109,12.290035,-46.439332,0,0,1,0,0,0,2
1.740795,-1.512461,-0.140566,0.086763,-0.784397,-2.408783,1.949593,-6.696101,-2.32753,4.936599,-3.777649,1.44896,0.87479,-3.109461,-0.60585,-1.708242,3.933042,7.339834,-6.061062,-7.477781,-3.054247,11.447578,-10.549199,-4.046966,-8.603269,20.932273,16.102871,1.959248,-4.204782,61.921684,21.045104,-28.006721,0,0,0,0,0,1,2
-1.843957,0.053758,0.918424,1.642542,3.425025,1.87542,-0.328049,3.723195,-5.101513,-0.796913,-0.993378,-0.218938,-1.472115,1.573888,5.808294,1.483796,5.886445,3.902486,-3.523678,-6.933323,6.233317,7.611326,-4.113107,-3.415451,-11.906116,10.283303,9.678453,6.799672,1.945216,23.762546,3.917321,-24.438811,1,0,0,0,0,0,2
-0.675365,0.408673,-0.780351,-2.360596,1.552086,-0.13084,-3.143478,-6.110251,1.625135,0.970672,0.477238,-3.625117,-0.628689,0.831401,4.799439,-1.028819,0.684876,1.052467,0.764727,-3.47764,0.09851,0.022643,-4.5394,-5.356673,-0.49499,-0.005711,1.107271,4.775439,1.961412,9.164241,-0.859097,-20.249405,1,0,0,0,0,0,2
0.943653,0.422525,0.36486,-2.947267,-1.780662,1.291623,1.082169,4.856255,-0.51065,-2.042117,-3.162796,-1.675605,1.306835,1.014405,1.569483,1.170478,-2.06264,-0.419808,-2.458372,-3.208966,0.616101,-0.041351,-5.893593,1.803481,2.060393,-1.311306,1.6812,0.331264,1.373235,1.994036,-3.624911,-18.123541,1,0,0,0,0,0,2
0.527288,-2.086961,0.362612,-0.779447,2.459846,0.869475,2.068387,-2.251312,0.109708,0.051666,3.901863,-3.170536,1.59208,1.615233,1.185365,-0.04616,-7.457723,4.852279,-4.813283,0.513387,-2.864196,-3.591646,-5.184683,-2.220278,-2.140036,0.019107,2.068598,6.53087,8.356328,-6.658152,-2.178733,-3.231693,0,0,0,0,1,0,2
-0.109589,1.488292,-0.190064,-0.639746,-1.372996,-2.732463,-2.842615,3.778882,-0.057741,-0.258707,2.584457,0.213174,4.06609,-0.22592,2.816625,4.69355,-5.156428,0.774251,0.128517,-0.798726,3.596809,-4.198459,-6.812951,-0.227399,3.241365,1.941925,0.715989,6.896116,7.081881,-10.73228,-3.471697,4.632228,0,0,0,0,1,0,2
0.224352,1.155221,0.444812,-0.533279,-1.347639,-2.077641,5.668662,-1.589602,-0.633728,1.282152,-3.131707,2.806153,3.646408,1.422037,1.114491,-1.853823,-0.492246,1.451283,4.399435,-0.834181,-4.264693,2.84994,-6.305433,-4.713851,5.510593,1.009195,1.221142,2.552,5.298401,-4.483129,1.657218,8.834412,1,0,0,0,0,0,2
-0.003573,-1.641744,-3.217679,2.942863,3.310394,-1.303134,-1.118187,-0.649209,-3.908267,-1.968106,2.955561,0.448808,0.541478,3.971121,-1.752458,-2.143739,-0.665461,-2.637213,0.096628,-3.52886,4.758328,0.882305,-7.230627,-1.623926,0.397473,0.283086,3.502495,0.558733,0.584922,-1.683661,3.900829,11.133218,1,0,0,0,0,0,2
-1.052847,-1.411049,2.76569,-1.92175,-4.407519,2.547456,-2.176114,1.704914,2.861981,1.095023,1.070288,1.195935,2.062811,4.228189,0.429856,-1.706437,2.324277,-2.707736,1.000615,0.399314,-2.057708,-1.53951,-5.940738,-6.903976,-2.268703,-1.927139,-0.063984,2.470415,-3.693679,-1.422975,1.331538,10.963851,1,0,0,0,0,0,2
-2.003448,2.231647,-0.591144,-4.81747,-4.38478,0.184613,2.523088,-4.465642,0.490392,-2.140502,0.739216,-2.545184,-1.719286,-3.626959,6.130834,-4.935135,1.858647,2.611492,-6.574862,5.655153,-2.392449,-8.850001,-5.654067,-2.024717,5.280744,1.299884,-6.744159,-31.181082,-18.260548,-43.344468,-17.266308,-32.032306,0,0,0,0,1,0,2
0.946425,-1.946368,1.133707,0.518019,2.842698,-4.553249,0.25533,4.484928,0.232254,-0.66291,-4.289086,3.487194,2.526445,-3.479558,-7.119084,7.330439,-2.409404,-1.649577,-1.280573,0.703667,-11.131338,6.530757,-1.017518,-7.957162,0.444645,-1.072774,-7.526352,-18.243885,9.665336,-74.587256,-11.089226,-66.362028,0,0,1,0,0,0,2
1.788818,-0.899335,0.224176,2.153474,-1.228636,3.031779,0.366161,-0.160165,-2.046916,-4.007491,1.393273,3.734278,-4.638748,1.36971,-3.145768,3.75703,-0.52171,1.900269,11.13076,0.271166,8.121247,-1.596555,-0.285069,-2.716703,9.290754,-5.555198,-2.04865,24.87793,25.141257,-54.095089,15.282008,-67.157837,0,0,1,0,0,0,2
-2.160768,3.054556,-0.655997,1.588503,-1.316368,0.915126,2.230336,-3.015828,2.52203,3.312458,2.817742,0.544324,3.783349,-1.955927,0.162262,-6.10947,-0.53394,4.492547,5.928112,1.984167,6.280669,-11.282165,-2.909827,4.905442,-0.105153,-4.572973,3.601961,28.860894,-5.708036,-13.265692,21.507897,-31.707171,0,0,0,0,0,1,3
3.072129,-2.049942,-3.232428,1.205465,-0.29971,-3.449778,-4.993244,3.883952,-0.104233,2.676699,-2.347778,0.646275,-2.040427,-2.495139,7.321218,-1.167199,0.588334,0.964082,-3.161643,3.536456,-3.734613,-3.963247,1.720884,-1.342339,-4.229116,1.509011,0.014817,5.645991,-13.564223,-2.692876,8.139054,-7.00173,1,0,0,0,0,0,3
-1.377325,0.826537,-0.884481,0.901879,-2.053435,1.996423,-0.950244,-1.165189,-0.968545,0.892435,-1.474874,-0.641992,0.911017,4.014671,-0.741554,-1.62991,-0.997881,-2.13569,3.120473,-2.361616,5.506604,-2.265855,-0.667755,0.334025,2.293007,4.307845,3.358808,-0.050062,-3.163478,-0.583103,-1.866876,-2.914305,0,0,0,0,1,0,3
0.570119,-0.93116,0.819909,1.038133,2.545392,1.574203,-1.019852,2.894433,1.026977,1.246273,1.873973,-1.189155,-1.047783,3.007302,1.307224,-0.222546,0.3187,-0.810569,0.020743,1.305773,-2.61589,2.231359,0.662626,-3.967353,-1.292352,4.424574,3.03748,1.16113,-6.757471,5.004963,-4.204098,-0.695782,0,0,0,0,1,0,3
0.695871,2.790915,0.951042,-1.458117,-3.7334,-1.835531,-0.559044,-0.536468,-1.501017,2.034881,1.337617,-0.01464,-2.624856,2.909188,0.37475,1.911222,2.415607,2.176379,-2.565054,0.800674,0.004032,1.420475,3.217286,-5.380763,2.99176,3.66626,1.734901,0.851059,1.300081,-1.87414,6.525213,-2.671087,1,0,0,0,0,0,3
-1.932027,-3.995095,-1.169193,-0.173154,3.079606,2.843883,1.820303,-1.711246,-2.137963,1.548556,0.115033,-2.304801,1.643919,0.29434,0.561647,-5.707797,-0.850452,-1.531927,2.609606,3.485612,0.950757,-3.514537,-1.13143,-0.974068,-2.352897,2.232694,1.125657,-2.666523,0.363996,-3.029748,12.169736,-5.547644,1,0,0,0,0,0,3
0.674424,1.765456,1.174569,-4.614303,0.396237,-1.076409,-4.365098,3.72919,0.803238,-0.234674,0.541222,-0.800648,3.218316,1.646302,-2.231522,3.700233,1.659849,-3.004586,-1.008961,3.176392,-1.467019,0.083427,-2.108114,-0.764426,-4.997536,4.124525,-1.873296,-3.033489,4.996681,-0.069454,5.770067,-3.589534,1,0,0,0,0,0,3
2.13751,0.315649,-2.222714,1.022866,-0.59163,0.00064,1.963848,-3.63917,1.2053,-2.348237,-4.902094,-0.207332,-2.499972,2.230083,1.713387,-0.809643,0.2125,-2.883671,-0.47407,3.252713,4.153287,0.193986,-4.218992,0.184158,5.559745,4.259153,-2.092805,0.287754,2.279995,0.933999,1.453976,-5.033247,1,0,0,0,0,0,3
-4.157359,-0.423589,3.061407,-1.003694,-0.004542,-0.085134,3.227358,2.263883,-0.429039,-3.251966,1.067007,0.594636,0.583714,3.505323,-4.18139,0.763771,-1.048361,0.489051,-1.407233,1.376061,-2.233097,1.518575,-2.096064,-1.297607,1.759012,5.597784,0.220052,2.145417,-4.234435,-1.892767,0.497701,-1.759234,1,0,0,0,0,0,3
2.335183,-1.425572,-2.90401,-1.333359,0.602852,-1.640011,-0.392274,-1.344714,1.79266,-0.938693,1.81146,2.420164,2.118993,2.58697,0.620238,-1.113475,2.200376,3.067999,1.529068,1.995971,1.785722,-1.2016,-1.928898,-2.603347,-2.498439,4.675173,-0.973577,4.624729,-0.607303,-4.171032,-0.751419,0.910491,1,0,0,0,0,0,3
-0.874359,-0.576075,0.94586,1.914673,1.133958,3.400412,-1.594223,0.139892,2.573844,-3.082473,4.499259,1.558248,1.886432,-1.917825,1.273017,-3.846105,2.21541,-1.683693,2.256624,2.848311,3.584716,2.824144,0.789267,-3.751016,-3.541523,1.011284,-6.413179,1.070152,-2.211136,1.589631,2.057706,5.301394,1,0,0,0,0,0,3
0.702632,1.055701,-0.350122,-0.126201,-3.348212,-0.974423,-4.136681,-1.897092,1.043259,-1.633678,-0.360131,-0.818577,-0.754527,-4.713645,1.440205,-1.316495,2.683658,-2.263928,-3.758302,4.93184,-2.105377,4.856521,-0.48696,-0.185762,-2.90516,-3.287184,-8.902881,-3.329016,1.912083,2.487388,3.596665,4.311033,1,0,0,0,0,0,3
-1.387951,-1.520852,-0.165974,-0.121718,1.264927,-2.496129,1.307264,1.649804,-0.344576,1.335127,-0.740474,2.385939,0.375586,0.237903,-6.550582,-1.275595,-1.426804,-2.125349,1.978432,1.143863,2.45731,-2.248298,-2.613392,2.806533,3.796134,-1.391428,-1.924469,-1.160047,1.9866,-1.539125,-4.470525,-1.725653,0,0,0,0,1,0,3
0.630455,-1.749494,-1.020815,-2.320215,0.454501,0.315589,-1.181805,-1.527512,1.930494,-1.400178,-1.698856,-0.643235,-1.748226,1.563593,0.882525,0.089765,1.240715,0.237129,-1.111878,0.656301,0.469884,-3.018136,1.035207,-9.077581,2.904113,3.465979,-2.208139,0.517321,-5.442627,2.411281,4.163118,-4.693476,1,0,0,0,0,0,3
