@relation IPCATransformed

@attribute attr1 numeric
@attribute attr2 numeric
@attribute Cluster0 numeric
@attribute Cluster1 numeric
@attribute Cluster2 numeric
@attribute Cluster3 numeric
@attribute Cluster4 numeric
@attribute Cluster5 numeric
@attribute output {1,2,3,4,5,7}

@data
0.490463,1.451803,0,0,0,0,0,1,2
-0.802654,0.311311,0,0,0,1,0,0,2
-2.414399,-2.192291,0,1,0,0,0,0,3
0.379745,-0.459314,0,0,0,1,0,0,3
0.435533,-1.125855,0,0,0,1,0,0,3
-1.578759,-2.801346,0,0,1,0,0,0,3
1.774152,5.152542,0,0,0,0,0,1,3
-1.617154,-1.87382,0,0,1,0,0,0,3
-0.588384,-1.779389,0,0,1,0,0,0,3
0.018963,0.807511,0,0,0,1,0,0,3
-0.026321,-0.673268,0,0,0,1,0,0,3
3.281882,0.897199,0,0,0,0,0,1,3
-2.088477,0.307658,0,1,0,0,0,0,3
-0.203096,2.486203,1,0,0,0,0,0,3
-1.158361,1.61506,1,0,0,0,0,0,7
-0.711432,-0.968438,0,0,0,1,0,0,7
-2.563934,2.718763,1,0,0,0,0,0,7
2.548888,-2.65264,0,0,0,0,1,0,7
-0.366047,-0.57191,0,0,0,1,0,0,7
0.976243,2.427012,0,0,0,0,0,1,7
1.580821,-0.820929,0,0,0,0,1,0,7
-1.773297,0.991708,0,1,0,0,0,0,7
0.017017,-0.31322,0,0,0,1,0,0,7
2.270136,-1.382334,0,0,0,0,1,0,7
-0.737314,1.977596,1,0,0,0,0,0,7
2.076677,-3.551506,0,0,0,0,1,0,7
-2.321754,2.900648,1,0,0,0,0,0,7
-1.911144,1.370068,1,0,0,0,0,0,7
-0.509447,0.1226,0,0,0,1,0,0,7
1.250593,-1.290621,0,0,0,0,1,0,7
-0.439985,-1.059125,0,0,0,1,0,0,7
-4.392221,-1.032959,0,1,0,0,0,0,7
-3.243836,-0.823318,0,1,0,0,0,0,7
-2.246478,2.012105,1,0,0,0,0,0,7
-1.611986,-3.047669,0,0,1,0,0,0,7
1.987896,0.62573,0,0,0,0,0,1,7
-0.047052,-2.677512,0,0,1,0,0,0,5
0.098342,4.329412,1,0,0,0,0,0,5
-2.260546,-1.188076,0,1,0,0,0,0,5
-0.559686,-0.870375,0,0,0,1,0,0,5
1.171153,0.76106,0,0,0,0,0,1,5
0.860832,1.030147,0,0,0,0,0,1,5
-0.392427,-2.878994,0,0,1,0,0,0,5
0.852403,2.665716,0,0,0,0,0,1,7
-1.512526,0.161365,0,1,0,0,0,0,7
1.802489,-1.729847,0,0,0,0,1,0,7
-0.379047,1.578829,1,0,0,0,0,0,5
0.271574,-0.487214,0,0,0,1,0,0,5
2.164552,1.285456,0,0,0,0,0,1,5
-0.227159,-1.1708,0,0,1,0,0,0,5
-2.276509,-0.64243,0,1,0,0,0,0,4
1.018149,3.188313,0,0,0,0,0,1,2
1.083198,1.19076,0,0,0,0,0,1,2
0.323153,0.603237,0,0,0,1,0,0,2
0.330945,1.418691,0,0,0,1,0,0,2
-2.876776,1.605773,1,0,0,0,0,0,2
3.963607,0.147631,0,0,0,0,1,0,2
1.264131,0.968756,0,0,0,0,0,1,2
-1.44213,-1.125347,0,1,0,0,0,0,2
-1.617455,-1.053687,0,1,0,0,0,0,2
-0.138193,-2.65215,0,0,1,0,0,0,2
-0.91886,-1.189055,0,0,1,0,0,0,3
-0.610619,0.201637,0,0,0,1,0,0,3
3.690882,0.117301,0,0,0,0,1,0,3
-3.399042,0.295823,0,1,0,0,0,0,3
-0.880644,1.092887,1,0,0,0,0,0,3
-0.274961,-1.071276,0,0,0,1,0,0,3
1.97016,-3.581005,0,0,0,0,1,0,3
-2.398942,3.32883,1,0,0,0,0,0,3
-1.376122,2.424827,1,0,0,0,0,0,3
2.238369,0.347829,0,0,0,0,0,1,3
-1.879863,-0.300926,0,1,0,0,0,0,3
3.309736,-1.195721,0,0,0,0,1,0,3
-3.080749,-0.640364,0,1,0,0,0,0,3
-2.719795,1.651719,1,0,0,0,0,0,7
0.859577,-1.465923,0,0,0,0,1,0,7
0.938843,-0.169861,0,0,0,1,0,0,7
0.53633,0.501564,0,0,0,1,0,0,7
0.45258,0.507039,0,0,0,1,0,0,7
-0.867805,-0.494164,0,0,0,1,0,0,7
1.558706,1.588737,0,0,0,0,0,1,7
-0.651335,-1.791744,0,0,1,0,0,0,7
0.299931,-1.244341,0,0,1,0,0,0,7
-0.673254,-0.124091,0,0,0,1,0,0,7
0.152805,0.123091,0,0,0,1,0,0,7
0.044136,0.133941,0,0,0,1,0,0,7
-2.532182,2.480825,1,0,0,0,0,0,7
3.713297,-2.342854,0,0,0,0,1,0,7
3.039644,-1.121688,0,0,0,0,1,0,7
3.53706,0.887187,0,0,0,0,0,1,7
-2.022763,2.036731,1,0,0,0,0,0,7
-1.683433,-3.731132,0,0,1,0,0,0,7
-3.276722,-1.289911,0,1,0,0,0,0,7
3.980638,1.208532,0,0,0,0,0,1,7
-1.674718,-0.694346,0,1,0,0,0,0,5
2.530656,1.02046,0,0,0,0,0,1,5
-1.572652,-0.823216,0,1,0,0,0,0,5
0.942144,-1.687935,0,0,0,0,1,0,5
-0.849116,0.620556,0,0,0,1,0,0,5
-2.547032,-0.291721,0,1,0,0,0,0,5
0.772157,-0.738494,0,0,0,1,0,0,7
-0.815371,-0.047804,0,0,0,1,0,0,4
-2.642497,-0.306244,0,1,0,0,0,0,5
-1.813249,-1.046918,0,1,0,0,0,0,4
-0.058262,-2.757398,0,0,1,0,0,0,4
-0.967512,4.671548,1,0,0,0,0,0,4
-3.147239,-0.720904,0,1,0,0,0,0,2
1.790429,0.671188,0,0,0,0,0,1,2
-1.768577,-1.811649,0,0,1,0,0,0,2
1.167163,1.932107,0,0,0,0,0,1,2
0.068645,-4.525925,0,0,1,0,0,0,2
1.750614,-1.847773,0,0,0,0,1,0,2
-0.799755,0.482079,0,0,0,1,0,0,2
-2.409575,-2.789481,0,0,1,0,0,0,2
-2.278653,1.153933,0,1,0,0,0,0,2
-2.327384,1.261021,0,1,0,0,0,0,3
-2.587091,-1.135508,0,1,0,0,0,0,3
-0.821908,-2.293932,0,0,1,0,0,0,3
-2.990593,0.347974,0,1,0,0,0,0,3
-1.989711,0.282629,0,1,0,0,0,0,3
0.196383,1.053535,0,0,0,1,0,0,3
-1.000377,-1.221542,0,0,1,0,0,0,3
1.664313,0.881749,0,0,0,0,0,1,3
-0.172552,-2.022458,0,0,1,0,0,0,3
0.503942,0.665775,0,0,0,1,0,0,3
0.111055,-0.413756,0,0,0,1,0,0,3
1.62485,-1.304206,0,0,0,0,1,0,3
-2.080719,0.734126,0,1,0,0,0,0,3
2.166569,-0.333468,0,0,0,0,1,0,3
1.554365,-2.563453,0,0,0,0,1,0,7
-0.397055,1.870383,1,0,0,0,0,0,7
-2.035323,0.623362,0,1,0,0,0,0,7
1.049191,-0.874039,0,0,0,0,1,0,7
-0.702166,1.6595,1,0,0,0,0,0,7
-1.829857,-2.154328,0,0,1,0,0,0,7
0.988892,-0.659733,0,0,0,0,1,0,7
1.624895,-0.237237,0,0,0,0,1,0,7
-0.851874,-2.317333,0,0,1,0,0,0,7
2.410831,-1.692486,0,0,0,0,1,0,7
-1.911634,2.978821,1,0,0,0,0,0,7
1.591356,-2.020545,0,0,0,0,1,0,7
-0.597971,2.769645,1,0,0,0,0,0,7
-0.740621,-3.117597,0,0,1,0,0,0,7
1.370092,1.412532,0,0,0,0,0,1,7
-1.047741,-1.69832,0,0,1,0,0,0,7
-1.709774,-0.194512,0,1,0,0,0,0,7
1.783142,-0.382706,0,0,0,0,1,0,7
-0.701733,3.740123,1,0,0,0,0,0,7
1.496833,-1.623638,0,0,0,0,1,0,7
-2.257203,2.267898,1,0,0,0,0,0,7
0.962429,-0.85296,0,0,0,0,1,0,7
3.168954,-0.628932,0,0,0,0,1,0,7
4.15634,0.263147,0,0,0,0,1,0,7
-3.127728,1.592194,0,1,0,0,0,0,7
-1.3813,1.158751,1,0,0,0,0,0,5
0.082384,-2.880938,0,0,1,0,0,0,5
1.678979,3.370264,0,0,0,0,0,1,5
-0.779442,-2.506457,0,0,1,0,0,0,5
1.419999,-2.570532,0,0,0,0,1,0,5
-0.263133,0.839327,0,0,0,1,0,0,7
-1.345437,0.582831,0,1,0,0,0,0,7
0.64232,0.083586,0,0,0,1,0,0,4
-4.241291,-0.398034,0,1,0,0,0,0,4
0.172891,1.231293,0,0,0,1,0,0,4
1.456556,-3.040592,0,0,0,0,1,0,4
-0.392844,3.904013,1,0,0,0,0,0,4
1.327582,-2.253747,0,0,0,0,1,0,4
-1.588346,0.913457,0,1,0,0,0,0,4
0.244608,3.665607,1,0,0,0,0,0,2
2.325226,-0.980061,0,0,0,0,1,0,2
-0.380913,-0.89502,0,0,0,1,0,0,2
-0.682566,-0.375834,0,0,0,1,0,0,2
0.738814,0.684805,0,0,0,1,0,0,2
-0.331482,-1.616019,0,0,1,0,0,0,2
-0.864253,1.948787,1,0,0,0,0,0,2
0.973252,-0.260648,0,0,0,1,0,0,2
-1.692489,1.690547,1,0,0,0,0,0,2
0.100012,-2.976483,0,0,1,0,0,0,3
-0.561433,2.366994,1,0,0,0,0,0,3
0.849878,0.635605,0,0,0,1,0,0,3
1.047449,-0.723165,0,0,0,0,1,0,3
0.637355,0.529128,0,0,0,1,0,0,3
-0.16162,-0.735245,0,0,0,1,0,0,3
-0.876717,0.31248,0,0,0,1,0,0,3
0.430288,1.91556,0,0,0,0,0,1,7
-1.163003,-1.525252,0,0,1,0,0,0,7
0.182501,0.484616,0,0,0,1,0,0,7
0.249003,-0.308789,0,0,0,1,0,0,7
-1.015027,0.369755,0,0,0,1,0,0,7
1.018453,-0.03499,0,0,0,1,0,0,7
0.677772,0.030328,0,0,0,1,0,0,7
-3.394946,0.442545,0,1,0,0,0,0,7
2.305625,-0.987683,0,0,0,0,1,0,7
0.682673,-0.02989,0,0,0,1,0,0,7
-1.254209,1.883151,1,0,0,0,0,0,7
-2.393604,-0.07796,0,1,0,0,0,0,7
-1.132793,1.279365,1,0,0,0,0,0,7
-0.535466,-1.391113,0,0,1,0,0,0,7
-1.274033,-3.156642,0,0,1,0,0,0,7
-0.850215,1.925538,1,0,0,0,0,0,7
1.309909,-0.273223,0,0,0,0,1,0,7
-1.148906,0.060321,0,0,0,1,0,0,7
-0.320402,-0.213951,0,0,0,1,0,0,7
1.2433,-0.273467,0,0,0,0,1,0,7
0.68833,3.817227,1,0,0,0,0,0,7
-3.148275,-2.462256,0,1,0,0,0,0,7
-0.330825,-0.682658,0,0,0,1,0,0,7
1.831749,0.726578,0,0,0,0,0,1,7
0.683996,3.121108,0,0,0,0,0,1,7
-3.081414,-1.669237,0,1,0,0,0,0,7
3.713631,-1.093506,0,0,0,0,1,0,7
1.486378,-0.878975,0,0,0,0,1,0,7
-0.641759,0.298506,0,0,0,1,0,0,5
-1.115701,-1.628461,0,0,1,0,0,0,5
1.043291,0.27574,0,0,0,1,0,0,5
-1.866232,4.060628,1,0,0,0,0,0,5
-0.571094,-6.234297,0,0,1,0,0,0,5
-0.57734,-0.834757,0,0,0,1,0,0,5
0.620766,0.982205,0,0,0,1,0,0,7
0.215611,-1.094685,0,0,0,1,0,0,4
0.78632,2.618876,0,0,0,0,0,1,4
0.197815,-1.591249,0,0,1,0,0,0,4
-3.505296,0.172592,0,1,0,0,0,0,4
3.562662,-1.781517,0,0,0,0,1,0,4
-1.256685,0.244226,0,0,0,1,0,0,4
-0.45851,1.448162,1,0,0,0,0,0,4
1.13845,1.368851,0,0,0,0,0,1,4
-2.159238,0.829357,0,1,0,0,0,0,2
2.774785,1.296961,0,0,0,0,0,1,2
-2.420974,-1.174615,0,1,0,0,0,0,2
1.429419,-0.027398,0,0,0,0,1,0,2
-2.62299,1.115533,0,1,0,0,0,0,2
-1.520569,-1.524977,0,0,1,0,0,0,2
0.260069,0.618359,0,0,0,1,0,0,2
1.679065,-2.064343,0,0,0,0,1,0,3
1.318623,-2.29877,0,0,0,0,1,0,3
-0.646347,2.043066,1,0,0,0,0,0,3
-1.151232,-2.041152,0,0,1,0,0,0,3
0.085788,2.190311,1,0,0,0,0,0,3
-0.090508,1.50892,1,0,0,0,0,0,4
-1.624296,-0.977864,0,1,0,0,0,0,4
0.59202,2.790037,0,0,0,0,0,1,4
-2.847974,-2.845781,0,0,1,0,0,0,7
2.419128,1.158936,0,0,0,0,0,1,7
-1.283216,2.579333,1,0,0,0,0,0,7
-1.316831,-1.123944,0,1,0,0,0,0,7
1.930783,1.880382,0,0,0,0,0,1,7
-1.462843,-0.655003,0,1,0,0,0,0,7
-1.223803,-1.40694,0,0,1,0,0,0,7
2.948653,-0.303079,0,0,0,0,1,0,7
-1.640916,1.389096,1,0,0,0,0,0,7
0.582608,-0.184253,0,0,0,1,0,0,7
-0.996651,0.524365,0,0,0,1,0,0,7
0.667714,4.054154,1,0,0,0,0,0,7
0.770638,1.25071,0,0,0,0,0,1,7
-0.348241,1.143558,0,0,0,1,0,0,7
-0.822793,3.551939,1,0,0,0,0,0,7
-1.595181,-3.442778,0,0,1,0,0,0,7
0.027287,2.338702,1,0,0,0,0,0,7
0.311346,0.71346,0,0,0,1,0,0,7
0.000736,1.312757,0,0,0,1,0,0,7
2.580201,-3.14646,0,0,0,0,1,0,7
3.568658,3.055257,0,0,0,0,0,1,7
2.056334,-0.115973,0,0,0,0,1,0,7
-2.876906,-0.316177,0,1,0,0,0,0,7
1.913739,0.820032,0,0,0,0,0,1,7
-0.191757,0.110336,0,0,0,1,0,0,7
-0.601771,2.513894,1,0,0,0,0,0,7
-0.020499,-2.494391,0,0,1,0,0,0,4
-1.267917,-0.429535,0,1,0,0,0,0,4
0.37994,2.351416,1,0,0,0,0,0,4
-0.161718,-2.44843,0,0,1,0,0,0,4
1.008332,1.620775,0,0,0,0,0,1,4
-2.578683,-2.026771,0,1,0,0,0,0,4
2.677476,-1.592284,0,0,0,0,1,0,4
-1.516757,2.289877,1,0,0,0,0,0,4
1.975738,0.025472,0,0,0,0,1,0,4
-2.795663,0.563641,0,1,0,0,0,0,2
1.86382,-1.747068,0,0,0,0,1,0,2
-1.502081,-2.41527,0,0,1,0,0,0,2
2.493497,2.226649,0,0,0,0,0,1,2
2.068598,-0.318631,0,0,0,0,1,0,2
2.109516,-0.631956,0,0,0,0,1,0,2
3.749621,1.443308,0,0,0,0,0,1,2
0.707387,0.925678,0,0,0,1,0,0,2
-0.203375,1.961128,1,0,0,0,0,0,3
-0.026182,-0.180283,0,0,0,1,0,0,3
0.657066,0.516686,0,0,0,1,0,0,3
0.666898,-0.85357,0,0,0,1,0,0,3
0.178827,1.857117,1,0,0,0,0,0,3
-0.993716,2.073446,1,0,0,0,0,0,3
1.949094,-0.653676,0,0,0,0,1,0,4
-1.211081,1.825372,1,0,0,0,0,0,4
0.312731,-1.419941,0,0,1,0,0,0,4
1.383517,0.963077,0,0,0,0,0,1,4
-0.061853,-1.53433,0,0,1,0,0,0,4
-1.58253,1.756685,1,0,0,0,0,0,4
-0.024534,-0.636418,0,0,0,1,0,0,4
-2.691804,1.064637,0,1,0,0,0,0,7
1.765965,0.964843,0,0,0,0,0,1,7
-1.639588,1.836277,1,0,0,0,0,0,7
-0.47378,1.377692,1,0,0,0,0,0,7
0.252772,-1.6031,0,0,1,0,0,0,7
1.231926,1.537041,0,0,0,0,0,1,7
-0.920838,1.664649,1,0,0,0,0,0,7
1.619234,2.404539,0,0,0,0,0,1,7
-0.921296,-2.120822,0,0,1,0,0,0,7
-2.178193,1.778823,1,0,0,0,0,0,7
1.786479,-3.275131,0,0,0,0,1,0,7
2.30153,2.584845,0,0,0,0,0,1,7
-1.749167,0.137013,0,1,0,0,0,0,7
1.384865,1.064961,0,0,0,0,0,1,7
0.101576,-2.042959,0,0,1,0,0,0,7
-0.856043,0.361038,0,0,0,1,0,0,7
-2.147716,-1.034719,0,1,0,0,0,0,7
1.03324,0.873627,0,0,0,0,0,1,7
-0.914742,-1.068147,0,0,1,0,0,0,7
-4.322678,2.11394,0,1,0,0,0,0,7
2.271484,-4.85533,0,0,0,0,1,0,7
1.723924,-0.703167,0,0,0,0,1,0,7
-1.674626,0.311322,0,1,0,0,0,0,7
1.306266,0.797692,0,0,0,0,0,1,7
2.176874,1.20394,0,0,0,0,0,1,4
-1.659449,-1.542619,0,1,0,0,0,0,4
0.567244,0.718149,0,0,0,1,0,0,4
-1.691286,-0.117296,0,1,0,0,0,0,4
3.336908,0.786806,0,0,0,0,0,1,4
-0.404775,-2.387292,0,0,1,0,0,0,4
0.426188,1.822929,0,0,0,0,0,1,4
-0.270946,-1.717102,0,0,1,0,0,0,2
0.910556,2.994096,0,0,0,0,0,1,2
-1.633066,-0.337902,0,1,0,0,0,0,2
2.997124,1.097169,0,0,0,0,0,1,2
-0.376429,2.495833,1,0,0,0,0,0,2
-0.479508,-1.334398,0,0,1,0,0,0,2
1.9326,-2.202483,0,0,0,0,1,0,2
2.528951,-0.123151,0,0,0,0,1,0,4
-1.383513,-0.096621,0,1,0,0,0,0,4
-0.01541,2.9017,1,0,0,0,0,0,3
-1.501528,-2.424145,0,0,1,0,0,0,3
-0.137249,1.393558,1,0,0,0,0,0,3
-0.114252,0.910344,0,0,0,1,0,0,3
-0.144497,-0.392029,0,0,0,1,0,0,3
-1.937079,-2.973498,0,0,1,0,0,0,3
0.364295,1.748406,0,0,0,0,0,1,4
-0.33915,-1.475496,0,0,1,0,0,0,4
-0.67576,2.181587,1,0,0,0,0,0,4
-0.855768,0.36453,0,0,0,1,0,0,4
1.433403,1.705812,0,0,0,0,0,1,4
-0.676627,-2.466851,0,0,1,0,0,0,4
0.389968,0.22737,0,0,0,1,0,0,4
2.318027,-0.392623,0,0,0,0,1,0,7
-0.892298,-0.512938,0,0,0,1,0,0,7
1.334354,-0.372412,0,0,0,0,1,0,7
-1.501357,2.178809,1,0,0,0,0,0,7
0.381015,-1.569239,0,0,1,0,0,0,7
1.535462,0.895858,0,0,0,0,0,1,7
-1.370682,-1.738105,0,0,1,0,0,0,7
1.625428,1.040667,0,0,0,0,0,1,7
-2.019455,-0.177898,0,1,0,0,0,0,7
0.633551,0.34882,0,0,0,1,0,0,7
2.190477,-0.686908,0,0,0,0,1,0,7
-0.267641,-1.71202,0,0,1,0,0,0,7
0.003303,0.768852,0,0,0,1,0,0,7
-3.404224,0.354706,0,1,0,0,0,0,7
0.700862,-0.712043,0,0,0,1,0,0,7
2.875572,1.44989,0,0,0,0,0,1,7
-1.342722,1.237598,1,0,0,0,0,0,7
2.462255,-1.406039,0,0,0,0,1,0,7
-1.639042,1.611101,1,0,0,0,0,0,7
1.204797,0.423522,0,0,0,1,0,0,7
0.842367,-0.795867,0,0,0,1,0,0,7
-2.126295,0.157698,0,1,0,0,0,0,7
3.145014,-0.864694,0,0,0,0,1,0,7
-0.844527,2.247436,1,0,0,0,0,0,7
0.792663,-0.909176,0,0,0,0,1,0,7
3.13818,-0.819221,0,0,0,0,1,0,7
1.14576,0.895953,0,0,0,0,0,1,7
-2.544108,-1.169244,0,1,0,0,0,0,7
0.930879,-3.031711,0,0,1,0,0,0,7
1.983368,-1.878157,0,0,0,0,1,0,4
-3.162982,0.095898,0,1,0,0,0,0,4
2.162869,-0.369677,0,0,0,0,1,0,2
1.970011,0.056852,0,0,0,0,1,0,2
-5.065285,-0.616714,0,1,0,0,0,0,2
3.25665,-1.995322,0,0,0,0,1,0,2
1.374554,1.685757,0,0,0,0,0,1,2
-1.049703,-1.805591,0,0,1,0,0,0,2
0.895331,0.134415,0,0,0,1,0,0,2
-0.378913,-1.488466,0,0,1,0,0,0,2
1.938117,-1.890628,0,0,0,0,1,0,3
-2.292728,-1.965564,0,1,0,0,0,0,3
1.19418,-0.940157,0,0,0,0,1,0,3
-3.341275,-1.960067,0,1,0,0,0,0,4
0.655298,-1.671802,0,0,1,0,0,0,4
0.350097,2.604404,1,0,0,0,0,0,4
-0.197476,0.912271,0,0,0,1,0,0,4
0.348408,-1.482694,0,0,1,0,0,0,4
-3.296478,0.959693,0,1,0,0,0,0,4
2.520244,0.596669,0,0,0,0,0,1,4
-1.379674,-2.503968,0,0,1,0,0,0,7
-1.557382,0.773564,0,1,0,0,0,0,7
0.544334,-1.942229,0,0,1,0,0,0,7
-0.461434,-0.045595,0,0,0,1,0,0,7
0.499031,-1.640576,0,0,1,0,0,0,7
1.924157,-0.042764,0,0,0,0,1,0,7
-1.377589,0.930467,1,0,0,0,0,0,7
0.876749,-0.787163,0,0,0,0,1,0,7
-0.35535,-0.011547,0,0,0,1,0,0,7
-1.04163,1.922307,1,0,0,0,0,0,7
0.785077,-1.128682,0,0,0,0,1,0,7
0.268626,-2.816028,0,0,1,0,0,0,7
0.935561,-0.192326,0,0,0,1,0,0,7
-1.570579,-0.060975,0,1,0,0,0,0,7
1.958649,-0.862002,0,0,0,0,1,0,7
-0.188851,0.289921,0,0,0,1,0,0,7
1.922756,1.537312,0,0,0,0,0,1,7
-4.391855,-1.763898,0,1,0,0,0,0,7
-0.751423,1.690819,1,0,0,0,0,0,7
0.273847,-0.690134,0,0,0,1,0,0,7
-1.595881,0.109275,0,1,0,0,0,0,7
0.270648,1.382372,0,0,0,1,0,0,7
0.376105,-0.478388,0,0,0,1,0,0,7
-1.432037,-0.897335,0,1,0,0,0,0,7
0.365545,2.073043,0,0,0,0,0,1,7
0.289724,-1.835214,0,0,1,0,0,0,7
4.264462,2.002782,0,0,0,0,0,1,4
-4.420689,-0.302777,0,1,0,0,0,0,4
1.888139,1.726552,0,0,0,0,0,1,4
-1.740241,0.422655,0,1,0,0,0,0,4
2.813547,-3.433527,0,0,0,0,1,0,4
-2.271514,1.304775,1,0,0,0,0,0,2
2.165018,-2.567989,0,0,0,0,1,0,2
1.424666,-0.705569,0,0,0,0,1,0,2
0.622136,-2.020985,0,0,1,0,0,0,2
-1.035869,-0.319886,0,0,0,1,0,0,2
3.437749,2.383207,0,0,0,0,0,1,2
-2.590248,-0.252712,0,1,0,0,0,0,4
-0.693234,0.831282,0,0,0,1,0,0,4
1.176851,-3.611629,0,0,1,0,0,0,3
0.064263,5.053453,1,0,0,0,0,0,3
3.775318,-0.103588,0,0,0,0,1,0,3
0.606111,4.37373,1,0,0,0,0,0,3
2.197215,-1.105312,0,0,0,0,1,0,4
-3.670003,2.006234,1,0,0,0,0,0,4
2.383603,-2.780682,0,0,0,0,1,0,4
0.35668,-0.2731,0,0,0,1,0,0,4
-0.217536,3.048078,1,0,0,0,0,0,4
0.397098,-2.63036,0,0,1,0,0,0,4
0.671516,1.287648,0,0,0,0,0,1,4
-0.867993,1.463855,1,0,0,0,0,0,4
1.002817,-2.047135,0,0,0,0,1,0,4
-1.157593,2.998276,1,0,0,0,0,0,7
0.414207,-3.455576,0,0,1,0,0,0,7
-0.300333,1.339087,1,0,0,0,0,0,7
0.533792,0.202437,0,0,0,1,0,0,7
0.78602,0.404385,0,0,0,1,0,0,7
-1.446355,-0.324253,0,1,0,0,0,0,7
-0.83156,-4.078475,0,0,1,0,0,0,7
0.346982,0.151638,0,0,0,1,0,0,7
0.789488,-0.48132,0,0,0,1,0,0,7
-1.810084,-0.468533,0,1,0,0,0,0,7
0.7197,-0.53146,0,0,0,1,0,0,7
1.239544,1.021071,0,0,0,0,0,1,7
-0.369528,2.498782,1,0,0,0,0,0,7
0.392704,0.429916,0,0,0,1,0,0,7
-0.400902,-1.714289,0,0,1,0,0,0,7
0.925604,-0.657981,0,0,0,1,0,0,7
-0.141263,0.540741,0,0,0,1,0,0,7
-1.097739,1.795174,1,0,0,0,0,0,7
2.683447,-3.645125,0,0,0,0,1,0,7
-3.1854,2.829349,1,0,0,0,0,0,7
-0.494169,0.363555,0,0,0,1,0,0,7
-0.07616,-2.79121,0,0,1,0,0,0,7
1.551391,0.319257,0,0,0,0,0,1,7
-1.672915,-0.411707,0,1,0,0,0,0,7
0.575342,2.104811,0,0,0,0,0,1,7
1.204582,-0.674923,0,0,0,0,1,0,7
-1.081836,-1.633754,0,0,1,0,0,0,7
4.351267,0.115987,0,0,0,0,1,0,4
-2.926804,2.188059,1,0,0,0,0,0,4
0.617861,-1.871002,0,0,1,0,0,0,4
-1.349086,-1.500773,0,0,1,0,0,0,2
0.47423,0.19511,0,0,0,1,0,0,2
0.663731,0.203524,0,0,0,1,0,0,2
-2.822069,2.606625,1,0,0,0,0,0,4
1.664104,-2.24907,0,0,0,0,1,0,4
-2.838527,0.741926,0,1,0,0,0,0,3
5.612141,-1.499531,0,0,0,0,1,0,3
-2.653855,3.03859,1,0,0,0,0,0,3
-2.179322,-1.328779,0,1,0,0,0,0,3
2.673158,2.951989,0,0,0,0,0,1,3
1.201744,-2.3333,0,0,0,0,1,0,3
-1.880809,-0.697505,0,1,0,0,0,0,4
1.117619,2.36521,0,0,0,0,0,1,4
-1.079105,1.040346,1,0,0,0,0,0,4
1.734076,2.000066,0,0,0,0,0,1,4
-0.45295,-0.204398,0,0,0,1,0,0,4
0.171699,-2.13748,0,0,1,0,0,0,4
-1.253265,-0.646901,0,1,0,0,0,0,7
-0.691679,0.097819,0,0,0,1,0,0,7
-0.853336,-1.425102,0,0,1,0,0,0,7
3.011717,2.604178,0,0,0,0,0,1,7
-4.035099,-1.259727,0,1,0,0,0,0,7
-1.067065,1.810508,1,0,0,0,0,0,7
-0.860952,-2.656626,0,0,1,0,0,0,7
-0.535604,-1.345332,0,0,1,0,0,0,7
-0.279179,0.647915,0,0,0,1,0,0,7
0.077203,-0.214017,0,0,0,1,0,0,7
1.377767,0.489129,0,0,0,0,0,1,7
-1.637306,-2.873242,0,0,1,0,0,0,7
1.768956,2.407633,0,0,0,0,0,1,7
-1.546705,-0.45726,0,1,0,0,0,0,7
-0.012028,0.114528,0,0,0,1,0,0,7
-0.175956,-1.386084,0,0,1,0,0,0,7
-0.491771,-0.349979,0,0,0,1,0,0,7
0.548639,1.710947,0,0,0,0,0,1,7
0.246439,-1.652969,0,0,1,0,0,0,7
1.91051,-0.035935,0,0,0,0,1,0,7
-2.871322,-0.982687,0,1,0,0,0,0,7
-1.048035,1.471261,1,0,0,0,0,0,7
-0.333496,-0.44051,0,0,0,1,0,0,7
0.420993,-0.059305,0,0,0,1,0,0,7
1.947632,0.909485,0,0,0,0,0,1,7
1.764212,1.204564,0,0,0,0,0,1,1
-3.012055,0.773678,0,1,0,0,0,0,1
-0.369945,0.3255,0,0,0,1,0,0,1
-3.520342,0.233223,0,1,0,0,0,0,4
0.910897,-1.507709,0,0,0,0,1,0,4
0.510538,1.775245,0,0,0,0,0,1,4
-1.794127,2.325136,1,0,0,0,0,0,2
-0.354945,-0.348915,0,0,0,1,0,0,2
1.956925,1.003059,0,0,0,0,0,1,2
-2.0666,-2.432168,0,0,1,0,0,0,2
-1.220177,-0.210611,0,1,0,0,0,0,4
-1.061654,-0.044251,0,0,0,1,0,0,4
1.471861,-0.334026,0,0,0,0,1,0,4
-0.249135,-0.301556,0,0,0,1,0,0,4
1.738493,-0.617189,0,0,0,0,1,0,7
-4.264542,1.943309,0,1,0,0,0,0,7
1.167212,-4.651549,0,0,1,0,0,0,3
-2.512721,4.051456,1,0,0,0,0,0,3
0.69548,-1.062467,0,0,0,0,1,0,3
1.640804,2.221927,0,0,0,0,0,1,4
-3.003906,-0.846028,0,1,0,0,0,0,4
0.652344,-1.551732,0,0,1,0,0,0,4
2.21779,-0.128264,0,0,0,0,1,0,7
-4.135676,0.679882,0,1,0,0,0,0,7
1.649261,-0.534015,0,0,0,0,1,0,7
1.290195,-0.653541,0,0,0,0,1,0,7
-3.349291,1.612717,0,1,0,0,0,0,7
3.736564,-2.533221,0,0,0,0,1,0,7
1.258063,-0.960304,0,0,0,0,1,0,7
