@relation ICATransformed

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute Cluster0 numeric
@attribute Cluster1 numeric
@attribute Cluster2 numeric
@attribute Cluster3 numeric
@attribute Cluster4 numeric
@attribute Cluster5 numeric
@attribute output {1,2,3,4,5,7}

@data
0.839397,-0.693419,-1.120323,0.084689,-0.446338,1,0,0,0,0,0,2
0.138449,0.098877,-0.518397,0.713768,-0.555088,1,0,0,0,0,0,2
-0.364236,0.361059,0.009454,1.37101,-0.507354,1,0,0,0,0,0,2
-0.528547,0.21337,0.269464,1.186369,-1.091519,1,0,0,0,0,0,2
0.482171,-0.924907,-0.268162,-0.038089,-0.345124,1,0,0,0,0,0,2
0.288058,0.383395,1.55502,0.009094,4.272099,0,0,0,0,0,1,2
-0.816842,8.248871,1.726887,0.231765,0.369372,0,0,0,0,0,1,3
0.038118,1.925647,0.516671,0.227942,0.18092,0,0,0,0,0,1,3
-0.111289,0.714958,0.450135,-0.004163,0.143107,0,0,0,0,0,1,3
0.05651,0.189178,0.07935,0.232306,0.514909,0,0,0,0,0,1,3
0.445625,0.027822,0.493841,-0.67158,0.25913,0,0,0,0,0,1,3
0.353103,-0.263751,-0.055479,-0.434007,0.221466,1,0,0,0,0,0,3
-0.375954,-0.345469,-0.128109,-0.020843,0.024149,1,0,0,0,0,0,3
-0.21598,-0.132784,-0.336241,0.121188,0.177292,1,0,0,0,0,0,3
-0.121772,0.686392,0.361863,-0.099696,0.324468,0,0,0,0,0,1,3
-0.090893,-0.250589,-0.042831,-0.445855,-0.085966,1,0,0,0,0,0,3
0.152658,-0.257346,-0.579502,-0.328097,-0.316236,1,0,0,0,0,0,3
-0.06512,0.783605,-0.077534,0.311306,-0.44312,0,0,0,0,0,1,3
-0.125018,-0.038162,-0.195296,0.403627,0.312419,1,0,0,0,0,0,3
-0.408561,-0.136617,0.174725,-0.117742,-0.479638,1,0,0,0,0,0,3
-0.075988,-0.158778,0.210133,-0.045107,0.11033,1,0,0,0,0,0,7
0.1834,0.315569,-0.319273,0.202691,0.478041,0,0,0,0,0,1,7
-0.896206,0.487716,0.01586,0.941231,0.00633,0,0,0,0,0,1,5
0.650428,-0.199263,0.320657,-0.583216,0.119869,1,0,0,0,0,0,5
0.408098,0.039467,0.58182,-0.402929,0.292378,0,0,0,0,0,1,5
0.308923,0.626371,-0.01219,0.149141,-0.44508,1,0,0,0,0,0,5
0.331831,0.767781,0.695791,0.059378,0.783571,0,0,0,0,0,1,5
0.125848,-0.067015,-0.13127,-0.179292,-0.145553,1,0,0,0,0,0,7
0.281303,0.343164,0.47209,-0.579069,0.443963,0,0,0,0,0,1,7
0.173424,0.216145,0.015847,-0.202385,-0.173415,1,0,0,0,0,0,7
-0.031931,-0.316185,-0.520259,0.206207,-0.292879,1,0,0,0,0,0,7
-0.626591,0.375079,0.055155,0.537577,0.466288,0,0,0,0,0,1,7
-0.454242,-0.246646,-0.722863,0.625826,-0.076256,1,0,0,0,0,0,7
0.034396,1.221909,0.453746,-0.002375,0.23159,0,0,0,0,0,1,7
0.277485,0.262339,0.312053,-0.387922,0.293274,0,0,0,0,0,1,7
0.26815,0.126954,-0.120838,-0.212294,-0.018633,1,0,0,0,0,0,7
-0.231816,0.355585,-0.213153,0.40143,-0.036974,1,0,0,0,0,0,3
-0.375355,0.019302,-0.056958,0.371867,-0.353536,1,0,0,0,0,0,3
-0.74727,0.04983,0.337032,0.409251,0.382681,0,0,0,0,0,1,3
0.742834,0.323125,0.15394,-0.34991,0.069485,0,0,0,0,0,1,3
0.05102,-0.625007,0.029837,0.050404,0.515139,1,0,0,0,0,0,4
-0.185895,-0.204654,-0.069708,0.087678,0.053054,1,0,0,0,0,0,4
0.349435,-0.199824,-0.83219,-0.385425,-1.57115,1,0,0,0,0,0,4
0.21968,0.586439,3.787617,1.136925,-7.186763,0,0,0,0,1,0,2
-1.401808,-1.337243,9.634911,1.989325,-0.873894,0,1,0,0,0,0,2
-0.999621,-8.775357,3.025482,0.744258,0.262131,0,1,0,0,0,0,2
0.180757,-5.181955,-1.505446,-0.054529,-1.071286,0,1,0,0,0,0,2
0.405699,0.202048,0.367022,-0.072251,0.099758,0,0,0,0,0,1,2
0.196208,-0.304532,0.314783,0.111148,0.407174,0,0,0,0,0,1,2
0.279855,-0.578989,-0.093627,-0.208517,0.235821,1,0,0,0,0,0,2
0.429616,-0.376059,-0.398642,-0.2893,0.191635,1,0,0,0,0,0,2
0.008,-0.153726,0.112734,0.112111,0.618183,0,0,0,0,0,1,2
0.028768,-0.201846,-0.469656,-0.054321,-0.137382,1,0,0,0,0,0,2
-0.132342,-0.173037,-0.209328,-0.079152,0.108721,1,0,0,0,0,0,2
-0.188767,0.246356,0.131446,0.213556,0.898689,0,0,0,0,0,1,2
0.433042,0.284825,0.38418,-0.504305,2.257215,0,0,0,0,0,1,2
0.521729,-1.02775,-4.635983,-1.192155,-3.883757,0,0,0,0,1,0,2
-0.25668,-5.647772,-0.331886,-0.193736,0.50997,0,1,0,0,0,0,2
0.315228,-0.126065,-0.523029,-0.068963,-0.024777,1,0,0,0,0,0,2
0.615165,-0.489191,0.199817,0.269464,-0.329172,1,0,0,0,0,0,2
0.919592,0.319691,2.08432,-0.088474,5.626061,0,0,0,0,0,1,2
0.782431,3.740457,0.644265,-0.6005,0.552072,0,0,0,0,0,1,3
-0.055355,-0.205339,0.277141,0.022309,0.265156,1,0,0,0,0,0,3
0.218607,-0.579457,-0.800433,-0.218618,-0.688742,1,0,0,0,0,0,3
-0.197992,-0.212891,-0.023078,0.352205,0.244881,1,0,0,0,0,0,3
-0.019096,-0.351711,-0.071277,0.518637,0.018408,1,0,0,0,0,0,3
-0.041154,0.383514,0.813739,0.063822,0.458839,0,0,0,0,0,1,3
0.395334,0.538446,0.095261,-0.184475,-0.09946,0,0,0,0,0,1,3
0.225159,-0.302838,0.214336,-0.174452,-0.068968,1,0,0,0,0,0,3
0.046703,0.30442,-0.284222,0.150097,-0.012179,1,0,0,0,0,0,3
0.058625,-0.580953,-0.514606,-0.043489,-0.128499,1,0,0,0,0,0,3
0.100516,0.375506,0.148569,0.028245,0.331687,0,0,0,0,0,1,3
-0.07533,-0.008029,0.183372,-0.230391,-0.11482,1,0,0,0,0,0,3
0.107139,-0.35204,0.000311,-0.425053,-0.303006,1,0,0,0,0,0,7
0.120154,-0.143805,-0.397767,0.208241,0.025657,1,0,0,0,0,0,7
0.248259,0.763974,0.188804,0.29177,0.913338,0,0,0,0,0,1,7
0.254849,0.615855,0.704151,-0.36526,1.380128,0,0,0,0,0,1,5
-0.633703,-0.747268,0.233974,-0.88491,0.6229,1,0,0,0,0,0,5
-0.589771,1.108444,-0.680556,-0.468753,-0.710157,1,0,0,0,0,0,5
-0.581778,1.107496,0.075714,0.184307,-0.402953,0,0,0,0,0,1,5
-0.498085,0.642981,0.7976,0.662242,-0.102654,0,0,0,0,0,1,5
-0.747556,-1.189373,-0.886934,-0.12832,-0.397351,1,0,0,0,0,0,5
-0.016576,0.39202,-1.037181,-0.178043,-0.592486,1,0,0,0,0,0,5
0.183284,1.811622,0.282632,0.446018,0.013437,0,0,0,0,0,1,5
0.265341,0.425011,0.882215,0.228056,1.024101,0,0,0,0,0,1,5
-0.087029,-0.427435,-0.189936,-0.500567,0.618263,1,0,0,0,0,0,7
-0.322078,0.755375,-0.109954,-0.109024,-0.33408,0,0,0,0,0,1,7
-0.296458,0.344255,0.270283,0.221776,0.219773,0,0,0,0,0,1,7
-0.282924,-0.103824,-0.406388,0.270318,-0.105255,1,0,0,0,0,0,7
-0.811469,-0.080569,0.158357,0.191914,0.683424,0,0,0,0,0,1,7
-0.282706,-0.217534,-0.729778,0.054715,0.024779,1,0,0,0,0,0,7
0.535629,0.962498,-0.090327,-0.701176,0.378769,0,0,0,0,0,1,7
-0.310559,0.326252,0.181485,0.234137,0.098959,0,0,0,0,0,1,7
0.264834,-0.158078,-0.108254,-0.394022,-0.247136,1,0,0,0,0,0,3
0.24994,-0.893535,-0.185225,-0.407506,-0.033775,1,0,0,0,0,0,3
0.192342,0.237266,0.538326,-0.550039,1.195665,0,0,0,0,0,1,3
0.393803,-0.97227,-1.325099,-0.578131,-0.994837,1,0,0,0,0,0,3
-0.527211,-0.374622,-0.326571,0.882365,-0.058896,1,0,0,0,0,0,3
-0.519115,0.47033,0.34783,0.389442,-0.120039,0,0,0,0,0,1,4
-0.158962,-0.053678,0.213684,-0.168387,0.048285,1,0,0,0,0,0,4
-0.715646,0.261499,-0.285062,0.584155,-0.578085,1,0,0,0,0,0,4
-0.391167,-0.961861,-1.421405,0.180308,-6.697321,0,0,0,0,1,0,4
-0.263254,1.03834,5.105734,-0.881511,-7.638223,0,0,0,0,1,0,2
-0.955993,-3.191005,9.193055,-0.481144,0.234339,0,1,0,0,0,0,2
-0.134873,-8.439392,0.356764,0.506708,-0.132445,0,1,0,0,0,0,2
0.071096,-2.185271,-0.692758,0.197233,-0.381673,1,0,0,0,0,0,2
-0.192613,-0.48744,0.004067,0.233806,-0.306408,1,0,0,0,0,0,2
0.276138,0.293327,0.326541,0.207659,0.73795,0,0,0,0,0,1,2
0.262934,-0.371786,-0.350169,-0.25584,-0.060315,1,0,0,0,0,0,2
0.209606,0.246901,0.072212,-0.094347,0.316713,0,0,0,0,0,1,2
0.479837,0.191485,-0.410127,-0.260145,-0.053577,1,0,0,0,0,0,2
-0.139293,0.649356,0.396172,0.554041,1.758741,0,0,0,0,0,1,2
-0.795065,-0.339502,-0.727552,0.590076,2.563118,0,0,0,0,0,1,2
0.014252,-0.79601,-4.306177,-0.156505,-3.132414,1,0,0,0,0,0,2
0.026017,0.61196,5.831625,-0.550853,1.883964,0,0,0,0,0,1,2
0.164133,-5.06682,-1.504708,0.528364,0.56189,0,1,0,0,0,0,2
0.252138,-0.121695,-1.420937,0.440122,0.717968,1,0,0,0,0,0,2
-0.348837,1.140031,-0.638413,0.469564,0.227767,0,0,0,0,0,1,2
-0.624934,-0.007177,-0.583923,0.26661,-0.024708,1,0,0,0,0,0,2
-0.619705,0.127319,-0.355155,0.08863,0.112847,1,0,0,0,0,0,2
-0.379601,-0.135389,-0.976247,0.224255,-0.841148,1,0,0,0,0,0,2
0.669906,-0.122351,0.304324,-0.146589,-0.670482,1,0,0,0,0,0,2
1.172061,-0.571489,-0.146209,0.375632,-0.667135,1,0,0,0,0,0,2
6.301813,2.453345,1.460485,0.258659,2.781929,0,0,0,1,0,0,2
6.53214,0.568572,-0.066325,1.422317,6.701716,0,0,0,1,0,0,2
0.559827,-0.035937,-1.282262,0.855363,0.185481,1,0,0,0,0,0,3
0.088271,-0.144425,0.071017,0.095177,0.311669,1,0,0,0,0,0,3
-0.191881,0.247744,0.218524,0.217208,-0.008747,0,0,0,0,0,1,3
-0.1273,0.04263,-0.130769,0.117948,-0.184748,1,0,0,0,0,0,3
0.392928,0.228504,0.220695,0.008253,-0.693723,1,0,0,0,0,0,3
0.126682,-0.702051,-0.736469,0.459611,-0.551221,1,0,0,0,0,0,3
0.372961,0.247784,0.277404,0.014454,-0.193108,0,0,0,0,0,1,3
0.107098,0.175011,0.443621,0.258085,0.591363,0,0,0,0,0,1,3
-0.196306,-0.382057,-0.321299,0.473359,0.004553,1,0,0,0,0,0,3
0.4785,0.023359,-0.056747,-0.141667,0.34068,1,0,0,0,0,0,3
0.110669,0.369865,-0.092387,-0.028742,-0.146233,1,0,0,0,0,0,7
-0.062812,-0.516305,-0.137667,0.024431,-0.425972,1,0,0,0,0,0,7
0.114775,0.289431,0.420524,-0.127918,0.028208,0,0,0,0,0,1,7
0.384585,-0.357149,0.12207,-0.099772,0.260556,1,0,0,0,0,0,7
0.257626,-0.037764,-0.392047,0.175892,0.326186,1,0,0,0,0,0,5
0.145255,0.048479,-0.372557,0.203423,0.034644,1,0,0,0,0,0,5
-0.434985,-0.044973,1.181489,-0.261911,-0.014413,0,0,0,0,0,1,5
-0.016627,0.639956,-1.01378,-0.600351,-0.186363,1,0,0,0,0,0,5
-0.011674,1.486174,0.100684,-0.358693,0.438104,0,0,0,0,0,1,5
0.00551,0.22598,-0.281051,-0.269135,-0.908779,1,0,0,0,0,0,5
0.021639,-0.997462,0.435122,-0.710639,0.643086,1,0,0,0,0,0,5
-0.362202,0.893555,-0.179642,0.24299,-0.762218,1,0,0,0,0,0,5
-0.383978,0.014215,0.792405,0.2238,0.912357,0,0,0,0,0,1,7
-0.465739,0.066574,-0.345663,-0.201448,-0.237317,1,0,0,0,0,0,7
-2.88297,-0.124234,0.324939,0.464907,0.475751,0,0,0,0,0,1,7
-0.638256,3.814806,0.741262,0.290391,0.515294,0,0,0,0,0,1,7
-0.090516,-0.010626,-0.506484,-0.178696,-0.138675,1,0,0,0,0,0,7
0.100062,0.908663,0.300874,-0.357076,0.21086,0,0,0,0,0,1,7
0.075732,-0.019117,-0.351558,0.024484,-0.460001,1,0,0,0,0,0,3
-0.08025,0.034304,0.022276,-0.096805,-0.246959,1,0,0,0,0,0,3
-0.186847,0.077092,-0.082932,0.355922,0.151867,1,0,0,0,0,0,3
-0.156327,0.115479,-0.090805,-0.151282,-0.071421,1,0,0,0,0,0,4
0.159411,-0.365107,-0.141033,0.160839,0.747362,1,0,0,0,0,0,4
0.373108,-0.715826,-0.874128,-0.891911,-1.95557,1,0,0,0,0,0,4
0.727446,-0.240178,-0.197003,-1.194083,-8.366886,0,0,0,0,1,0,2
-1.050503,-0.075094,8.001302,-1.006376,-4.439506,0,0,0,0,1,0,2
-1.829699,-6.843575,5.485541,0.513545,0.703828,0,1,0,0,0,0,2
-0.767251,-5.687957,-0.897777,0.676109,-0.422135,0,1,0,0,0,0,2
0.112286,-0.433909,-0.245425,-0.333134,-0.355931,1,0,0,0,0,0,2
0.204657,0.142963,0.0398,-0.230834,0.049173,1,0,0,0,0,0,2
-0.207706,-0.600523,-0.30104,-0.116659,0.260711,1,0,0,0,0,0,2
-0.097881,-0.009509,-0.17764,-0.170958,-0.056252,1,0,0,0,0,0,2
0.320753,0.332085,-0.071754,-0.175428,0.289335,0,0,0,0,0,1,2
0.680197,0.055412,-0.541786,-0.049143,0.463221,1,0,0,0,0,0,2
0.818906,-0.21213,0.342081,-0.54878,1.811669,0,0,0,0,0,1,2
-0.402217,-2.488735,3.184104,0.595587,1.982101,0,1,0,0,0,0,2
0.072263,-3.447549,-1.798852,0.376297,0.809815,1,0,0,0,0,0,2
0.296462,0.359173,-0.422307,-0.777438,0.441516,1,0,0,0,0,0,2
0.943126,0.392686,-0.633303,-0.789073,0.157198,1,0,0,0,0,0,2
1.488578,0.729209,0.35364,-0.782017,0.959886,0,0,0,0,0,1,2
2.021476,-0.095729,-0.381689,-1.014457,0.288586,1,0,0,0,0,0,2
1.885877,-0.327603,-0.68614,-0.618509,-0.518806,1,0,0,0,0,0,2
5.462361,1.109326,0.567633,-0.510623,-0.441732,0,0,0,1,0,0,2
4.664213,-2.059294,-1.413747,3.914671,-0.58538,0,0,0,1,0,0,2
0.880598,-0.706436,0.416835,6.476415,2.974723,0,0,0,0,0,1,2
-1.133261,-0.975327,-0.964648,5.992768,2.351117,0,0,0,0,0,1,7
0.091458,0.842128,0.646589,0.126291,0.454226,0,0,0,0,0,1,3
0.055302,-0.396666,-0.165836,-0.232682,-0.306532,1,0,0,0,0,0,3
-0.122011,-0.329661,0.024685,-0.05289,0.315969,1,0,0,0,0,0,3
0.000734,0.07594,-0.303199,-0.100639,-0.331687,1,0,0,0,0,0,3
0.009654,0.306374,-0.116353,0.013261,0.225031,0,0,0,0,0,1,3
-0.556228,0.234679,-0.363994,0.47648,-0.9492,1,0,0,0,0,0,3
-0.322794,0.18953,0.475887,0.375224,0.293957,0,0,0,0,0,1,3
0.123155,0.491517,0.079042,0.33952,-0.109383,0,0,0,0,0,1,3
-0.298475,-0.167059,-0.106779,0.286187,-0.260602,1,0,0,0,0,0,3
0.17543,0.081916,-0.086036,0.093794,0.3315,1,0,0,0,0,0,7
-0.186504,0.527464,0.231221,0.486728,0.204676,0,0,0,0,0,1,7
-0.023368,-0.340473,-0.177712,-0.053125,-0.588806,1,0,0,0,0,0,7
-0.473811,-0.367575,-0.082379,0.241622,0.475821,1,0,0,0,0,0,5
-0.909795,-0.032078,-0.325633,0.211787,-0.427719,1,0,0,0,0,0,5
-1.360912,-0.176425,1.496675,-0.26881,0.485864,0,0,0,0,0,1,5
-0.086675,0.963038,-0.493984,-0.144204,0.374197,0,0,0,0,0,1,5
-0.392871,0.19864,-0.389455,-0.097521,-0.472714,1,0,0,0,0,0,5
-0.061692,0.514937,1.490275,-0.264951,0.49117,0,0,0,0,0,1,5
-0.495626,-0.564419,0.338817,0.448217,1.57868,0,0,0,0,0,1,5
-0.033618,0.118071,-0.696655,-0.249358,-0.835982,1,0,0,0,0,0,5
-0.623162,-0.256321,0.766833,-0.004683,0.85668,0,0,0,0,0,1,5
-1.751806,-1.053642,-0.700742,0.298669,0.036134,1,0,0,0,0,0,5
-4.257119,-0.04663,0.526637,0.353377,0.830802,0,0,1,0,0,0,5
-5.684795,1.584629,0.282009,-2.945115,0.596497,0,0,1,0,0,0,2
-2.063692,3.127568,1.614771,-5.868702,2.584825,0,0,1,0,0,0,2
0.414392,-0.276442,-3.044099,-5.729845,2.87564,0,0,1,0,0,0,2
1.513658,2.681251,-5.757967,-2.796378,0.172551,0,0,0,1,0,0,2
0.000379,6.324969,0.002396,-0.991515,0.392505,0,0,0,0,0,1,7
-1.09323,0.91831,-0.388072,0.137494,-0.141879,0,0,0,0,0,1,7
-1.52182,0.538038,0.054954,0.257978,0.230102,0,0,0,0,0,1,7
0.165105,0.058097,-0.240941,0.039298,-0.136127,1,0,0,0,0,0,3
0.038649,0.43836,0.488367,-0.14201,0.28546,0,0,0,0,0,1,3
-0.197876,-0.525052,-0.283024,0.082579,0.308736,1,0,0,0,0,0,3
-0.090587,-0.175636,-0.093127,0.12097,-0.496252,1,0,0,0,0,0,4
0.030018,-0.435218,-0.285928,-0.040824,0.016422,1,0,0,0,0,0,4
-0.054798,-0.225762,0.104841,-0.04657,0.207368,1,0,0,0,0,0,4
0.295522,0.474806,3.554497,-1.12426,-7.599719,0,0,0,0,1,0,2
-1.200998,-2.810751,9.154313,-1.249098,-0.660859,0,1,0,0,0,0,2
0.005753,-3.051167,-1.218751,-0.217752,-0.603744,1,0,0,0,0,0,2
-0.399261,-0.284075,-0.150707,0.062438,0.103333,1,0,0,0,0,0,2
-0.288937,-0.438281,-0.154316,-0.254294,-0.213545,1,0,0,0,0,0,2
1.211508,-0.34795,-0.621966,-0.817438,-0.069074,1,0,0,0,0,0,2
1.517912,0.765272,0.095358,-0.380261,0.392786,0,0,0,0,0,1,2
0.322817,-0.321362,0.120828,0.251697,-0.017062,1,0,0,0,0,0,2
-0.889266,-1.058114,-2.594495,1.169562,-0.022747,1,0,0,0,0,0,2
-0.123388,1.075905,-1.921864,-0.075501,-4.989936,0,0,0,0,1,0,2
-0.879382,2.88578,5.726787,-0.368293,0.593863,0,0,0,0,0,1,2
-1.007956,-4.268009,0.554743,0.634129,1.297506,0,1,0,0,0,0,2
0.95056,1.465002,-0.383998,-0.498362,0.399167,0,0,0,0,0,1,2
1.815231,1.159793,-0.65231,-0.016839,0.17087,0,0,0,0,0,1,2
4.305365,1.401697,0.493152,0.582789,0.392645,0,0,0,1,0,0,2
5.812704,0.430516,0.316701,0.613571,0.095935,0,0,0,1,0,0,2
6.458098,-0.480612,-0.154088,0.670013,-0.465069,0,0,0,1,0,0,2
1.877702,-1.036973,-0.790253,5.764888,-1.921292,1,0,0,0,0,0,2
-0.573119,-0.243272,0.312731,7.842259,0.27792,0,0,0,0,0,1,7
-1.042582,0.400934,0.540651,6.875554,1.290309,0,0,0,0,0,1,7
-0.495134,0.046949,0.415073,3.632078,1.197213,0,0,0,0,0,1,7
0.021357,-0.327354,0.249414,0.880083,1.039665,0,0,0,0,0,1,7
0.092507,-0.601422,-0.677846,-0.430189,-0.171794,1,0,0,0,0,0,7
0.063996,0.235346,-0.175219,-0.435192,0.008065,1,0,0,0,0,0,3
0.117503,0.56649,0.262958,-0.338224,0.153057,0,0,0,0,0,1,3
0.286973,0.140035,0.21229,-0.127127,0.325642,0,0,0,0,0,1,3
-0.134758,-0.262122,0.001509,0.046664,0.587111,1,0,0,0,0,0,3
0.227258,-0.081275,-0.319901,-0.261111,0.007299,1,0,0,0,0,0,3
0.429356,0.319304,-0.012939,-0.606268,-0.223123,1,0,0,0,0,0,3
-0.185089,0.003792,0.073165,0.030169,0.249406,1,0,0,0,0,0,3
-0.216456,-0.116331,0.037562,0.179567,0.240275,1,0,0,0,0,0,3
-0.31923,-0.151551,-0.174816,-0.02456,-0.221919,1,0,0,0,0,0,7
-0.657304,0.343859,0.19634,0.354152,0.725305,0,0,0,0,0,1,7
-0.407,0.133679,-0.693955,0.20068,-0.592577,1,0,0,0,0,0,7
-0.205081,0.697774,0.494726,-0.130171,0.234,0,0,0,0,0,1,7
-0.139357,0.085469,-0.133239,0.07556,-0.473423,1,0,0,0,0,0,7
-0.251355,0.16774,0.319007,0.157925,0.356197,0,0,0,0,0,1,5
-1.320136,0.54289,0.611562,0.162091,0.667343,0,0,0,0,0,1,5
-0.550893,-0.079493,0.657864,-1.234852,-0.629132,1,0,0,0,0,0,5
-0.304423,-0.699761,-0.041518,-0.570163,0.460098,1,0,0,0,0,0,5
-0.623873,0.305363,-0.649128,0.395198,1.094019,0,0,0,0,0,1,5
-0.378474,1.183115,0.089439,-0.305904,0.37991,0,0,0,0,0,1,5
-0.469785,0.269613,1.004532,0.162654,0.932035,0,0,0,0,0,1,5
-0.18136,-0.53845,-0.471923,-0.200338,0.677628,1,0,0,0,0,0,5
-0.177443,0.134988,-0.449077,-0.161892,-0.894688,1,0,0,0,0,0,5
-2.70218,-0.772516,1.850425,-0.386878,1.467722,0,0,0,0,0,1,5
-2.017344,-0.735913,-0.396998,-7.411509,0.314557,0,0,1,0,0,0,2
0.101277,0.521366,-1.295962,-7.747422,-0.684372,0,0,1,0,0,0,2
-0.623451,1.108023,-0.886102,-4.536145,-0.733432,0,0,1,0,0,0,2
-2.24211,1.437592,1.024004,-1.128617,5.864394,0,0,0,0,0,1,2
-0.555835,-0.883927,-7.413899,0.753257,2.384164,0,0,0,1,0,0,2
-0.030249,0.305196,-0.402714,-0.761089,0.472037,1,0,0,0,0,0,5
-0.259267,0.088011,0.054108,-1.116103,0.560349,0,0,0,0,0,1,5
0.275201,-0.011672,-0.052127,-0.063459,0.001564,1,0,0,0,0,0,3
-0.196925,-0.118212,0.184488,0.194254,0.044202,1,0,0,0,0,0,4
0.542676,0.058143,-0.188751,-0.171066,0.418084,1,0,0,0,0,0,4
0.383072,-0.184278,0.219236,-0.344494,0.072209,1,0,0,0,0,0,4
-0.273255,0.065416,0.209847,0.508293,-0.285714,1,0,0,0,0,0,4
-0.357948,-0.424369,-0.139085,0.535565,-0.485823,1,0,0,0,0,0,4
-0.06467,0.296319,0.629412,0.42725,0.75628,0,0,0,0,0,1,4
0.545889,-0.014108,0.111189,-0.205155,0.026844,1,0,0,0,0,0,4
0.588116,-0.223149,-0.219323,-0.4159,0.11281,1,0,0,0,0,0,4
0.164367,-0.090081,-0.008895,-0.118582,-0.345247,1,0,0,0,0,0,4
0.59734,-0.132709,0.112562,-0.23252,0.410653,0,0,0,0,0,1,4
0.542911,-0.552177,-0.497034,-0.359614,-7.705634,0,0,0,0,1,0,4
-0.051413,-0.12942,7.131821,-1.236938,-5.447281,0,0,0,0,1,0,2
-0.603937,-5.358774,7.543042,-0.482791,0.786047,0,1,0,0,0,0,2
0.02656,-7.918339,-0.712902,0.253867,0.123034,0,1,0,0,0,0,2
0.326004,-1.317763,-0.804106,-0.07304,-0.22747,1,0,0,0,0,0,2
0.699569,0.15466,0.31478,-0.434177,0.261384,0,0,0,0,0,1,2
1.485929,-0.241371,-0.051239,-0.797112,-0.23128,1,0,0,0,0,0,2
1.524986,0.105478,0.377876,-0.55099,0.314582,0,0,0,0,0,1,2
1.291418,-0.887143,-0.354861,0.056945,-0.228919,1,0,0,0,0,0,2
1.252563,-0.305643,-0.164062,0.286717,0.437712,1,0,0,0,0,0,2
0.028396,0.114197,0.206594,1.103773,0.477773,0,0,0,0,0,1,2
-1.04624,-0.314906,0.134742,0.597142,0.118552,1,0,0,0,0,0,2
-1.098758,-0.171365,0.357648,0.343212,1.063955,0,0,0,0,0,1,2
-1.089841,-0.048532,0.078749,-0.243778,2.44427,0,0,0,0,0,1,2
-0.485207,-0.761395,-3.719329,-0.536405,-2.387158,1,0,0,0,0,0,2
2.222973,2.327077,5.406182,-1.36663,1.882095,0,0,0,0,0,1,2
4.252198,-3.658216,-1.034902,-0.857041,0.507908,0,0,0,1,0,0,2
5.755777,-1.185272,-0.79608,2.339349,-0.61749,0,0,0,1,0,0,2
1.09843,-1.100607,-0.286674,5.934337,-0.270481,1,0,0,0,0,0,2
-0.538082,-0.315069,0.386242,4.353673,1.398517,0,0,0,0,0,1,7
-0.259305,-0.128472,-0.136342,0.2063,-0.583762,1,0,0,0,0,0,7
0.183932,0.031555,-0.056797,0.092653,-0.704141,1,0,0,0,0,0,7
0.210613,0.093546,0.107504,-0.095919,0.275167,0,0,0,0,0,1,3
0.227994,0.112395,0.116101,0.037277,0.360214,0,0,0,0,0,1,3
0.135119,0.00552,-0.013123,-0.247585,0.096186,1,0,0,0,0,0,3
0.109531,-0.33935,-0.32453,-0.327024,-0.464528,1,0,0,0,0,0,3
-0.172378,0.564255,0.263257,0.40078,0.037099,0,0,0,0,0,1,7
0.036326,-0.125824,0.255884,0.126689,0.15652,1,0,0,0,0,0,7
0.467059,-0.058776,-0.363936,-0.075923,-0.378434,1,0,0,0,0,0,7
-0.010671,0.268532,0.395943,0.196767,0.481485,0,0,0,0,0,1,7
-0.326206,-0.008599,0.094236,0.015122,0.298884,1,0,0,0,0,0,7
0.481385,0.504756,0.349,-0.514365,0.64807,0,0,0,0,0,1,7
0.483595,-0.06932,-0.127691,-0.45068,0.081601,1,0,0,0,0,0,7
-0.261256,0.051699,0.358259,-0.07788,0.24558,0,0,0,0,0,1,7
-1.693736,-0.1038,0.439518,0.033374,0.735329,0,0,0,0,0,1,5
-1.716261,-0.897883,-0.638104,-0.403101,-0.002375,1,0,0,0,0,0,5
-1.082913,0.480217,-0.381767,-0.931034,-0.240284,1,0,0,0,0,0,5
-0.043792,0.727945,-0.091534,-1.097689,-0.221044,1,0,0,0,0,0,5
0.185807,0.878122,0.545881,-1.192888,-0.365773,0,0,0,0,0,1,5
-0.082843,0.02694,1.182514,-0.471342,1.164134,0,0,0,0,0,1,5
-0.017904,-1.363425,-0.803936,-0.119385,1.079344,1,0,0,0,0,0,5
0.289504,-0.738543,0.106615,-0.591758,-0.55073,1,0,0,0,0,0,5
-0.266807,-1.287367,-1.486359,0.119989,0.031079,1,0,0,0,0,0,5
-0.254181,0.996404,-0.370328,-0.137729,0.56646,0,0,0,0,0,1,5
-0.928501,0.358879,0.455019,-0.359732,-0.881878,1,0,0,0,0,0,5
-0.698507,-5.689131,-0.989797,-4.502756,-0.89339,0,1,0,0,0,0,2
-0.574343,-0.004168,-0.478423,-1.955406,1.368286,0,0,0,0,0,1,2
-0.16586,0.820721,-1.104519,-1.21074,0.429011,1,0,0,0,0,0,2
0.147781,-0.836804,-2.506882,-1.071326,7.062127,0,0,0,1,0,0,2
-0.198841,7.279918,-0.336513,-0.810686,0.609496,0,0,0,0,0,1,5
-0.44697,1.773265,-0.210524,-0.08028,0.017631,0,0,0,0,0,1,5
-0.063552,1.056246,0.280962,-0.422233,-0.068058,0,0,0,0,0,1,5
