@relation IPCATransformed

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute Cluster0 numeric
@attribute Cluster1 numeric
@attribute Cluster2 numeric
@attribute Cluster3 numeric
@attribute Cluster4 numeric
@attribute Cluster5 numeric
@attribute output {1,2,3,4,5,7}

@data
-0.379047,1.578829,0.681432,1.39621,-1.03807,0.219478,-3.434057,-1.004047,-1.399608,3.078246,2.167664,0.02539,2.991091,3.298621,1.087126,0,0,1,0,0,0,5
0.271574,-0.487214,1.791813,0.584927,0.734008,0.74095,-0.193877,1.799211,1.010258,3.102746,0.426546,-1.68284,-0.914741,1.351779,-3.084447,0,1,0,0,0,0,5
2.164552,1.285456,-0.71646,0.44974,-2.298864,-0.67613,-0.005968,1.051707,-1.598427,3.298739,-0.049117,-0.635857,-4.438979,1.502827,1.977924,0,0,0,1,0,0,5
-0.227159,-1.1708,2.953155,0.635346,-2.599408,1.431469,1.16013,1.330624,0.725075,1.45383,4.067243,2.348772,-1.263694,2.799513,2.935649,0,1,0,0,0,0,5
-2.276509,-0.64243,2.172735,-1.487082,0.468289,-3.221974,-2.659918,0.202821,-7.043746,-0.976084,2.216231,-7.902715,-6.195876,-1.881592,-2.228674,0,0,0,0,0,1,4
1.018149,3.188313,-0.2507,0.247719,2.159393,-2.383324,-0.112709,3.080456,-8.100846,-3.766405,3.224591,-1.632821,-2.579628,0.026866,7.071661,1,0,0,0,0,0,2
1.083198,1.19076,0.952788,-0.72523,1.560297,0.914243,1.816302,2.371829,0.183881,3.383229,-0.044485,0.915893,-1.421241,0.583875,2.954387,1,0,0,0,0,0,2
0.323153,0.603237,1.141125,1.082283,1.708673,-0.294485,-1.665035,0.568481,2.94931,3.032912,-0.637767,1.413054,-2.379122,0.684631,-2.711234,0,1,0,0,0,0,2
0.330945,1.418691,-0.484663,-0.733516,0.609067,-1.275951,2.624683,-1.119153,1.311229,-0.173805,0.684323,-3.669575,-3.822518,-2.311249,7.444589,1,0,0,0,0,0,2
-2.876776,1.605773,-1.122561,-1.392887,3.457248,2.593756,-2.165317,-0.877326,-6.138339,0.318352,-1.715625,0.069062,5.158693,2.52385,-0.310564,0,0,1,0,0,0,2
3.963607,0.147631,1.64259,0.236665,-0.406682,-2.310158,0.47704,-1.510792,0.40932,0.523006,-0.002123,-4.105185,0.854042,6.611663,-5.850763,0,1,0,0,0,0,2
1.264131,0.968756,1.26232,-0.940818,0.520975,1.578883,1.331285,1.684025,2.988409,3.58795,-1.391889,-1.690047,-1.658686,3.500537,4.84087,0,0,0,1,0,0,2
-1.44213,-1.125347,0.621722,-2.583244,-1.079243,-1.948718,-0.884021,1.409578,-0.401244,0.498199,0.023187,-0.232122,-2.394717,3.726988,-1.66639,0,1,0,0,0,0,2
-1.617455,-1.053687,-1.605065,0.700391,2.0204,-4.419141,-2.456038,3.376038,0.973644,-1.53735,0.555919,0.506897,2.065026,4.88326,-0.47647,0,0,1,0,0,0,2
-0.138193,-2.65215,-0.044992,2.108475,-3.502973,-0.510496,-3.033548,0.787894,1.123025,0.947414,-3.443802,0.241679,0.348382,3.013855,0.822046,0,0,0,1,0,0,2
-0.91886,-1.189055,-2.614928,2.993021,-1.721918,1.235353,3.881306,-1.667577,3.147945,3.050154,-0.510308,-2.677714,-0.225032,-0.824422,0.01192,0,0,0,0,0,1,3
-0.610619,0.201637,4.239198,-1.225564,2.915707,0.55774,0.45053,-0.447502,1.467518,-0.527579,-0.740851,-0.15306,-1.381565,-0.73126,0.845299,0,0,0,1,0,0,3
3.690882,0.117301,0.146231,1.27131,-3.927084,-1.460047,2.904479,-0.869425,-2.250539,1.124442,-1.724939,-4.785631,3.687119,1.943669,-0.730963,0,0,1,0,0,0,3
-3.399042,0.295823,-4.366852,1.911088,0.894958,0.951014,-0.084873,3.306334,-2.508057,1.84214,-1.931556,2.884392,0.202792,4.653526,-1.560472,0,1,0,0,0,0,3
-0.880644,1.092887,2.050733,0.615361,-0.531376,-0.355983,-2.080298,-0.883255,-0.537648,4.520582,3.860352,1.636411,0.061636,0.784959,2.255597,0,0,1,0,0,0,3
-0.274961,-1.071276,-0.930361,-3.615162,-1.301696,-0.585593,0.163077,0.92443,-2.639359,2.574437,-3.706157,-0.864025,0.456806,1.328843,1.082325,0,0,0,1,0,0,3
1.97016,-3.581005,-2.122245,1.948127,-0.331829,1.627026,2.837216,2.473707,3.463057,-0.575473,3.454803,-2.08255,4.21745,4.911646,-2.335354,0,0,1,0,0,0,3
-2.398942,3.32883,-0.007698,-2.554911,-1.615084,-1.657904,-2.154154,-1.441027,-0.821339,-0.865786,2.123245,0.622696,3.688728,3.163033,2.465035,0,0,1,0,0,0,3
-1.376122,2.424827,0.658946,3.420611,-2.748438,-0.068902,1.289386,-0.820904,-0.715728,2.05652,0.676568,-0.700123,-4.548113,4.470619,2.83484,0,1,0,0,0,0,3
2.238369,0.347829,-1.042189,-1.492517,3.836017,-0.840605,-0.451535,-0.160916,0.814439,2.418221,-0.462846,-4.864107,1.521524,4.711813,2.322035,0,0,0,1,0,0,3
-1.879863,-0.300926,-2.55169,-1.718932,0.453795,0.60315,-0.350466,3.804819,3.360383,-1.390016,4.190041,2.092798,-1.148535,3.112244,1.389024,0,1,0,0,0,0,3
3.309736,-1.195721,1.581749,1.314709,0.392217,0.101591,-3.406645,-4.199134,2.491533,-0.444991,3.976856,2.437695,-2.796349,-2.030313,4.842408,1,0,0,0,0,0,3
-3.080749,-0.640364,2.092002,2.310942,-1.483475,4.13229,-3.833496,-0.073137,0.631994,-1.000071,0.891975,-3.982146,0.605573,-5.715211,2.761835,0,0,0,0,0,1,3
-2.719795,1.651719,-1.343743,1.750956,2.319733,-1.266594,-1.577962,0.074265,-3.71195,-1.041933,-5.144948,2.129196,-3.270277,-3.17201,1.40262,1,0,0,0,0,0,7
0.859577,-1.465923,-0.337751,-1.669164,-1.753791,1.496127,-2.562796,-2.930625,-0.944304,-0.81605,0.099323,-1.09614,1.194791,-0.064207,1.480743,0,0,1,0,0,0,7
0.938843,-0.169861,0.385877,1.651796,-2.244008,1.346922,-1.16723,-0.515847,2.489918,-4.659605,-3.597115,-0.324128,0.055602,-2.301601,1.434947,0,0,0,1,0,0,7
0.53633,0.501564,-1.798187,-1.240046,0.847532,-2.103656,1.417237,-1.432048,0.72284,-2.57584,-0.075155,2.549186,1.79997,-0.583314,3.7013,1,0,0,0,0,0,7
0.45258,0.507039,-0.827775,1.305298,-0.054129,-1.279662,0.976845,-2.120417,-0.281331,-3.449461,0.241618,1.254134,1.44217,-1.018584,-3.911444,0,0,0,0,1,0,7
-0.867805,-0.494164,-0.089737,-0.468124,-0.051535,0.126047,-1.246912,-2.869307,-0.537143,-0.396066,2.164391,0.061024,1.498629,-2.777707,0.427076,0,0,0,0,0,1,7
1.558706,1.588737,1.739724,-2.372226,0.419951,3.021757,2.87828,1.647767,-0.81523,-2.048258,-0.745106,1.500947,2.322734,0.676712,-1.110683,0,0,1,0,0,0,7
-0.651335,-1.791744,-1.563864,1.779302,0.790616,-1.899478,-5.634389,-3.340549,1.396377,-2.361887,-4.200912,-1.442581,1.460387,2.19193,1.559883,0,0,0,1,0,0,7
0.299931,-1.244341,-0.885116,1.429337,-0.942532,-4.99056,-0.562657,0.21094,0.320719,-0.484842,1.802868,4.041632,-0.35593,0.180695,0.693756,1,0,0,0,0,0,7
-0.673254,-0.124091,1.080963,-0.209312,-2.438898,1.421913,0.968877,-1.338575,-1.017835,0.350902,-1.532723,2.974986,-1.904682,2.485359,1.056939,0,0,0,1,0,0,7
0.152805,0.123091,0.072446,1.214509,2.662477,0.147186,-0.018587,-0.628446,0.294486,0.958579,-0.393457,-0.564749,-0.815618,1.799475,-1.797644,0,1,0,0,0,0,7
0.044136,0.133941,-0.02026,-2.485592,-3.604047,-0.068878,0.48456,1.317091,-1.332029,0.645398,0.897558,-0.410138,0.809151,3.584801,-0.786451,0,1,0,0,0,0,7
-2.532182,2.480825,-2.070143,-1.534567,1.790117,-3.098671,-2.762023,-0.33744,1.026654,-1.084813,1.083039,-3.473683,-0.582127,4.207526,-1.895297,0,1,0,0,0,0,7
3.713297,-2.342854,-0.369743,-0.744771,-2.953153,1.371235,2.566131,-0.168969,3.164471,0.233441,-0.445965,-3.771363,-0.423226,2.261059,1.874461,0,0,0,1,0,0,7
3.039644,-1.121688,0.255167,0.84378,1.015966,-0.869853,0.715775,-2.971115,2.03184,1.158284,-2.547597,-1.961334,-2.233944,6.048933,0.272083,0,0,0,1,0,0,7
3.53706,0.887187,1.256213,3.529599,2.911927,-0.739409,1.364476,0.111398,-2.64086,1.038668,-0.555388,3.572154,3.167041,1.862657,0.478657,0,0,1,0,0,0,7
-2.022763,2.036731,-0.689053,3.217071,-2.787991,-2.726747,-1.216246,-2.596538,-1.15998,1.489534,1.818003,-3.20811,0.363021,3.28257,0.60041,0,1,0,0,0,0,7
-1.683433,-3.731132,-0.500987,-0.315784,1.529644,1.993798,0.539643,3.946072,4.396231,3.31197,0.006959,-3.897419,-1.203653,0.165113,-0.688888,0,0,0,0,0,1,7
-3.276722,-1.289911,-1.288471,-0.944392,-1.344877,0.159427,0.552573,1.424516,-1.103803,0.586386,-2.997976,1.591698,1.983121,-3.460911,7.806792,1,0,0,0,0,0,7
3.980638,1.208532,-0.917558,0.465685,3.345562,1.244857,-0.728301,1.436475,-0.297348,1.165426,-1.318277,6.820338,-0.993843,-0.577697,-4.919414,0,0,0,0,1,0,7
-1.674718,-0.694346,4.656919,1.753912,-2.822668,-1.685308,0.963004,-3.796664,-2.492443,-1.764351,2.587738,0.004293,-2.283716,0.808221,-2.64532,0,1,0,0,0,0,5
2.530656,1.02046,0.047838,-3.184469,-0.519452,-0.935035,-1.085094,-0.757083,-1.859591,-0.450842,-0.919134,-0.437774,-0.048725,-0.334518,1.702451,0,0,0,1,0,0,5
-1.572652,-0.823216,0.365071,1.942908,1.252424,0.988869,1.543965,2.06012,1.533069,-1.754607,-1.624225,2.433255,-0.486415,-0.18041,-1.387831,0,0,0,0,1,0,5
0.942144,-1.687935,-1.121337,0.432458,1.780107,0.629864,0.610166,-2.142578,2.41158,0.151485,0.203101,-2.013051,1.257798,1.455775,0.737839,0,0,0,1,0,0,5
-0.849116,0.620556,-1.023545,-1.036838,0.569241,1.534345,-2.128243,2.102104,1.393434,-3.106129,4.516438,-0.985735,0.298579,-2.335632,0.336203,0,0,0,0,0,1,5
-2.547032,-0.291721,0.040301,1.73715,2.269943,1.658999,1.333019,0.851779,-0.293271,-0.662496,-1.670949,0.799693,0.278911,-4.596279,-3.861505,0,0,0,0,1,0,5
0.772157,-0.738494,-0.363635,-2.936889,0.167896,0.232203,-1.305809,-2.958578,-0.143681,-0.854298,0.600067,-2.832083,3.704782,-2.875942,0.168298,0,0,0,0,0,1,7
-0.815371,-0.047804,-0.853105,0.929017,-0.592651,-1.466911,1.092433,-4.084805,1.124829,-1.204801,1.709714,2.049551,-0.182919,-2.382923,-1.16259,1,0,0,0,0,0,4
-2.642497,-0.306244,-2.367287,1.531409,-2.783308,0.840853,-1.275696,1.098654,-0.267652,-2.829694,-2.24435,1.99228,2.114733,-3.501459,5.223625,1,0,0,0,0,0,5
-1.813249,-1.046918,-2.052194,-2.295638,0.564399,-1.517839,-1.482992,-3.887949,2.252745,-3.792427,-1.27454,3.592887,1.421964,0.727645,-0.797954,0,0,0,0,1,0,4
-0.058262,-2.757398,-2.505518,3.971347,-1.388399,1.191233,0.309327,1.970147,4.189668,-3.034081,-2.202266,2.096165,6.472497,3.002804,2.40551,0,0,1,0,0,0,4
-0.967512,4.671548,2.323484,-0.566411,-0.434086,-0.648333,-2.659654,-3.868217,-8.864624,-7.139842,4.452587,0.362666,-4.766874,4.269698,-0.56026,0,1,0,0,0,0,4
-3.147239,-0.720904,-0.235568,-1.298407,-1.47687,1.58791,-1.833203,1.766235,-3.094453,-6.540052,1.811623,1.021338,-1.610646,4.16064,-2.675835,0,1,0,0,0,0,2
1.790429,0.671188,1.429864,1.028591,-0.609004,1.232625,2.238664,1.208257,4.858969,0.516002,1.099998,4.692906,1.042252,2.474235,-1.237788,0,0,1,0,0,0,2
-1.768577,-1.811649,0.473814,-0.599418,-2.386687,-1.447145,-2.429988,-2.593811,-0.166296,-2.20274,-2.170857,-0.273523,-2.002126,2.314463,0.754078,0,0,0,1,0,0,2
1.167163,1.932107,2.420823,0.86482,2.695335,-2.394572,4.03057,2.985366,-1.810695,-2.136353,4.647005,3.069048,2.731217,4.168055,0.261502,0,0,1,0,0,0,2
0.068645,-4.525925,-1.342672,3.675964,-2.365038,-1.36142,-3.090827,-0.975283,3.187793,1.660663,5.265884,-0.744929,5.286808,0.527073,-5.979516,0,0,0,0,1,0,2
1.750614,-1.847773,-1.99891,-1.883138,1.41454,-0.19589,1.736127,-1.069992,-3.868737,-3.441655,-0.218995,-1.298322,-0.963307,-2.318861,1.843951,1,0,0,0,0,0,2
-0.799755,0.482079,0.623887,0.76197,0.018424,1.538522,-1.937617,1.61766,1.589335,-2.846691,-4.210836,-1.439876,1.353151,-2.302223,2.748452,0,0,0,1,0,0,2
-2.409575,-2.789481,0.57824,2.611521,2.041412,-0.588538,0.588386,-1.540644,1.338408,1.464555,2.963346,1.816869,2.083095,-0.843731,-4.689022,0,0,0,0,1,0,2
-2.278653,1.153933,0.557764,0.275105,3.701063,0.610583,-0.88504,-2.149232,0.400149,-1.654348,-2.490191,1.791151,-3.051976,-1.040427,-1.735191,0,0,0,0,1,0,2
-2.327384,1.261021,1.369884,5.24581,1.183817,1.661831,-1.634482,3.346458,-2.003353,0.357601,-0.224864,0.650748,-1.816973,0.858637,-0.659037,0,1,0,0,0,0,3
-2.587091,-1.135508,1.40179,-5.295323,-1.320181,0.038945,-0.163703,-0.784991,2.186958,3.021994,0.330478,-0.516454,-0.312791,0.837213,-2.866789,0,1,0,0,0,0,3
-0.821908,-2.293932,0.724185,2.315155,-1.593849,1.771219,-1.502164,1.065357,0.048149,-2.644244,1.061876,0.754828,0.929428,0.816717,2.851976,0,0,1,0,0,0,3
-2.990593,0.347974,1.018772,-0.639731,4.364872,-3.458415,3.1223,-1.852561,2.233937,-1.774348,1.461138,-3.970574,1.619766,-1.870586,-2.145342,0,0,0,0,0,1,3
-1.989711,0.282629,1.197778,1.074789,-1.216438,3.380412,-1.709999,-6.287831,2.823844,1.365233,-3.351684,2.483197,4.257066,-3.86902,-0.808839,0,0,0,0,1,0,3
0.196383,1.053535,0.722351,-1.491784,1.725565,0.182424,-0.556362,5.431336,-3.062662,-5.402189,-2.674193,-0.968078,-1.566899,-0.708031,-0.397741,0,0,0,0,1,0,3
-1.000377,-1.221542,0.675173,-0.44559,-0.832032,0.767732,1.031829,-2.693398,1.399862,-2.523631,-0.490875,4.032028,-1.14889,1.243446,-1.631415,0,1,0,0,0,0,3
1.664313,0.881749,-0.419503,2.23489,0.966454,1.033369,0.72699,0.020935,0.302291,-1.222962,2.830457,0.482738,3.29358,-0.4103,1.391558,0,0,1,0,0,0,3
-0.172552,-2.022458,2.262057,-0.269168,-0.868349,-0.730721,1.929435,4.066238,-2.141129,-0.695275,-1.340272,-1.721615,-4.723474,-2.497374,-0.979559,0,0,0,0,0,1,3
0.503942,0.665775,-2.615291,1.031308,1.785283,2.447982,-0.981787,-2.351912,0.198291,3.244159,1.234282,0.170014,-1.388671,-2.960571,-0.609803,0,0,0,0,0,1,3
0.111055,-0.413756,-1.695382,-3.148526,2.203109,0.070587,3.02003,0.430642,1.669162,-1.799172,-1.71414,1.567155,0.237935,-3.95867,-0.556164,0,0,0,0,1,0,3
1.62485,-1.304206,2.238635,2.200576,2.029525,-0.195244,-1.834671,-1.792722,0.846653,-4.288455,2.364551,0.724032,0.527448,-3.997419,2.214854,1,0,0,0,0,0,3
-2.080719,0.734126,-0.220557,0.70993,-2.987112,1.094884,-2.208642,-1.182728,-0.111196,-3.475645,-0.119861,-2.520914,1.429721,-5.599043,-1.05349,0,0,0,0,0,1,3
2.166569,-0.333468,-2.033572,1.370273,-0.661077,2.795564,-2.324816,2.952574,-0.803989,-0.013912,-3.518265,4.304197,-1.871792,-4.023838,-2.864935,0,0,0,0,1,0,3
1.554365,-2.563453,1.448167,1.0556,-0.607595,-0.194825,2.049663,-0.873366,-1.742872,0.77904,-2.198263,-5.094596,1.488709,1.512856,-3.660852,0,0,0,1,0,0,7
-0.397055,1.870383,-3.658779,0.720798,-2.030827,1.629733,-0.756761,2.217074,-1.525904,2.151697,-1.146467,-0.649004,1.548295,4.939533,4.475275,0,0,1,0,0,0,7
-2.035323,0.623362,1.2736,-1.126345,-0.055366,0.566098,-0.305096,-0.042664,-3.534384,-0.757033,1.185223,3.034183,-2.268738,0.434734,-1.012489,0,1,0,0,0,0,7
1.049191,-0.874039,2.309214,0.16077,0.054259,-0.798933,-0.672069,0.993316,0.090514,1.670446,-1.459855,2.154161,0.791092,2.527563,1.279572,0,0,1,0,0,0,7
-0.702166,1.6595,-2.723383,0.831793,1.614257,-0.40565,0.093731,-3.864176,1.485374,0.227772,1.060904,-2.254794,-0.490803,1.070271,-1.676082,0,1,0,0,0,0,7
-1.829857,-2.154328,0.271377,2.668393,-0.55811,-2.747756,0.279242,3.84824,-1.637621,1.49445,2.729059,0.752144,-0.616503,0.173475,1.348705,1,0,0,0,0,0,7
0.988892,-0.659733,-0.238763,-0.8851,-0.131933,2.001897,-3.187105,-2.416799,-1.012097,3.261916,1.496143,0.235306,-3.883796,-0.653828,-1.374082,0,1,0,0,0,0,7
1.624895,-0.237237,-0.527192,0.206344,0.643097,-0.803181,-0.398476,2.208161,-0.933651,2.499009,-0.041947,-2.65954,-1.051658,2.203749,1.03614,0,0,0,1,0,0,7
-0.851874,-2.317333,1.673044,-0.681052,1.521807,-2.66574,-1.346763,0.691678,0.638304,-2.230859,-1.264272,0.931575,-4.110445,-0.763887,1.270061,1,0,0,0,0,0,7
2.410831,-1.692486,2.151479,0.579958,0.984157,1.58009,-0.514622,-1.028106,-1.316684,1.197979,0.267746,-0.44801,3.854816,-2.017652,6.653359,0,0,1,0,0,0,7
-1.911634,2.978821,-0.145499,2.364377,2.642813,0.072617,-2.336816,1.971801,-2.286776,-1.439948,3.849139,0.285706,-1.177452,-2.57758,-4.656717,0,0,0,0,1,0,7
1.591356,-2.020545,1.01102,-1.209948,-4.287601,-0.93148,2.742446,-3.040957,-0.056661,3.478144,-1.147207,-1.818731,2.90564,-2.315036,2.482609,0,0,0,0,0,1,7
-0.597971,2.769645,-3.221039,2.396299,4.341874,-0.524582,-1.933392,2.436686,-2.081894,1.128263,-1.774989,-1.044733,-0.886874,-1.434959,-4.594332,0,0,0,0,1,0,7
-0.740621,-3.117597,1.702471,-3.236964,-1.191829,0.734405,0.922219,0.243074,2.655801,0.329804,-0.615113,2.135039,-4.27611,0.582076,4.445627,1,0,0,0,0,0,7
1.370092,1.412532,-0.343002,-1.162938,2.705241,2.124923,0.313077,-0.816519,0.227742,-0.998899,1.334447,1.478566,0.224898,-2.271156,-4.047787,0,0,0,0,1,0,7
-1.047741,-1.69832,0.530897,-0.371503,-1.315412,-1.323706,-2.220212,-0.907116,0.77114,-2.847536,-1.264825,-0.313873,0.649619,-2.253982,2.991927,1,0,0,0,0,0,7
-1.709774,-0.194512,2.176285,-0.356511,4.743933,2.256588,-1.019388,-0.9378,-4.411713,-1.481691,-1.634997,-0.883803,2.38708,-3.151033,-0.931869,0,0,0,0,1,0,7
1.783142,-0.382706,-1.654435,-0.122335,0.137967,0.342605,-2.682363,0.970147,4.442298,-1.332905,1.309013,-1.631803,2.399902,-3.940086,-4.826484,0,0,0,0,1,0,7
-0.701733,3.740123,0.785869,-0.3659,-1.977524,-1.952406,2.258646,-2.135752,-0.284561,-3.334564,-1.414241,-0.983893,-1.885639,-5.001973,2.207768,1,0,0,0,0,0,7
1.496833,-1.623638,-0.444609,2.923279,-2.394124,-2.57949,5.135318,0.858789,-2.291221,1.211183,-5.855906,0.323472,0.693171,-1.115769,-1.674905,0,0,0,0,1,0,7
-2.257203,2.267898,0.651103,-4.10654,-0.404616,-2.093891,-3.864041,1.359464,0.046263,1.781932,4.224658,0.289046,-2.798486,1.216171,0.556766,0,1,0,0,0,0,7
0.962429,-0.85296,-2.52,-3.658085,1.566888,0.504753,3.071418,-2.740086,2.07241,1.964199,-0.912637,0.617089,2.846623,-1.716611,-0.218851,0,0,0,0,0,1,7
3.168954,-0.628932,1.187289,1.050004,-1.206826,-0.809415,-1.950041,1.677724,-2.751687,-1.94514,-3.133225,-0.390205,3.081737,2.315594,-1.078817,0,0,1,0,0,0,7
4.15634,0.263147,-1.38641,-0.858978,0.642235,2.566455,1.814317,2.156722,-1.255857,-1.510715,3.83733,-1.063533,0.005576,4.632437,-0.580159,0,1,0,0,0,0,7
-3.127728,1.592194,-1.039992,1.799384,-1.242309,-3.082118,-3.821823,0.142883,1.798943,1.43227,2.166301,4.716822,-0.128202,3.428374,4.469352,0,0,1,0,0,0,7
-1.3813,1.158751,-0.0647,-0.028178,1.961816,-0.070308,-0.912671,-2.190291,1.191793,0.172929,0.34095,1.278211,-3.176318,1.067436,-5.274513,0,1,0,0,0,0,5
0.082384,-2.880938,1.12662,-2.401356,-0.361476,0.964777,1.444243,1.743593,2.73377,-1.383771,0.511864,-0.508147,-0.726094,-0.39665,3.089476,1,0,0,0,0,0,5
1.678979,3.370264,-0.802379,-0.862784,-0.820282,-0.538081,-0.233825,-1.998185,-2.954306,-1.348858,-0.448819,1.033817,1.394028,-0.552995,-2.031296,0,0,0,0,1,0,5
-0.779442,-2.506457,-0.046983,1.978861,-1.791702,0.450183,0.999468,2.379394,-2.44074,-0.589,-4.031526,2.680575,0.093576,3.730487,1.025584,0,0,0,1,0,0,5
1.419999,-2.570532,0.416812,-1.085682,-2.473722,-1.902899,0.471977,3.825601,0.726046,-0.973388,0.661755,-1.57472,0.210925,4.534986,4.098039,0,0,1,0,0,0,5
-0.263133,0.839327,0.164684,0.497854,-0.352619,3.478402,0.120582,-3.014369,-2.067161,0.690618,1.748651,-1.927773,2.833686,3.335117,-3.457764,0,1,0,0,0,0,7
-1.345437,0.582831,-0.943412,-0.37272,0.772539,-3.221778,-3.343412,2.860287,1.392847,-0.672518,-0.559149,-3.694509,-1.221341,1.232291,1.770183,0,0,0,1,0,0,7
0.64232,0.083586,-0.628681,-2.344994,-1.130148,1.529497,2.432943,-1.03151,2.074406,-0.706292,-0.373685,-0.548813,-3.882663,0.207923,0.399397,0,0,0,1,0,0,4
-4.241291,-0.398034,1.92084,2.314887,-1.904277,-1.114747,4.010442,0.734221,-0.822782,2.934697,-2.49211,-1.710957,-1.06171,1.349931,2.587228,0,0,0,1,0,0,4
0.172891,1.231293,1.569202,2.16514,-0.394088,-1.574506,-4.040322,2.576467,1.838584,4.072405,2.707605,0.614474,-3.769421,0.756112,-4.193508,0,1,0,0,0,0,4
1.456556,-3.040592,0.436396,0.632018,-2.104772,3.699137,-0.417171,-1.231662,0.924702,5.444341,0.317599,-2.664615,-4.18826,-1.858866,3.275969,0,0,0,0,0,1,4
-0.392844,3.904013,0.074334,-1.370669,1.548512,2.319401,1.012248,2.905149,-3.203618,5.488117,2.037688,-1.793247,2.505028,-4.368346,-2.251134,0,0,0,0,0,1,4
1.327582,-2.253747,0.172984,0.956589,1.547138,-5.320925,-2.480096,0.348556,-2.291582,3.016341,0.630002,-2.03125,-3.824457,-3.170765,0.558168,0,0,0,0,0,1,4
-1.588346,0.913457,-0.816995,-1.285164,-1.973579,4.296507,4.729448,2.706178,4.597836,6.136663,1.53503,2.837628,1.347122,-3.898377,-9.675179,0,0,0,0,1,0,4
0.244608,3.665607,-0.109092,0.5404,-0.695542,0.15395,-1.666498,-2.101345,6.013965,2.624068,-3.684668,1.242832,1.19801,-3.585918,4.615525,1,0,0,0,0,0,2
2.325226,-0.980061,1.507655,0.28524,-1.606551,0.217313,5.377067,-0.85213,0.608236,1.553386,-2.015839,2.325186,2.122669,-2.2877,1.881094,1,0,0,0,0,0,2
-0.380913,-0.89502,-1.603275,3.72275,1.258791,0.120905,-0.888666,1.989972,-3.395631,0.46037,2.300086,0.305376,3.770348,-0.821157,-2.540882,0,0,0,0,1,0,2
-0.682566,-0.375834,-1.827799,2.00628,-0.113804,1.891701,2.155575,1.782628,-4.032097,-1.922997,-3.84786,-4.26783,1.506579,-1.807519,2.653151,0,0,0,0,0,1,2
0.738814,0.684805,0.131851,0.752948,0.106031,1.222544,-0.423903,1.613138,1.698582,3.11151,0.751646,0.126115,3.866931,0.351002,-5.645993,0,0,0,0,1,0,2
-0.331482,-1.616019,0.497485,-1.316843,-0.29077,1.192789,-1.196383,1.246851,-4.502584,-1.470124,1.212962,-4.072895,2.767358,1.521463,2.12635,0,0,1,0,0,0,2
-0.864253,1.948787,-1.344559,-1.301216,2.311449,1.080554,0.521334,3.227435,6.268038,0.147668,-2.064991,0.669374,1.678529,-0.366224,0.18619,0,0,0,1,0,0,2
0.973252,-0.260648,-1.370947,0.401861,-2.936927,-1.55021,-3.625667,-1.95572,3.680161,-0.375986,-1.504799,-2.047992,-0.704104,-0.420598,-3.421855,0,0,0,0,1,0,2
-1.692489,1.690547,2.402474,0.401372,0.903303,1.230694,3.753726,1.455626,-0.130333,-2.97497,0.509526,-3.585207,-3.923148,-2.806755,-0.993607,0,0,0,0,0,1,2
0.100012,-2.976483,-0.135857,-2.374629,-1.072625,-3.35558,-1.417287,2.252088,0.587169,-2.552968,-1.264525,1.06031,1.477019,-1.583922,-0.121684,0,0,0,0,1,0,3
-0.561433,2.366994,-0.652743,1.971581,0.853604,-0.909179,-0.174168,-0.500268,2.80009,-2.111189,0.75034,-2.474345,-1.053238,-2.27514,0.315054,0,0,0,0,0,1,3
0.849878,0.635605,0.143378,-0.009232,-4.356243,-3.143336,4.651109,1.147741,-3.073954,0.102061,-0.167688,1.989615,-2.731444,-0.694226,1.265818,1,0,0,0,0,0,3
1.047449,-0.723165,1.490517,0.353569,0.93817,0.290511,-0.620693,-1.535633,-0.361446,2.691863,0.787004,0.033628,-4.019547,0.24283,-1.21637,0,1,0,0,0,0,3
0.637355,0.529128,-1.251749,-1.283148,1.551941,-2.665738,0.426007,-4.205839,1.891775,2.896583,-2.050399,-1.606145,-0.575886,-1.3921,0.45286,0,0,0,1,0,0,3
-0.16162,-0.735245,0.157468,2.040197,-0.324389,0.443543,-1.045269,2.607929,-4.810967,4.264475,2.330721,0.909955,-1.365641,1.694536,1.056823,0,1,0,0,0,0,3
-0.876717,0.31248,3.480421,-1.933577,-0.250525,-0.294757,-1.954924,-0.102857,-0.967224,6.270865,-1.819255,-0.686093,-0.560621,3.479929,-0.064268,0,0,0,1,0,0,3
0.430288,1.91556,-1.380568,0.232349,-0.725043,-1.707241,0.083944,3.378116,-1.393186,2.847364,1.587304,0.59611,0.367563,5.979876,4.824563,0,0,1,0,0,0,7
-1.163003,-1.525252,-0.023407,-1.028565,0.985264,-0.06068,-1.351978,-4.482262,-0.017282,2.930778,2.585012,0.754104,-1.448421,4.271783,-0.981411,0,1,0,0,0,0,7
0.182501,0.484616,3.175208,-2.959445,-0.225031,0.344486,0.763536,1.480879,-0.187858,-0.331667,1.000225,-6.451403,2.307027,1.887717,0.160569,0,0,0,0,0,1,7
0.249003,-0.308789,-4.319382,0.2052,1.407482,0.794079,-0.641457,0.979185,-1.627639,-1.133555,2.494385,-0.822372,0.885795,0.944486,-0.277697,0,0,1,0,0,0,7
