@relation ICATransformed

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute Cluster0 numeric
@attribute Cluster1 numeric
@attribute Cluster2 numeric
@attribute Cluster3 numeric
@attribute Cluster4 numeric
@attribute Cluster5 numeric
@attribute output {1,2,3,4,5,7}

@data
0.567854,-0.080517,0.904973,-0.320895,-0.359441,0.585219,-0.235429,0.569009,-0.201836,0,0,0,0,0,1,5
0.241543,0.380574,0.162818,0.363167,0.278214,-0.462341,-0.166258,0.680254,-0.06923,0,0,0,0,1,0,5
-0.258963,-0.026064,0.583737,-0.132224,0.026079,-0.202521,-0.36046,-0.073743,0.138907,0,0,0,0,0,1,7
0.030908,-0.443017,0.81395,-0.882689,1.304384,1.704969,-0.144902,0.093319,-0.142644,0,0,0,0,0,1,4
-0.267744,0.087451,-2.586673,0.10331,-1.337861,0.778063,-0.005693,0.11165,0.214533,1,0,0,0,0,0,5
-0.172687,0.154948,0.217796,0.001363,0.014532,1.198461,-0.371835,-0.053935,0.412737,0,0,0,0,0,1,4
0.782608,-1.815996,3.062846,-2.036662,3.883253,6.156742,0.124881,0.27011,-1.615598,0,0,0,0,0,1,4
-0.374489,-6.551724,1.017668,4.020679,-0.099899,0.983196,1.405944,-0.124409,0.092576,1,0,0,0,0,0,4
0.456315,-0.597792,-0.742693,-0.435702,-0.175408,-0.383464,2.105018,-3.265242,1.37282,0,1,0,0,0,0,2
0.884256,0.57679,0.027256,-0.872507,2.271355,-0.069531,2.649604,0.163809,-0.566944,0,1,0,0,0,0,2
0.171893,-0.560878,2.179869,-1.705114,-0.14129,1.915572,2.329356,-0.971369,-0.184539,0,1,0,0,0,0,2
-0.674533,-0.205666,0.054714,1.061878,-3.705437,-2.514938,2.461404,-0.101806,-1.507919,0,1,0,0,0,0,2
-0.231042,2.7106,-2.386653,0.279532,1.651398,-3.811654,2.518637,-1.274806,0.275697,0,1,0,0,0,0,2
0.582369,-0.272405,1.899116,-1.441525,0.419941,2.469397,2.498016,-0.730612,3.982954,0,1,0,0,0,0,2
2.388702,-2.198049,-0.704645,1.83268,0.338474,-1.114435,3.458877,4.524821,0.003548,0,1,0,0,0,0,2
0.583768,0.52855,0.615358,-0.392336,0.388428,-0.214113,2.428148,-0.137473,-0.104333,0,1,0,0,0,0,2
0.398021,-1.069262,2.042731,-0.147551,-0.082255,0.751678,2.519548,-0.666491,0.922245,0,1,0,0,0,0,2
-0.40551,-0.762425,0.016696,0.054255,-0.89547,-0.173977,-0.306397,0.315235,0.178663,1,0,0,0,0,0,3
-0.640115,0.798369,-0.359462,0.19294,0.991805,-0.435138,-0.291101,0.148713,-0.396726,0,0,0,0,1,0,3
0.111382,-0.20588,0.070111,0.438295,-0.454528,0.02688,-0.244703,-0.919214,0.381687,1,0,0,0,0,0,3
0.131275,-0.205017,0.597659,-0.740549,-0.339004,0.471299,-0.404068,-0.388883,-0.397223,0,0,0,0,0,1,3
-0.145286,1.38463,-0.558687,-0.014287,0.948901,-0.407622,-0.031735,0.786141,-1.03996,0,0,0,0,1,0,3
-0.017498,-0.549227,-0.020971,-0.969703,-0.997718,0.658881,-0.447828,-0.799049,0.866032,1,0,0,0,0,0,3
-0.529884,0.236409,-0.021672,0.529155,0.103507,-0.576249,-0.159274,0.307447,0.317146,0,0,0,0,1,0,3
0.370953,-0.490131,-1.148258,-0.078404,0.352343,-0.683518,-0.185439,0.695137,-0.051342,0,0,0,0,1,0,3
-0.507376,-0.419584,-0.284106,-0.363537,-0.912679,0.302528,-0.292532,0.289409,0.442991,1,0,0,0,0,0,3
0.005626,-0.084187,-1.266756,0.700719,-0.218543,-0.736805,-0.144368,0.380311,0.259443,0,0,0,0,1,0,3
0.520523,0.433134,-0.571507,-0.695485,0.719841,0.698695,-0.281322,0.518222,-0.276666,0,0,0,0,1,0,3
0.638579,-0.672325,0.523862,-0.210253,-0.53111,0.995788,-0.285881,-0.67002,0.451567,1,0,0,0,0,0,3
-0.09202,-0.155382,0.443282,1.138887,0.153686,-0.669431,-0.03233,0.067839,0.060068,0,0,0,0,1,0,3
-0.526982,0.545624,0.50307,0.121957,0.306949,-0.23941,-0.294512,0.281079,-0.586046,0,0,0,0,0,1,3
-0.572629,0.758054,0.403508,-0.341554,0.365907,0.812076,-0.409811,-0.03848,0.011289,0,0,0,0,0,1,7
0.972227,-0.21533,-0.527645,-0.243432,0.048283,1.56204,-0.175127,0.956156,0.093886,0,0,0,0,0,1,7
0.179008,-0.043246,-0.246218,0.894708,-0.03081,-0.488111,-0.496687,-0.435444,0.428754,1,0,0,0,0,0,7
0.058845,-0.093218,-0.016402,0.164685,0.037745,-0.541576,-0.601726,0.389037,-0.127338,0,0,0,0,1,0,7
-0.596611,0.304691,0.431053,-0.32375,-0.011464,-0.015248,-0.862109,-0.207419,-0.066908,0,0,0,0,0,1,7
0.304743,-0.357353,-0.428781,-0.12818,0.196373,0.020549,-0.673511,0.100157,0.487932,1,0,0,0,0,0,7
-0.504744,-0.242147,0.502786,-0.0188,-0.54786,0.087062,-0.855495,-0.135607,0.050693,1,0,0,0,0,0,7
-0.385664,0.087995,0.314443,-0.145606,-0.76612,0.113488,-0.858273,-0.646018,0.341779,1,0,0,0,0,0,7
-0.065579,-0.374436,0.103284,0.477629,-0.140496,-0.271833,-0.772261,-0.583371,0.540403,1,0,0,0,0,0,7
1.020113,-0.078792,-1.098232,-0.38435,-0.545922,0.558459,-0.706197,-0.115955,0.361393,1,0,0,0,0,0,7
-0.862367,-0.493163,0.802678,0.571415,-0.064925,-0.70427,-0.886586,-0.979045,1.064262,1,0,0,0,0,0,7
0.157251,0.509715,-0.555441,-0.238358,0.047045,-0.406779,-0.595855,1.870954,-1.355591,0,0,0,0,1,0,7
-0.691185,0.300281,0.258105,-0.403457,-0.198626,0.23029,-1.082093,-1.496415,0.641656,1,0,0,0,0,0,7
0.163688,-0.494353,-0.882619,0.177872,-0.400713,-0.418652,-0.526211,0.887533,0.393103,1,0,0,0,0,0,7
-0.013431,0.482062,-0.239454,-0.075893,0.046698,-0.212565,-0.890624,-0.300889,-0.345748,0,0,0,0,0,1,7
0.032452,-0.108358,-0.137225,-0.2317,-0.335089,-0.128681,-0.793971,-0.280721,0.309897,1,0,0,0,0,0,7
-0.473924,-0.731448,0.863543,-0.147863,-0.759658,-0.063262,-0.793716,-0.669872,0.672358,1,0,0,0,0,0,7
-0.551561,1.301101,0.478293,0.047151,1.100698,-0.071419,-0.604167,0.913768,-0.947156,0,0,0,0,0,1,7
0.305514,-0.784796,-0.594951,-0.425575,-0.553228,0.468497,-0.575496,0.197148,0.471802,1,0,0,0,0,0,7
0.338027,0.665598,-0.187798,0.246327,0.384234,0.306798,-0.467667,-0.019301,-0.421028,0,0,0,0,1,0,7
-0.020341,-0.293921,0.668047,0.710693,-0.669765,-0.035704,-0.423685,0.524492,0.021265,1,0,0,0,0,0,7
-0.089965,0.225527,-0.35082,0.988342,0.881111,-0.963056,-0.315186,0.644063,-0.003879,0,0,0,0,1,0,7
-0.279866,0.151133,0.420976,-0.469567,0.295268,0.296498,-0.651075,-0.224862,-0.429593,0,0,0,0,0,1,7
0.969506,-0.718059,-1.146818,0.637009,1.499057,0.084552,0.102416,0.778707,0.240685,0,0,0,0,1,0,7
-0.506657,-1.205304,1.130722,0.341664,-0.148591,0.234365,-0.426005,-1.022999,-0.486616,1,0,0,0,0,0,7
-0.812228,0.386093,-0.061121,0.82594,0.420808,-1.312143,-0.097476,-0.781352,0.574341,0,0,0,0,1,0,5
-0.438861,0.091256,-0.18616,-0.85528,-0.887431,-0.167508,-0.300674,0.584753,-0.35442,0,0,0,0,0,1,5
-0.246831,0.471478,-0.995991,-0.248983,-0.09909,-0.591794,-0.249366,-0.175623,0.368495,0,0,0,0,1,0,5
0.108868,-0.034949,-0.8136,-0.561854,-0.354925,-0.391871,-0.253889,0.111524,0.29433,1,0,0,0,0,0,5
-0.242545,-0.242699,-0.952815,-0.416517,-0.168948,-0.369377,-0.251561,0.850491,0.347766,0,0,0,0,1,0,5
-0.370638,0.2192,-0.33757,-0.552885,-0.003583,0.23037,-0.492037,-0.420504,0.04188,0,0,0,0,0,1,7
0.144782,-0.201931,-0.640907,-0.290417,-0.183899,0.211184,-0.303851,0.062057,0.197631,1,0,0,0,0,0,7
-0.386616,0.039577,0.158573,0.098539,0.023641,0.144403,-0.338854,-0.497118,0.301051,1,0,0,0,0,0,4
0.018958,-0.684176,1.591409,-0.151345,-0.760431,2.477522,-0.137883,0.753622,-0.611965,0,0,0,0,0,1,4
-0.973052,0.856644,0.798154,1.865905,0.100123,-0.471553,-0.29967,-0.241646,-0.665021,0,0,0,0,1,0,4
-0.641185,0.357513,-0.121131,0.546414,-0.451727,0.040198,-0.475826,0.142765,0.260638,1,0,0,0,0,0,4
1.392534,0.419209,-1.77132,0.198463,1.092344,0.077843,-0.240566,1.118303,-0.282265,0,0,0,0,1,0,4
0.132269,-0.69204,1.18222,0.015631,0.008999,0.349385,-0.738119,-1.755204,0.589668,1,0,0,0,0,0,4
-0.115902,0.300797,0.271872,0.377186,6.571808,-0.117236,0.289643,0.779536,-0.191168,0,0,0,0,1,0,4
0.658206,-2.177591,-0.55958,-0.172475,-0.891328,-0.072399,0.866836,0.242196,-7.966143,0,0,1,0,0,0,2
0.233665,0.617158,-0.619219,-0.963515,-0.323038,0.133103,2.49644,0.67053,-1.500179,0,1,0,0,0,0,2
0.96604,0.170156,-0.994895,-0.327369,2.021275,-0.145783,2.713985,-1.609371,0.812336,0,1,0,0,0,0,2
0.513771,0.151409,0.458307,0.115808,-3.844655,-0.523762,2.817553,0.365519,-0.720982,0,1,0,0,0,0,2
0.767404,4.47189,0.25872,0.293215,0.377278,-0.595916,2.698464,-0.545677,0.026074,0,1,0,0,0,0,2
1.321248,-1.316755,-1.209429,-0.12548,2.442109,-2.217733,3.049555,0.599015,4.208902,0,1,0,0,0,0,2
1.299742,-0.365761,2.072911,-2.685137,-0.291281,0.384403,2.118388,2.478147,-3.211848,0,0,1,0,0,0,2
-1.706704,1.425109,1.067858,-0.804689,0.848818,-0.679353,2.225046,-0.039211,-0.159133,0,1,0,0,0,0,2
-2.372154,-0.864207,-0.06457,-1.170056,-0.253507,-0.224777,2.16939,0.22876,1.529049,0,1,0,0,0,0,2
0.372728,0.193216,0.300803,-0.05942,0.607845,0.339425,-0.129196,0.689792,0.040307,0,0,0,0,1,0,3
0.211534,-0.321301,-0.595069,-0.044661,0.20171,-0.219907,-0.241007,-0.590316,0.323308,1,0,0,0,0,0,3
-0.294499,-0.125915,0.222104,-0.310973,-0.26975,-0.006596,-0.321199,-0.30974,-0.206329,0,0,0,0,0,1,3
0.322105,0.306269,0.433472,-0.179032,0.03882,0.506041,-0.322115,-0.687943,0.595572,1,0,0,0,0,0,3
-0.759062,0.44608,2.008516,-0.444546,-0.36639,0.832291,-0.603511,-0.348538,-0.98983,0,0,0,0,0,1,3
-0.588049,-0.589766,-0.511694,0.542075,-0.627633,-0.531437,-0.313849,0.42654,0.530283,1,0,0,0,0,0,3
-0.649866,0.389628,-0.596136,0.111598,0.120521,-0.730109,-0.484923,0.365132,-0.747599,0,0,0,0,1,0,3
0.09709,-0.376015,-0.605047,-0.769569,-0.47635,0.637523,-0.481336,0.194104,-0.151038,1,0,0,0,0,0,7
-0.17581,0.164539,0.189972,0.032752,-0.167066,0.525955,-0.520872,-0.713157,0.00352,0,0,0,0,0,1,7
0.546373,0.266762,-0.128488,0.045092,-0.859468,0.800017,-0.394566,0.312242,-0.06186,0,0,0,0,0,1,7
0.172881,-0.359942,-0.189523,1.20892,-0.446069,-0.686726,-0.435138,-0.292301,1.058636,1,0,0,0,0,0,7
0.145299,-1.180307,-0.166176,-0.538713,-0.997133,0.057872,-0.827623,0.085731,0.294379,1,0,0,0,0,0,7
-0.664206,0.476667,0.242644,0.262689,0.45394,-0.416017,-0.766542,-0.307827,-0.253772,0,0,0,0,0,1,7
0.556066,-0.305422,-1.128118,0.384529,-0.114169,0.140423,-0.569938,-0.691174,0.772744,1,0,0,0,0,0,7
0.380552,0.089633,0.038135,0.241466,-0.412833,0.164916,-0.729357,-0.19081,-0.191664,1,0,0,0,0,0,7
0.348213,0.159029,-0.123744,0.431912,0.391278,-0.320843,-0.553353,-0.143143,0.288126,0,0,0,0,1,0,7
0.074946,-0.118495,0.36776,0.350114,0.038465,-0.069316,-0.642744,-0.174924,-0.111467,1,0,0,0,0,0,7
-0.715177,-0.353939,0.469281,0.516262,-0.399113,-0.335654,-0.723412,-0.62036,0.766765,1,0,0,0,0,0,7
1.11722,-0.04656,-0.986184,-0.656096,0.138345,0.951295,-0.729607,-0.033732,-0.254169,0,0,0,0,1,0,7
-0.158853,-0.180493,-0.088797,1.174282,-0.294331,-1.170058,-0.441642,0.799903,-0.15305,0,0,0,0,1,0,7
-0.477409,1.341905,0.563947,-0.548566,0.9195,0.436275,-0.928158,-0.159173,-0.636458,0,0,0,0,0,1,7
0.495254,1.154467,0.195493,-0.003188,-0.129076,0.529715,-0.69491,0.614901,-1.670768,0,0,0,0,0,1,7
-0.400702,-0.150628,0.939575,0.105355,-0.274926,-0.137315,-0.660298,0.802854,-0.389238,0,0,0,0,0,1,7
-0.544838,0.139103,0.173652,0.13554,0.017961,-0.221282,-0.701635,0.131465,-0.047822,0,0,0,0,0,1,7
-0.266491,-0.1099,-0.457623,-0.058761,-0.661957,-0.160082,-0.803889,0.232725,0.003687,1,0,0,0,0,0,7
-0.307704,0.244016,-0.658039,0.194655,0.292205,-0.537148,-0.733121,-0.162218,0.166858,0,0,0,0,1,0,7
-0.477763,-0.582229,-0.473876,-0.241319,-0.561425,-0.458734,-0.846476,-0.355775,0.38172,1,0,0,0,0,0,7
0.454967,-0.482806,-0.750541,-0.794916,-0.972244,0.884562,-0.644102,0.218862,0.354429,1,0,0,0,0,0,7
0.375762,-0.066558,-0.414673,0.683564,0.386815,-0.209049,-0.417585,-0.449413,0.452325,1,0,0,0,0,0,7
-0.000486,-0.418178,0.25486,0.172433,-0.667486,-0.142254,-0.628998,-0.127846,-0.024277,1,0,0,0,0,0,7
0.101273,0.476239,-0.148537,0.307169,-0.004556,-0.530438,-0.549539,0.243156,-0.410001,0,0,0,0,1,0,7
-0.322718,-0.174765,0.534235,-0.085192,0.309856,-0.048418,-0.632361,-0.482967,1.080059,1,0,0,0,0,0,7
-0.611504,-0.05982,0.602417,-0.312221,-0.155511,0.144145,-0.56787,1.084959,-0.493469,0,0,0,0,0,1,7
0.195617,0.085379,-0.347209,-0.120633,-0.744843,0.445225,-0.54443,0.132565,-0.157069,1,0,0,0,0,0,7
-0.225939,0.35321,0.714222,0.394677,0.693306,0.010627,-0.13037,-0.080165,-1.404499,0,0,0,0,0,1,7
-0.035922,-0.414936,0.035665,0.087244,-0.457015,0.415132,-0.074694,-0.59287,0.055887,1,0,0,0,0,0,5
-1.373918,-0.1359,0.155365,0.796637,0.020729,-0.710703,0.025717,-0.267697,0.413053,1,0,0,0,0,0,5
-0.981194,0.703141,-0.350963,-0.413466,0.559101,0.337155,-0.117852,0.828135,-0.934003,0,0,0,0,0,1,5
-0.579108,0.143482,-0.554009,0.473266,-0.137663,-0.03647,-0.219118,-0.376084,-0.047793,1,0,0,0,0,0,5
-0.686028,-0.416266,-0.782848,0.285604,-0.174633,-0.318651,-0.215587,-0.39592,0.509642,1,0,0,0,0,0,5
0.80255,-0.265199,-1.102282,0.408184,0.245692,0.334058,-0.066894,-0.289172,0.911502,1,0,0,0,0,0,5
0.283652,0.014058,0.838167,0.388916,-0.2786,0.420465,-0.35876,-0.663983,-0.053568,0,0,0,0,0,1,7
0.206324,0.16445,0.221962,0.732218,0.244661,-0.226049,-0.083004,0.152094,0.136784,0,0,0,0,1,0,4
0.446501,0.409525,0.416191,0.02808,-0.063845,0.453901,-0.234086,0.248497,-0.347878,0,0,0,0,0,1,4
1.500384,0.033219,-0.286144,0.344303,-0.440121,-0.044334,-0.074199,0.446939,-0.205181,0,0,0,0,1,0,4
-0.352158,0.875617,1.912771,0.212645,0.335925,0.143695,-0.485399,-1.192998,0.351341,0,0,0,0,0,1,4
0.440699,0.101874,0.407341,-0.116966,-0.433348,0.345131,-0.078122,1.642992,0.122983,0,0,0,0,0,1,4
0.259746,0.172959,0.251875,0.703873,0.820628,-0.412613,-0.212577,0.069731,0.454175,0,0,0,0,1,0,4
-0.087189,0.443292,1.107431,-0.558336,-0.076208,0.91378,-0.578794,0.572007,-0.609164,0,0,0,0,0,1,4
-0.143173,-0.958044,-0.018654,-0.494577,7.03198,0.44116,0.306048,0.031603,0.052787,0,0,0,0,1,0,4
0.140396,-7.548101,-0.371951,-0.932818,0.502886,0.144822,0.650613,0.526472,-1.854086,0,0,1,0,0,0,2
0.188955,0.064587,0.18757,0.367135,0.248718,0.201577,1.030378,-2.450252,-7.16179,0,0,1,0,0,0,2
0.018647,-1.915587,-0.10886,0.286082,-1.073666,-0.027785,2.645429,-0.400812,0.688489,0,1,0,0,0,0,2
0.291357,-0.552997,-1.375941,-0.6846,0.733882,-0.765755,2.71498,-0.164764,-0.484658,0,1,0,0,0,0,2
0.204223,0.030061,0.165593,-1.311999,0.09337,0.256671,2.547003,-1.278643,-1.036415,0,1,0,0,0,0,2
-1.016215,0.800931,0.873097,-0.137589,-3.327202,-0.908892,2.599655,-0.456604,-0.378674,0,0,0,1,0,0,2
-6.67803,0.009549,-0.128839,-1.08391,-1.007669,0.46762,1.875997,1.752256,0.464553,0,0,0,1,0,0,2
0.416437,0.582211,0.014928,-0.415043,0.781961,0.240338,-0.2579,0.017277,0.024975,0,0,0,0,1,0,3
-0.140835,0.143186,1.114505,0.307509,-0.347864,0.162662,-0.239535,-1.16932,0.374506,1,0,0,0,0,0,3
-0.094676,0.165616,0.14471,0.301264,0.583105,-0.188759,0.086453,1.059108,0.135407,0,0,0,0,1,0,3
-0.277341,-0.461908,0.066508,-0.059708,-0.652693,-0.256504,-0.26715,0.295842,-0.283751,1,0,0,0,0,0,3
-0.47337,0.612329,-0.046747,0.124824,-0.430518,-0.382737,-0.347438,-0.207248,-0.392977,0,0,0,0,0,1,3
0.676427,-0.059444,-1.330677,0.412306,-0.256893,-0.56088,-0.083538,0.254486,0.354571,0,0,0,0,1,0,4
0.315333,0.001041,0.02343,-0.833829,-0.463943,0.834599,-0.362845,0.75723,-0.001479,0,0,0,0,0,1,4
0.282798,-0.42192,1.040273,0.038909,0.063378,0.682447,-0.324238,0.067796,0.049803,0,0,0,0,0,1,4
-0.20275,-0.298109,0.909293,0.815719,-0.028719,-0.054429,-0.406169,-0.837821,0.593566,1,0,0,0,0,0,7
-0.617748,0.197691,0.877564,0.373477,-0.272531,0.047995,-0.421872,0.615538,-0.546471,0,0,0,0,0,1,7
0.053656,-0.101517,-0.845134,0.434414,-0.890361,-0.431356,-0.444488,0.405235,0.169024,1,0,0,0,0,0,7
-0.269391,-0.468214,-0.896137,-0.648346,-0.421883,0.146837,-0.785102,0.972464,0.149539,1,0,0,0,0,0,7
-0.189288,-0.141488,-0.819069,-0.010297,0.476458,-0.189554,-0.864964,-0.421504,0.128202,1,0,0,0,0,0,7
0.036032,-0.18498,-0.110938,-0.496715,-0.406177,0.697957,-0.867499,-0.13099,-0.254378,0,0,0,0,0,1,7
-1.020804,0.308212,1.052596,1.307497,0.483292,-0.876324,-0.701455,-0.571161,0.079361,0,0,0,0,0,1,7
-0.695428,-0.20031,-0.258935,0.115382,-0.328188,-0.49971,-0.6881,0.949861,-0.325122,0,0,0,0,1,0,7
-0.676503,0.050614,-0.758814,-0.057179,0.032356,-0.371337,-0.748517,-0.377482,0.027306,1,0,0,0,0,0,7
0.191071,-0.389955,-1.410081,0.365133,-0.043713,-0.467419,-0.601663,-0.285453,0.993851,1,0,0,0,0,0,7
-0.353086,-0.029352,-0.014808,-0.237979,0.096624,-0.107642,-0.842969,-0.466114,-0.092054,1,0,0,0,0,0,7
0.212425,-0.302206,-1.073959,0.549401,-0.263103,-0.574231,-0.485109,0.1308,0.720164,1,0,0,0,0,0,7
-0.474329,1.208957,0.352532,0.082969,0.573717,-0.268603,-0.945235,-0.665453,-1.084709,0,0,0,0,0,1,7
0.021885,-0.204755,-0.466027,-0.431056,0.533318,0.130712,-0.702289,-0.093102,0.689455,1,0,0,0,0,0,7
-0.754316,1.317612,-0.058395,0.441726,0.821197,-0.776179,-0.696278,-0.246148,-0.707134,0,0,0,0,1,0,7
0.377237,-0.232455,-0.909333,-1.00547,-0.228618,0.536764,-0.742358,0.16233,0.411288,1,0,0,0,0,0,7
-0.42992,-0.004773,0.478684,-0.15837,-0.057769,0.490623,-0.822871,-0.630481,0.44297,1,0,0,0,0,0,7
-0.052707,-0.041209,0.509647,0.306289,0.093872,0.234295,-0.678433,-0.973956,0.407413,1,0,0,0,0,0,7
-0.427561,0.209572,0.554435,0.217994,0.665618,0.162656,-0.512996,0.564693,-0.137462,0,0,0,0,0,1,7
-0.006706,0.066552,-0.425478,0.419476,0.220273,-0.532596,-0.451254,0.617625,-0.251523,0,0,0,0,1,0,7
-0.556305,-0.140295,-0.28952,0.267038,-0.547695,-0.779559,-0.669269,-0.349862,-0.09151,1,0,0,0,0,0,7
0.683269,-0.293989,-0.538177,-0.723365,-0.205589,0.912168,-0.486954,-0.027413,0.729585,1,0,0,0,0,0,7
0.357256,-0.438301,0.233208,0.512314,-0.575939,-0.096005,-0.412817,0.01246,0.239046,1,0,0,0,0,0,7
0.455049,0.846309,-0.068476,0.304099,1.387881,-0.23053,-0.273717,0.640711,-0.610759,0,0,0,0,1,0,7
-0.67905,0.376165,0.299118,0.385646,1.21621,-0.583926,-0.224534,0.257998,-0.664581,0,0,0,0,1,0,7
-0.317457,-0.831333,-0.193171,-0.799377,-0.268522,0.434082,-0.335478,0.362787,-0.492056,0,0,0,0,0,1,7
-0.14139,0.040321,-0.95138,-0.247296,-0.05931,-0.307313,-0.33471,0.18575,0.150095,0,0,0,0,1,0,4
0.62444,-0.2635,-0.949214,-0.399856,-0.6455,-0.159494,-0.382904,-0.110242,-0.196187,1,0,0,0,0,0,4
-0.957438,-0.365693,0.024803,0.326581,-0.081455,-1.472736,-0.390074,-1.060054,0.801639,1,0,0,0,0,0,4
-0.081277,0.463392,-0.386951,-0.381218,0.258704,-0.488008,-0.507012,0.458295,0.098973,0,0,0,0,1,0,4
0.283075,-0.045165,-0.090806,-0.768229,-0.951374,0.353419,-0.665797,0.079867,0.18719,1,0,0,0,0,0,4
0.224219,-1.529216,-0.367199,-1.037752,-1.283049,0.913932,-0.769289,-0.461542,0.786268,1,0,0,0,0,0,4
-0.360315,0.589459,0.173508,0.778276,0.783761,-0.366682,-0.514158,-0.616472,-0.255628,0,0,0,0,1,0,4
0.327398,0.103509,-0.488938,-0.308199,2.810492,0.315035,-0.21857,0.291876,-0.135546,0,0,0,0,1,0,4
-1.110233,-3.196187,0.12413,-0.067978,6.27075,-0.322857,0.33732,-1.105544,1.03774,0,0,0,0,1,0,4
0.058618,-5.722868,-0.562188,-1.223155,-0.827962,0.535563,0.728191,1.64895,-4.903734,0,0,1,0,0,0,2
0.445185,0.520742,-0.817954,0.783801,-0.047158,0.197771,1.079467,-4.509642,-4.859355,0,1,0,0,0,0,2
0.361976,-1.053672,-0.385781,0.513315,1.056597,-0.332902,2.805147,-0.772058,-0.198327,0,1,0,0,0,0,2
-0.048867,-0.629594,0.638886,-0.174938,-0.008426,-0.027233,2.677485,-0.683217,-1.376822,0,1,0,0,0,0,2
0.300452,0.161011,1.352462,-0.782179,-1.288918,0.944847,2.745626,-1.511108,-0.209522,0,1,0,0,0,0,2
-2.928123,0.406501,2.508137,0.525059,2.740467,0.003925,2.895584,-0.783152,2.74637,0,1,0,0,0,0,2
-7.094906,2.943485,-1.467978,-0.109387,1.23553,2.515005,1.963403,3.78373,-2.834116,0,0,0,1,0,0,2
-0.511896,-0.142261,-2.209302,3.198633,0.271595,5.506376,1.641903,-1.579786,1.378013,0,1,0,0,0,0,2
-0.44184,0.518009,-0.656112,0.031844,0.051156,-0.238302,-0.185077,0.789561,-0.333713,0,0,0,0,1,0,3
0.207026,0.105995,-0.359237,0.160934,0.39558,-0.85336,0.047388,0.649401,-0.046288,0,0,0,0,1,0,3
-0.342031,0.305113,0.434615,-0.759724,0.107716,0.148695,-0.312052,-0.087285,-0.258143,0,0,0,0,0,1,3
-0.288552,-1.064735,-0.505916,0.066448,-0.513907,-0.743124,-0.021466,0.195473,0.634939,1,0,0,0,0,0,3
-0.232225,-0.315395,-0.945393,-0.451261,-0.251712,0.126736,-0.270266,-0.234972,1.096328,1,0,0,0,0,0,3
0.227496,-0.309526,-0.138742,-0.326705,-0.681993,0.553674,-0.4064,-0.236732,-0.214744,1,0,0,0,0,0,3
-0.520381,-0.558281,0.063148,-0.175617,-0.95841,0.35992,-0.327661,0.720252,-0.092573,1,0,0,0,0,0,4
-0.111301,0.02405,-1.150985,0.734696,0.565279,-0.848866,-0.121512,0.35358,-0.149587,0,0,0,0,1,0,4
-0.256977,0.236101,-0.015586,-0.535155,-0.687631,0.371454,-0.62918,-0.404058,-0.538833,0,0,0,0,0,1,4
0.328984,-0.193358,-0.727636,0.180711,-0.617888,-0.052622,-0.32333,-0.219865,0.60531,1,0,0,0,0,0,4
-0.16321,0.078818,-0.10737,0.321595,-0.232342,-0.713723,-0.43741,-0.265501,0.373461,1,0,0,0,0,0,4
-0.176227,0.311233,0.017939,-0.481328,0.1104,-0.182499,-0.628268,0.097844,-0.090555,0,0,0,0,0,1,4
-0.495353,-0.704571,-0.311218,-0.160812,-0.65969,-0.667717,-0.644654,-0.254583,0.663848,1,0,0,0,0,0,4
-0.805206,-0.613214,0.196071,-0.671104,-0.708697,0.60057,-0.772554,-0.969932,1.117612,1,0,0,0,0,0,7
0.433714,-0.403369,-0.439414,0.509689,0.100816,0.300776,-0.511137,0.297658,0.844795,1,0,0,0,0,0,7
0.527582,0.060325,0.101222,0.507682,0.451647,0.130512,-0.640446,0.516414,-0.59514,0,0,0,0,1,0,7
-0.350124,0.207024,-0.068909,0.595596,-0.46469,-0.466195,-0.673872,0.655716,-0.415878,0,0,0,0,1,0,7
-0.112844,-0.116333,-0.853128,0.302492,0.31058,-0.79825,-0.738578,-0.270379,0.50856,1,0,0,0,0,0,7
-0.281836,0.830372,0.307229,-1.039098,0.417982,0.832258,-0.961262,-0.064961,-0.601345,0,0,0,0,0,1,7
-0.382269,-0.712637,-0.074417,-0.196972,-0.09934,0.640408,-0.754834,-0.128998,1.134216,1,0,0,0,0,0,7
-0.406431,-0.270799,0.136177,0.539693,-0.560983,0.320173,-0.766012,-0.502058,0.056924,1,0,0,0,0,0,7
-0.16946,-0.165474,-0.199418,-0.116993,-0.11713,0.356916,-0.803776,0.065118,-0.425769,0,0,0,0,0,1,7
0.204793,0.358641,-0.591169,0.676164,0.585986,-0.378653,-0.554087,0.087075,0.062627,0,0,0,0,1,0,7
-0.431105,-0.25787,0.542609,-0.079892,-1.129351,0.278744,-0.843112,-0.386036,0.282651,1,0,0,0,0,0,7
0.157026,-0.726789,-1.000108,0.002296,0.828996,-0.235711,-0.548714,0.369313,0.75244,0,0,0,0,1,0,7
-1.011393,-0.543546,0.938929,-0.431207,-1.006895,0.424692,-1.067226,-0.387188,-0.539541,0,0,0,0,0,1,7
0.318504,-0.465277,-0.652315,0.037028,-0.744001,0.115698,-0.849448,-0.724764,0.36979,1,0,0,0,0,0,7
-0.266382,0.416717,0.18665,0.439703,0.261217,-0.246756,-0.785515,-0.651856,0.216648,1,0,0,0,0,0,7
