@Relation RCATransformed
@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute output {1,2,3,4,5,7}
@data
-134.29507677256936,10.122743221108298,52.30931650818535,17.346466247653737,-96.40262016901704,12.100728981426077,-8.494625344276972,-66.73078157396631,223.89060722784643,68.9825495214572,21.32463570217576,-78.54732110533452,11.480598760501998,36.911933267597604,-68.71324835681332,3
-135.362036850795,6.3191415081910485,52.86551594919462,17.612908443997526,-100.93782545483509,18.19496443391184,-9.738580202424368,-64.02475952790647,224.72869796573028,66.00733830446629,22.215171765282427,-78.18174763966125,13.522749957188111,38.72146592724351,-72.15622377508373,3
-135.29151900145422,11.56115430896396,53.12448425101719,14.564383315930536,-99.49761340139705,16.48895199591186,-11.220117375160406,-66.7054912179218,230.19881856327856,69.21007276206886,21.61631368309064,-85.71343272373512,8.733969326275746,34.28358090520844,-72.73866969323345,3
-128.52550238232587,13.607159881964332,53.754703366922854,17.991104193015975,-99.1328545690426,16.180685965934668,-10.070936921122,-61.85094165433405,222.89795204804702,67.83611234510482,27.178094175358822,-80.05701535336917,10.315874347510777,30.556102207424384,-65.62049227287733,3
-131.32264867250325,16.024488484455684,56.6289515617447,23.555289047579308,-101.14516180402231,12.72959749328207,-16.664334345051266,-77.22729791418193,234.13452430619316,68.46777482341768,26.752225862208164,-86.54229414110725,9.145026310161406,38.36896559167384,-76.2259366435336,3
-133.88701027236726,10.569358536341493,55.02352771085144,22.023584076665585,-102.3323914302708,25.09313534578125,-18.638227436563454,-72.80084015395458,236.67102197489973,70.24923077887527,18.814290183758928,-84.8053997315353,8.408185965595264,40.468738281766264,-81.49202306042189,3
-146.01344277500715,15.107968390742418,54.1645852664753,22.69447415819629,-102.7897197539861,20.663413062820098,-7.050080779524861,-64.7631880090342,235.50575209943838,70.39462171115892,18.695672461678,-82.11993247250925,8.231581012531805,29.288586276761723,-74.24551850207958,3
-142.53409199018665,9.487155705325325,56.12525948973695,19.045767424914725,-93.91052992514538,24.67582033382454,-12.769707125165532,-59.75147424114167,232.5669236473302,69.55091743680866,12.249275681829872,-80.96008270006747,5.613178216509203,33.85134076638736,-75.45481751746931,3
-136.6383330974335,14.218866613649258,55.01007436249204,13.562883910543345,-78.9509776872095,18.899628356512068,-11.644861608905753,-53.90533643166277,218.39319162885553,59.93863759740714,14.409628087161888,-70.52136689514558,9.942304809678344,34.58006314099486,-67.95093669625112,3
-130.1662321973628,5.249387315325844,50.95730005667475,19.131974613443894,-86.17387663697062,13.275643600404683,-6.220990445633555,-48.881310947366615,212.23841600540857,57.819763738855514,8.887429696819144,-73.16078618915509,11.664901372300957,30.7504266716535,-61.73589449906891,3
-128.6654642194788,8.988292843952614,50.68405524077263,15.6810087878071,-78.7140249800064,10.265659479784883,-2.7791296204982405,-37.97008283325566,206.72659579778087,54.898724600982305,0.29025373552900113,-67.11053750669078,10.48540340005054,28.050523573637136,-62.97651628941038,3
-132.35928166434016,4.58878605264192,53.03563545398038,9.874215240189304,-76.30147681392405,13.332275419988214,-3.4882402196793167,-26.389776114981316,196.34010211943738,53.20117063467872,0.4816150183323167,-52.749175996373545,18.450142381542555,30.117832300257994,-67.93881974682063,7
-123.53043801954885,-5.528329118484725,58.57650789684131,4.086713502936211,-71.08085958537698,5.026061668552382,3.8747791097939617,-20.96099213528407,185.04344995439007,53.54930732134218,4.418258769771267,-53.000789675478266,15.747600820427229,25.832266264708366,-55.833694494021415,7
-105.40904562147989,-2.708895808515617,43.41049104327412,2.126930896439012,-60.645849767168386,4.10787615838375,-4.49185087729137,-33.29390669687011,179.9743489229184,58.58185222875223,7.324183003026247,-53.34527060616589,-1.5529143736343283,23.041515475390327,-43.11976744237102,7
-104.23025580228393,6.248101081675669,48.30891374232299,6.907852047165699,-67.27742433552095,4.397358711053352,-8.546981760953186,-33.90238461174359,170.50233219378572,51.82620745360791,13.8202126773352,-53.707756729730406,7.743651341728466,24.200691725502082,-49.55227287273793,7
-95.54614187683623,7.554928651902044,49.29283632513973,16.78843373502675,-72.48685207574667,4.690990785218903,-3.6119403310828355,-46.43462049609071,165.90464214751725,48.40881731146039,15.783207692500824,-56.79083517896786,6.911466211433039,20.087677297686064,-49.6940939452455,7
-99.74885167606001,2.683057059983369,44.41309428034356,11.630696240633915,-73.16059656352583,7.668955597067271,-3.482198922679334,-37.89000579217209,170.97391387187193,54.67229051377847,17.95231718208241,-62.52750405893593,4.895678004222429,23.12296214393461,-47.426956100665336,7
-102.33468842402934,15.561084143047566,43.95889298895179,12.016030433138317,-72.15137284011917,5.925560969774441,-4.284166774886337,-43.47948613251071,168.08668876589945,56.56571734264879,15.402042557851743,-60.29344617297134,4.254498385231468,24.202491387986676,-51.77564205944747,7
-99.48987548418312,12.491468719117446,49.68358446708259,14.600884808435286,-73.02960833218641,8.735715839381657,-5.920465973646905,-40.31932872600804,162.7759643384711,56.440871132679696,18.768946671208532,-54.139950979443555,10.431626366165515,24.487576823240566,-50.924857259698186,7
-95.95990118338597,6.955300818041202,47.67091270118047,17.968840981215244,-77.55570411404516,8.517150194378834,2.050487986475952,-43.9023254811925,171.3300332074567,52.44650631962554,18.22810781746806,-60.26939850040077,7.395623438828785,22.0765641899444,-50.13577377454626,7
-105.48373324405978,12.430545378836669,50.624979264758856,22.155835302014395,-68.58149792912815,16.331037392307508,-12.89213146323706,-43.00179992333118,175.83450409930705,52.96160471457662,10.9685111019397,-59.055075400476916,7.0775039490209295,29.351036556380215,-61.71092085227179,7
-104.4912833273352,3.968042076598717,41.441620798658164,14.447697549305783,-67.78331052577747,12.495904563605686,-2.7693769086310303,-35.39966813450046,168.210599499573,54.19743103361052,9.352604687919754,-59.05631168990775,5.25817919021369,25.873098957554973,-50.48871653849572,7
-103.2767887970223,7.418064900502376,43.05562096425249,13.552524398235677,-72.97004446616057,4.481611846791845,4.649444905617621,-40.08121295845519,170.1207767864079,53.01250405338395,19.88160872444487,-66.7074867809378,5.5577857271116216,23.322779876494014,-43.12874805532542,7
-158.7513208853274,7.7357748790560095,55.07817976830016,20.379821493907716,-115.43460458320344,22.457418443096,-13.318549422525727,-76.95854999485641,262.72893259733127,73.6375807443727,16.20311281187144,-87.02350365235043,10.007085047777927,40.6535283310306,-84.50352788998453,3
-155.283821562872,15.751085657422774,57.424955549432326,14.736748504958173,-99.71310719708367,25.618443577010048,-22.811030405236473,-68.88684089812746,251.59623323626994,71.37166845529173,16.660139563629507,-82.97927247682365,13.148847043867878,43.89463449366108,-86.36978192975793,3
-146.7834492783262,14.719972331226103,57.93404967592299,20.44497512185249,-95.95326549410247,27.86234603042102,-17.516064925095527,-66.52923230852876,241.33857176862713,70.04625164489605,19.86575014683322,-84.92508150014427,8.661584179030037,44.71309338323491,-78.65948897160789,3
-137.61156404528765,14.66825721264453,57.82407596626567,24.794478548672267,-102.10400341774437,19.235719985483257,-16.56597991624494,-68.25128036706667,238.0175777527192,70.02755555290065,22.466146798087372,-81.64149742121573,12.87436420809223,39.24553702484801,-74.41477512456234,3
-140.9243936098531,13.86650557824559,53.77764197182873,21.339403844370743,-107.09496745636727,24.962746812664754,-8.037751811197746,-74.51246180134672,238.92679795297877,70.48209065336417,23.356308450316547,-87.25983591076249,10.714297924494826,39.24208567923853,-75.02078658675906,3
-136.23236822298514,22.273654969900107,55.35763802595544,15.392431540456363,-88.53012792173399,27.630483433604592,-24.412078055102242,-69.04365536558569,231.42519234303666,67.08795823252082,18.72209717436204,-80.22842075189638,7.800625984956595,43.65453388400125,-86.67240525144422,3
-133.37631326339448,20.150904515164893,54.14839395289267,19.393322760914526,-81.72233216669161,26.750196145675666,-26.287573237901558,-65.3606377449361,217.42970105611815,68.82648745320878,23.55114421176419,-72.72586347180376,8.704647954109982,41.092781405685564,-80.17726882605439,3
-124.2904335999866,15.278368555710127,50.19317939735633,20.00069201142157,-81.07295746668086,27.62750412288051,-18.421923874473567,-58.524345927189145,205.81334346097964,62.59421312283945,7.903250391052698,-68.61474694600646,14.455092965764711,33.609927038591685,-79.02991628827745,3
-119.95506971231735,5.943273386197898,33.32254294127665,13.617996266460983,-90.5244904902958,-19.174235741607323,13.201283965112856,-50.029096201840375,189.09890109582722,53.87062492964431,-26.163630863386867,-65.12332430249523,17.33662854280449,32.649967021551284,-98.10006487390555,4
-115.6534749027489,-3.307729964412932,35.79129269141735,13.924075289079347,-90.14247560580988,-23.85688820561411,12.090173289774253,-46.99837850072393,194.77609618003086,61.49859148601622,-32.63302513026155,-65.39635181912021,17.210908358398665,27.08390579495315,-106.29089107272,2
-121.05074500770658,-22.31339765065402,37.92299682103503,20.105177347983265,-90.94509394756065,-34.657121612841564,5.45327328669295,-58.819299907035415,205.76569815460928,65.45913456221679,-31.651247895022454,-56.416548954671754,8.542663679421132,15.523387348383775,-112.07682327626478,2
-148.41433630991781,-52.40818882196454,45.030806484853095,34.7894868036737,-101.29775375014151,-37.425186004119794,-39.35068129360115,-82.07874862004547,210.9388574168127,53.822373173431764,-40.69381762723413,-58.4416295978911,3.2092879943567354,-8.581735179570227,-142.17756271523643,2
-161.34823463062978,-60.4262070855632,41.03530999256881,40.91175392118809,-106.50501398254224,-31.595178862971984,-40.05075735058977,-79.83198749831075,210.3252854044746,56.63161287805121,-39.18521061329607,-61.560776579758084,5.059720296158215,-14.346992309713201,-142.78973764540905,2
-164.94964589437535,-55.411853421631164,36.332888514902635,30.383547848548005,-98.99339511323896,-28.69982144921827,-34.39583527039773,-67.32113916936706,198.46084912835553,75.56837203155385,-39.65676199946413,-67.08767486506223,10.594476691571185,-19.674799356885813,-139.50648895457317,2
-158.2600290631745,-48.0680037524813,38.89688395719121,15.975719528950703,-96.36352400235403,-22.550895039244562,-39.996508724587926,-64.26598614449793,186.3482347914891,64.01773171057634,-40.67326676923658,-75.01660983412937,9.139924620539908,-14.805970995489345,-133.99874792711387,2
-178.58027197585403,-70.64085010919686,49.256403370286634,28.110786460903,-127.265227807466,-35.9706367596164,-26.334776651843185,-76.27229455027718,221.05838702105052,56.071718763562316,-42.33610892921017,-61.25916794799549,-3.7615819975513247,-20.30704686367765,-141.7518792182519,2
-181.1660322378779,-77.05208373073341,39.61810216024157,33.56554366650312,-114.39866901256282,-30.654925041987482,-43.97579485109231,-71.69930708500695,215.17395109674976,65.50330573347472,-43.80370961575544,-70.07784904347413,8.617183731470757,-23.360490497247667,-154.96786186182598,2
-164.3036413005238,-64.12289647142175,34.438608275220666,31.981042098473104,-98.63786286561174,-27.911163235830703,-37.01003614638346,-67.28314900833045,202.87610300021447,68.45261664996703,-38.58000686932877,-69.12115119484355,2.1419144433696324,-20.5572918151927,-136.39394850500847,2
-157.04129546895578,-56.99462225600459,39.707384170019466,32.50751586755093,-101.48472381998073,-24.53085841986267,-36.138433238642776,-69.87517325090545,193.56725565589454,61.09047871507787,-40.05556103972207,-63.862710636778715,4.146329717383324,-14.539775387248733,-134.90188669393507,2
-153.81679440659542,-60.024555992423316,39.48475768648203,31.541464940394626,-105.47385606659978,-28.18465622664397,-31.32324898202395,-71.06858387897918,199.13656898488136,58.477351338900675,-29.995502927506777,-69.41279038349639,2.5947180425090366,-18.643369884950637,-130.18652921935072,2
-159.41974887788098,-55.243346483930964,34.43615205025788,31.895643522201308,-103.44796438266204,-30.73071842704791,-36.86556795618881,-68.45146561879756,197.09421302189565,59.31185728208818,-33.05055065622441,-65.4046210596532,1.3659415022562555,-20.164332588626152,-134.08077739008291,2
-120.137234134236,-8.367057532253742,38.30964384094425,25.716532762654733,-88.14516026066097,-18.545356192860872,-1.9432327223835602,-53.723317164587264,184.54695481485277,72.87697319227716,4.997471572724839,-96.3826701155493,18.840229835680706,-5.2012827991218975,-65.05653082311746,2
-119.02630586923685,5.773760868110664,43.998978411372136,25.20158977255462,-92.12796830843892,-0.6926712669659114,-0.08404657503249968,-60.283957790648515,214.27119606782364,71.08030488081948,19.28421384356047,-89.70259305882114,10.115435530304547,18.83349600403243,-58.92018209842932,3
-130.3073615138478,16.00136342797134,55.703303659897955,19.978688627718306,-97.73012583827915,16.655677593181313,-12.436500007185716,-66.50965647630075,222.17127066151212,70.06503300111187,20.695145586948023,-79.1496823805473,9.12895955897745,35.842979059786195,-76.84484507352295,3
-130.04188092203944,11.836777151621387,53.61799541086822,18.473969437132226,-98.03031407000942,15.31663864735371,-14.239002682419134,-67.78830394668046,227.89157336209766,65.1861465118327,26.467290009877892,-84.83293025549118,9.188061715694664,32.15460024048875,-68.62187995931666,3
-130.75047736803242,13.85217832229506,54.377440963140174,21.543623596283236,-100.95297023330811,16.057134908368294,-10.380852816543138,-70.196804962275,229.5493775927864,66.72738203626328,20.840780345676215,-85.38631488453285,9.304567179783776,29.4941734288116,-75.43112820495332,3
-134.5546041222392,19.186291692519433,54.938254419304386,22.569265712127752,-102.08596783412452,17.139356437962135,-13.672977650978028,-67.84468310410466,231.05094848058786,65.76552358188123,20.783010652852532,-84.45988154986345,12.442303632099179,36.36434891063274,-76.44730025584401,3
-135.9133077590264,16.13502984593055,60.07097192016262,21.71644432587382,-95.73296772572223,16.293998547125145,-14.384802773110499,-71.76650807625475,231.56085057978606,69.24341985487808,25.04898877302311,-85.71841093773216,8.21324412640696,39.14753917999856,-74.589638488015,3
-137.8414742781989,14.484415721788661,51.83253484654982,24.414002210903913,-99.75929887131586,19.114676510893442,-14.328785120130247,-68.81715927931207,232.71276045830012,69.95270424266407,25.182114724557948,-81.36534216068651,8.131995662175365,34.122332954907506,-75.2175679636303,3
-138.4724788504281,13.861754268718016,59.00785850211456,16.99554864389861,-93.5615225533098,18.10153010314153,-15.495588213378355,-62.158147056365266,231.92152311741984,66.30081952413678,20.494424668371323,-78.06536454642145,15.605825619100107,37.77418196474582,-80.84297880556477,3
-135.5095877831912,10.881828816504711,59.18220384461115,19.47333247624999,-91.39798581334696,18.494047559313753,-11.076702569104416,-64.28072972964341,226.5564002869393,66.93074213091195,21.421635093461965,-79.51399429465471,9.341758554092422,37.78406348234268,-71.25350630886855,3
-131.90642259445676,9.434179036884366,48.9234664850369,18.441300254388562,-92.76020610737498,17.367849123166426,-11.869404838509984,-65.07322761938876,227.47507531806502,65.66044412171561,21.574571984915764,-82.4805817508919,8.68343354781368,36.5045945772857,-69.67465050745813,3
-133.95276123643606,19.926642937676583,52.648423520770905,14.135716372398845,-95.9845624473434,17.51544263528002,-15.8524997488461,-63.000671653878754,225.99228565205146,65.36136447688335,20.577479764222986,-80.02486888590185,10.725444748944101,38.31408159797443,-76.32624023004733,3
-133.37079626313158,15.30330252687645,56.87390266156686,22.916534671304692,-94.30474294464902,18.365375522099942,-17.232918827153167,-61.09140974055129,223.5063193883131,64.10128345563069,26.106392522376588,-73.25312290965556,12.894576977825777,37.390684440643966,-76.69824913871449,3
-130.46592389794404,7.8637634309461255,55.926929730062014,21.7468729648824,-96.71335778096676,13.095257032732771,-13.09091633099508,-65.47497132256579,223.87460295112126,68.05852511285433,21.81022843354846,-73.8076463129034,10.181756575125638,36.3196123354561,-67.54962265806535,3
-133.144935501319,10.773311950293106,55.78702851850434,18.860426337099547,-100.5370901479623,20.9663894660476,-10.862694145605646,-67.12340880326322,223.35187618511685,69.8406071681989,24.947569048977705,-81.59674212415432,11.265905202799107,35.350306417271774,-67.72458272420127,3
-133.80294732851428,13.82332036654826,57.53760531804936,15.465543071878566,-98.18446429395341,18.186503678058084,-13.18333829588897,-67.35487564294161,227.37670642600133,66.87273287118131,19.985482155189988,-76.82038792576861,9.367331830132446,38.35740416379118,-76.30119505164006,3
-136.2753366496023,16.622844369088874,53.85347515984181,19.149383380523425,-101.08556622100498,16.442429605571913,-9.43523978735525,-69.88580055765597,225.36735500477664,67.99172199212299,20.32558270501005,-82.13213255971301,7.086099731960363,32.04596144367271,-69.76100783333152,3
-136.0774850731815,15.295036566112962,48.97346963434036,14.65092296247583,-96.35677018910893,23.361066988541307,-17.85813241568527,-66.67761918543039,229.02965375932249,68.75399885345982,18.48752642037789,-79.93683280799641,7.169874762790988,41.25351395997236,-79.08394603022722,3
-133.22797742816192,15.37746294751582,54.30824992111144,15.250212173146894,-91.74606386827999,20.711960394968358,-17.14207694165355,-65.43913271896112,224.40112125480942,69.79792081179588,22.393861317178143,-79.09534697029716,9.60525568858929,43.168956726688144,-77.60187767623599,3
-133.23427433358003,17.399454633139367,54.071716043069486,28.387008469012173,-102.15654860168593,24.834720770414478,-16.407668194098356,-70.51948596055612,235.5463870353271,72.93265624107198,25.798947876176932,-84.94330764783793,9.62388852765058,40.91417038276025,-73.55334035264565,3
-136.57168752886304,19.892571211709402,54.31974327283736,21.923334099215857,-101.16391583404013,23.449721690473677,-13.035240883308989,-69.27974490123157,232.22166656731673,68.6603521779164,20.578138965106568,-82.7808097640651,7.8182201689266755,37.70581183273424,-71.41476362925792,3
-143.49054458319438,4.6123516293402975,53.86949121554649,18.90457919536011,-91.90986639502344,15.192285634560903,-2.0231078295898994,-52.94814526685654,220.71558783780472,64.80965041784007,8.00193761819759,-72.02946308048209,11.878203839772977,25.558059488460795,-71.07644301255105,3
-140.22869920867564,2.3060325908806263,57.68700299685959,15.587699492465342,-84.37936313235261,15.72259858726515,0.3727555862372629,-42.523184904751055,215.84401676379463,65.17119767969129,1.3016751462064597,-68.8869683118452,13.28877527339153,29.282459822255767,-63.304698500368055,3
-125.80254388901886,-2.6790624114189807,56.531914265560765,10.158463186340212,-76.23633838825688,2.4630864882309274,6.818679909925479,-27.190320673632407,193.16733953154957,52.22721042271514,5.505768630670482,-60.980288223357604,14.264326508196618,21.003041598073896,-54.71771802531143,7
-103.07431436624304,-6.830144553974016,46.11850847979234,2.193212105994061,-57.23722346641623,6.065109598910499,-9.894757659249624,-28.242329470442748,165.84770940223336,56.9495180220607,6.939513341422951,-49.24721662850922,2.5817947552112965,23.75240882755511,-43.60299429404649,7
-94.21000436478614,5.154884370372114,43.63839979980521,10.718634876033677,-70.78444332097918,2.1279864640007813,-2.188982732703499,-40.597539373830976,158.82520206294402,50.83703626699254,15.171063209364778,-58.82648773932063,8.394235711661715,21.790723737566942,-44.490358872768326,7
-93.31354422695861,16.674591814190855,42.59734185466157,15.447982905373506,-70.23392405934132,4.4153779887588325,-12.324243008859698,-53.00075064957402,168.94554734005982,58.14262241294861,17.910136172051885,-61.042273819617684,-0.29576434842584476,29.306306202154108,-55.071905055824764,7
-93.45418213232463,8.739705705876153,45.371344941359126,16.775313454730142,-65.11823696306371,16.15344518270103,-9.624215284675323,-38.67300212626258,159.7263456965409,49.85168706492462,12.351982498788654,-51.59389646841001,10.032692924728147,21.537804388458458,-62.08335113527019,7
-96.04858941196787,-1.2759277037096117,40.281196108839914,16.321638087873744,-71.34351661272963,5.276294332115068,0.9547924106737371,-35.33432851081055,158.7694809555221,48.2375392493156,15.327331381219668,-55.54352398962591,6.62595157651571,18.624191029273234,-47.4565560250121,7
-91.27769765165199,7.179182973499309,38.809852291926546,11.994295034857156,-74.72686995826075,1.898974653330856,-0.37068511061503173,-45.21456121224777,165.52669013726052,54.38449527252136,16.860542084261397,-64.22972688681153,4.529153093132948,19.551320281538235,-45.86295101661734,7
-96.86439836460585,9.363636605488859,41.531919744369795,8.724776183160659,-73.02143523175806,5.797277389317954,-10.69672872341129,-46.65004929989563,173.69997561825105,57.489989328222684,22.73824458981672,-63.0364561557613,7.66601449518965,27.67964116712059,-52.586312147577395,7
-94.31072180864746,17.26120684024562,47.704834879347914,19.759220003382026,-72.60615663986826,13.162670487366917,-16.604140256276068,-51.28440275190343,169.0542647647787,54.9813058968187,22.386229754834513,-60.37976205901951,6.71476471570217,27.91802038226402,-57.60253700702262,7
-97.35543658089358,8.191833422643564,43.876784548213955,23.757667780813723,-77.09383559487708,12.442491906788996,-5.7272895048354915,-50.18604896981469,171.3721212425094,53.040546969307336,21.56933093459738,-62.79201356773832,5.97497933321403,23.703319267981193,-52.805219271173975,7
-99.05468627912131,11.395770562620244,36.29815516010592,18.868227190971552,-75.53561214946978,13.856631542389312,-7.056905875179112,-49.184185704905175,173.68981373430114,55.29125182843021,12.713116960088765,-60.91720938870627,6.195878398521822,17.843126659864758,-52.624905668685635,7
-107.77935404819686,13.047266756904454,46.56409823919367,9.046115028349574,-73.55562298625391,12.767075141672517,-14.524330331005395,-36.7424402476438,171.4239048426442,52.03365851721631,7.592631948654336,-55.96055569058237,11.192228155508507,31.588812769989186,-57.63858524207776,7
-101.14693756100279,8.997474649063419,52.91636022375104,12.299705152198142,-66.7140236203637,12.366670449239408,-7.798114588741592,-34.6528077440094,164.28364532194567,52.24359548768422,12.643302992371883,-49.23938624663656,12.317257300269876,27.367725169402085,-61.55122954978842,7
-97.41555357998983,-3.0799103739089393,47.313267716787,9.814750671236943,-63.85523381073348,7.213787540557834,-1.3303457008389046,-31.089718899217324,161.60498765168992,52.335362473746386,9.346349113344932,-49.3123002153165,10.576288744323657,22.173389321780256,-52.21879922054129,7
-160.25330727327298,9.19136064881043,58.66032523786804,17.958428485917878,-115.30675711632239,28.12630875414665,-7.261778459680652,-69.68916782981222,257.80304761455193,70.21610123884378,13.853056859324179,-89.51993619142202,10.00354424942243,38.89762632504841,-83.39665153201133,3
-153.69542623142735,14.44042069869143,56.1168981702215,13.290568821105472,-97.60418390112082,26.12956255961999,-16.018598760012974,-62.327356584810246,247.1920116293291,67.89137950510138,16.5769611891793,-85.40090968706775,14.290932430236246,43.05900268627038,-75.66410419537222,3
-144.73826472734964,12.222088097124526,57.99547794729281,16.307023600411707,-97.57694292484982,19.664376643628238,-14.821575849890106,-62.13198477433188,237.5096940599399,70.56804813731173,14.238550905682654,-82.4169778338437,12.56283861130019,42.686821681918175,-78.31176486960427,3
-141.3758400246698,8.952357486214957,53.387636884289975,21.46711431147402,-98.01936180766182,19.399608514726772,-8.381494826660845,-57.88680182753923,234.58297446065896,64.817123778868,17.01565416898793,-82.08510625109375,15.867204889474259,40.67772021961309,-76.18802804138635,3
-141.96044161313415,7.974645361380436,57.66222758116865,20.281406912948817,-105.23676717861038,12.532761236156032,-3.1221344308431913,-66.27378221206062,233.81894041888452,68.21129377863011,23.317274107958898,-85.71007096173015,13.578373829227559,35.625644449943486,-69.29750539578876,3
-142.32179570420158,13.546174069277189,52.81451846497127,17.05221073781653,-107.23412432634255,14.449701591906736,-8.13183582716991,-64.97036915208896,242.1373567261979,70.99096760734922,18.66916155762366,-84.39353974105683,11.09968700240815,36.5708252298659,-72.25078555604026,3
-139.82765873791072,15.025617865312245,53.067533687704255,16.801242530580545,-97.22921074675693,22.57646605713908,-21.999020537011457,-63.13543595735574,234.86613021919854,73.3615078794857,18.174716175729856,-80.9107641509906,6.9588226216627795,41.216257719238286,-77.22561610931636,3
-135.09031978687,22.5596389181386,57.53609936786508,13.317117113581947,-83.53150283329916,24.16808786062593,-22.64149114515003,-61.21037453796245,223.1716065813762,70.86457565552598,15.412225499455417,-82.14352099773559,7.114179505757797,45.21474849981408,-81.3768273592718,3
-128.04343973403013,22.318352092426377,55.64462940049961,21.8486222507582,-79.30650577889071,19.849271532236614,-23.509098305341265,-52.57313139917993,214.8395177534721,59.3063463683735,9.87625769865392,-59.09327087515847,14.112162895045383,37.49138274784284,-92.83657440327929,3
-121.44119099643856,-3.1214353706553712,56.654992088482814,28.303560339959844,-92.70319872751466,7.952150546606433,-5.8344209325575935,-48.34779260265218,215.89594022413408,45.212470074727484,-3.6412965953901004,-40.12792780750266,17.703870736371083,32.73198253627787,-102.41202497247903,2
-118.83852064310338,-27.018260582330484,57.424273821174914,17.414708383715737,-98.80825641920272,-21.19510017908688,-1.0336217249695832,-59.79235789908354,210.16416967963158,46.05878225569713,-30.137755618499888,-36.679532275157094,2.8653977394774373,14.387827756164192,-106.3722375797644,2
-134.7507326283312,-42.47325755306021,52.93126513336369,24.593241166678478,-96.47465509938073,-39.952054077267064,-20.64402968371558,-69.87541720195357,211.99937737985886,55.66300440748478,-42.07384629877205,-45.80978540311625,1.551934543441682,0.30894392097352075,-116.99932937476176,2
-148.25805480622824,-53.91362553859237,51.287280055672774,31.10904083983304,-103.70920136149383,-40.23273918729271,-32.00582357934612,-79.32513552185938,214.4144016843198,52.02137073060883,-37.794882478069894,-57.87721678060426,1.2108519361542633,-10.489457841674135,-132.27609635576457,2
-157.59911023819717,-58.00445221364164,46.74590932473577,42.51640928016881,-107.07595588194256,-39.916252836151514,-36.138511229600596,-80.43670896737106,214.61122583996297,57.48630416957695,-39.689022634180766,-59.5160721658188,-0.290806816259618,-16.814578289119744,-141.75913782705248,2
-167.47015334493065,-61.73169890150096,43.07282514174984,38.60860880217357,-106.63908801585762,-31.087413875419394,-38.59083038883985,-77.29458294942674,209.76037091740386,58.3105221313612,-40.30046416812569,-61.99673948590052,2.506797590105684,-22.9593043031516,-143.2497833032603,2
-172.52360802809454,-61.2432797511873,42.246492363686706,31.178565931685885,-105.72356091397592,-32.29019694692525,-39.52110076542976,-71.76530089594226,208.82053792862652,58.0071572075263,-40.432002569040286,-68.28293245772733,2.0189047033819065,-19.134020644643506,-142.68341216418608,2
-166.66095694335968,-62.52108233760679,39.306540786687755,37.004668075016006,-109.78381247635932,-33.197337953900444,-34.930899198041864,-73.5951391470456,211.20359042225257,53.92910344997325,-35.985512303242814,-71.41681421720013,1.9812348419497248,-18.037287243368212,-141.90376076639535,2
-172.7193197069061,-64.79820426845062,40.684805823284044,33.035403209043714,-103.5918108143484,-22.069831516211153,-37.45462949010599,-70.08971498404165,203.75213626591017,62.49586036463703,-43.235446857197964,-64.04426759686325,2.5423386725176726,-17.86841670473681,-144.55167964709057,2
-168.37227341913893,-62.287420105463454,33.79866996219325,30.933690252048745,-105.48107088285032,-30.59074137694064,-34.686867089584695,-71.89540831132769,201.01028738640395,64.3044006662788,-36.37785437833268,-63.8304395504571,3.2166554946987347,-20.52054087935179,-141.14544209526807,2
-162.529577881362,-55.172762557694014,36.555325259502446,29.754830322788678,-96.32921638558443,-24.35579831071531,-36.59306932369971,-68.7830593783395,195.65222672580325,74.04957306696178,-41.39319718924412,-67.72872207493393,12.224704078356293,-19.488794010392493,-137.6151607092068,2
-161.0709499121552,-56.227986575208035,47.02277758145896,17.0879432650508,-94.14781917667295,-24.943463248798665,-36.15035631963268,-66.95777085397975,187.18075670656668,53.122474032859685,-33.56532320810714,-72.59244413318622,4.4458632042673685,-17.102112228466183,-130.30976344274276,2
-158.72980238169185,-70.38499089807206,40.19123590734792,51.910290769294825,-107.18892897282495,-35.229691678360545,-25.558062031891694,-74.7101870061492,211.22476245461013,40.486249775611384,-16.812883125518184,-56.22480277681757,-0.5340226616000479,-11.322808968002974,-131.3846928623761,2
-164.7118349121875,-73.22868312474593,36.85969209005778,40.89154246053224,-128.7026814253361,-25.009680595912204,-25.09244371644844,-77.83595259729933,224.35214811597217,52.35318641411031,-27.364635164178473,-60.449441857489774,-0.22044395132755668,-19.231592054738737,-136.0978783156509,2
-182.805258612923,-72.12818209845041,42.809516553282364,34.50511581743208,-105.91286790679658,-35.09552037734507,-35.762063067944254,-75.11679298423937,213.32894322104698,64.353348315721,-44.815991357284275,-71.79422599970167,3.225746836665806,-20.806689546476168,-153.43560578809868,2
-176.1208949740652,-65.98378792727937,34.00313675404312,31.798536867645044,-103.60260059313265,-29.547216776978168,-37.82313883252139,-71.61321997022294,212.79023395780976,68.47992701037349,-42.280652736314536,-71.22171986688075,3.4807189372146077,-22.493283738940832,-149.0534773295595,2
