@relation ICATransformed

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute Cluster0 numeric
@attribute Cluster1 numeric
@attribute Cluster2 numeric
@attribute Cluster3 numeric
@attribute Cluster4 numeric
@attribute Cluster5 numeric
@attribute output {1,2,3,4,5,7}

@data
-0.414633,0.619242,-0.518947,-1.061087,-0.214176,0.606617,0.062348,0.934488,0.609243,0.174144,0.408776,-0.102465,-0.494632,0.292086,0.217459,1,0,0,0,0,0,3
-0.279972,0.137079,1.164517,-0.711205,-0.729976,0.686708,0.23035,-0.600341,0.162476,-0.352493,0.479967,0.380997,0.849078,0.11834,0.804978,0,0,0,1,0,0,3
-0.35015,-0.470338,-0.128906,-0.692092,-0.657799,-0.603354,-0.53635,-1.471757,-0.097713,-0.405073,0.207113,-0.243903,0.135652,0.049427,1.429957,0,0,0,1,0,0,3
-0.572622,-0.107164,0.291586,0.036103,0.374986,-0.47648,0.535443,0.132822,0.027522,-0.23057,0.198348,-0.186486,-0.320034,0.286104,3.203227,0,0,0,1,0,0,3
-0.352551,-0.88903,-1.010319,0.25608,-0.837748,0.210783,-0.117702,0.915819,-0.371116,0.031613,-0.670025,-1.044225,0.192553,-1.042459,3.261455,0,0,0,1,0,0,3
-0.531006,0.359315,0.395932,0.828538,0.520214,-0.621079,-0.0342,0.088253,0.15747,0.321744,0.229319,-0.194238,-0.401967,0.297546,1.353065,0,0,0,0,0,1,7
-0.469165,0.323347,0.88047,1.099642,0.701415,0.458606,-0.506751,0.938747,-0.330128,-0.355953,-0.632029,0.094992,-0.499029,0.058283,0.405889,0,0,0,0,0,1,7
-0.66275,-0.114486,-0.943233,0.487215,-0.268159,-0.18733,1.167224,-0.025422,0.003208,0.916289,0.60971,0.431034,0.97325,0.125567,-0.302085,0,0,0,0,0,1,7
-0.423694,-0.060802,-0.295488,0.756809,0.512449,0.112455,-0.252649,-0.94069,0.12502,-0.713091,-0.212154,-0.773632,0.023024,0.163487,0.189121,0,0,0,0,0,1,7
-0.611879,0.96026,-0.526369,1.20437,0.804292,1.02157,0.447772,0.090968,-0.130909,0.093421,-0.104725,0.534337,-0.140066,-0.056222,0.210005,0,0,0,0,0,1,7
-0.513193,-0.304319,0.414208,1.384087,0.106639,1.572993,0.233591,-0.367374,-0.354621,0.485611,0.24099,0.574816,0.940645,-0.599469,-0.633699,0,0,0,0,0,1,7
-0.238701,-0.279842,0.876113,-2.768906,-0.15828,0.48727,-0.173527,-0.976745,-0.174928,-0.810832,-0.069375,-0.230672,0.398594,0.290329,0.154155,0,0,1,0,0,0,3
-0.591249,0.206521,-1.707967,-2.470447,0.554771,-0.54588,0.624004,-0.542132,-0.270185,0.298617,0.758473,-0.020449,0.294937,-0.010165,0.806282,1,0,0,0,0,0,3
-0.374217,-0.874368,-1.192416,-2.000175,-0.275647,-0.443812,0.492128,-0.409171,-0.343969,0.228167,0.168017,-0.733731,0.523486,-1.00506,1.458258,1,0,0,0,0,0,3
-0.199109,0.042731,-2.190396,-1.899731,-0.817611,0.288982,0.08078,0.403368,0.997098,0.036485,0.262956,-0.353761,-0.176558,-0.027364,1.627596,1,0,0,0,0,0,3
-0.343446,0.062408,-1.887394,-1.121304,-0.791337,0.500309,-0.342783,-1.295308,0.836368,-0.12289,0.167499,0.095257,0.297496,0.466171,-0.214259,1,0,0,0,0,0,3
-0.624289,0.423253,-0.367951,-0.831849,0.072153,-0.504393,-0.292438,-1.153919,-0.107898,0.11391,0.072591,0.002107,-0.491753,-0.191216,-0.329464,1,0,0,0,0,0,3
-0.28262,-0.569228,-0.067365,-0.634671,0.005206,0.004674,-0.760706,-0.174183,0.41995,-0.804283,-0.106919,-0.067122,0.645227,0.36339,-0.117188,1,0,0,0,0,0,3
-0.598032,0.135585,-0.386623,-0.599953,0.740409,-0.069289,0.145516,-0.216801,-0.149569,0.899749,-0.097046,0.040522,-0.154844,-0.543457,0.057149,1,0,0,0,0,0,4
-0.26293,-0.01092,1.284497,-0.177726,0.906229,0.544746,-0.845777,-0.294985,0.049724,-0.449017,-1.645146,-0.560453,-0.491215,-0.444436,0.855199,0,0,1,0,0,0,4
0.011154,1.702072,0.350694,-0.121914,-0.246998,0.057048,-0.553399,-0.088949,-0.78759,0.38744,-5.996615,0.246851,-2.40662,-1.156041,1.042442,0,0,0,1,0,0,4
0.650933,-0.223905,-0.178516,-0.308656,-0.130866,0.322095,0.948429,0.331231,0.317371,0.996885,-8.654893,0.387003,0.389118,0.09616,1.086022,0,0,0,1,0,0,4
0.926357,-0.540844,0.341064,-0.66236,-0.349398,-0.338569,0.269696,-0.357557,0.65305,4.468394,-8.032272,-0.67619,-0.57267,2.106488,0.830625,0,1,0,0,0,0,2
0.498946,3.57162,1.006554,-0.507546,-1.252788,0.416824,-2.288006,-0.204746,-3.880792,6.492886,-1.15107,-0.485204,-2.580884,2.791296,0.012329,0,1,0,0,0,0,2
1.096965,-2.276642,-0.353934,-0.606769,-1.098553,-0.160132,-0.451655,-0.811257,-2.349261,1.513118,0.82208,0.270337,5.043937,5.937389,0.041721,0,1,0,0,0,0,2
1.582735,-2.552791,0.142237,-0.943874,-0.07301,-1.172046,-5.401055,-0.650903,-3.811436,-3.035773,-0.868398,2.139739,-2.51818,7.527475,0.199491,0,1,0,0,0,0,2
0.304596,0.172766,0.282335,-0.706417,0.224341,-0.210962,3.939581,1.94913,-7.974345,-0.160826,-0.223694,1.025799,-3.602744,1.423581,0.376213,0,1,0,0,0,0,2
2.290874,-1.740939,0.202457,-0.666078,0.397013,-0.1371,2.506238,0.580798,-6.087644,-0.940033,-1.340239,-0.7158,1.166136,-0.37426,-0.118696,0,1,0,0,0,0,2
3.351962,-0.743024,0.032808,-1.151247,0.270609,0.23803,0.18904,0.001779,-2.566469,0.397772,-0.64045,-0.843985,0.19281,0.574848,-0.441378,0,1,0,0,0,0,2
3.714888,0.462333,0.386962,-0.999897,0.48017,0.264734,-0.231215,-0.435633,-1.507727,0.404851,-0.397858,-0.29399,-0.226597,0.791895,-0.453001,0,1,0,0,0,0,2
3.371743,-0.161897,0.159413,-0.665419,0.094238,0.030712,-0.074314,-0.171839,-1.242167,1.100918,1.410215,-0.632193,0.062314,-0.304126,0.016103,0,1,0,0,0,0,2
3.656418,-0.168316,-0.226277,-0.629635,-0.069165,0.071626,-0.878256,-0.304037,-0.159673,-0.748086,1.390231,0.252012,0.344892,0.548442,-0.15394,0,1,0,0,0,0,2
3.486233,0.437559,-0.365072,-0.906135,0.007053,-0.572801,-0.809088,-0.442186,-0.831248,-1.559588,0.132851,0.796052,-0.926231,-0.478211,0.14695,0,1,0,0,0,0,2
3.39045,-1.557671,0.992819,-0.349768,0.172977,0.18173,1.402428,0.322788,-0.140523,-0.88391,0.31034,-0.398126,0.972612,-0.258976,0.056429,0,1,0,0,0,0,2
3.65264,0.542093,-0.113744,-0.663377,-0.313457,-0.185798,-0.341357,-0.062713,0.250839,-0.51007,0.142574,1.068488,-1.292015,-0.192909,-0.171491,0,1,0,0,0,0,2
2.721303,3.481752,-0.596347,-0.719963,-0.025659,0.061982,-0.519243,-0.291096,0.942472,0.377395,-0.618557,-7.413887,-1.169937,-0.479053,-0.466239,0,1,0,0,0,0,2
2.147904,7.599301,-0.533649,-0.86681,0.407618,-2.714087,1.299425,-0.598882,1.903523,0.485463,0.544818,-0.454455,4.719969,0.487398,0.414651,0,1,0,0,0,0,2
1.69541,0.50539,-1.612715,-0.840562,0.389413,-2.599333,-4.711169,1.29591,0.085165,0.023123,0.577167,0.670268,6.880659,0.78967,0.565038,0,1,0,0,0,0,2
0.545241,-0.465981,-1.001597,-0.652216,-0.685078,0.600092,-5.951562,3.891837,-0.626603,0.392242,0.427243,0.396406,-0.19378,0.27744,0.016461,1,0,0,0,0,0,3
-0.365367,-0.073293,0.272812,-0.979867,-0.588208,-0.116459,-0.76256,1.458269,-0.300731,-0.14088,0.206104,-0.798396,-0.556804,-0.331258,-0.18866,1,0,0,0,0,0,3
-0.253962,-0.160266,0.507691,-0.973145,-0.143797,0.69628,-0.789701,0.375378,0.133558,-1.219095,0.022952,-0.198825,-0.062193,0.584926,0.128665,1,0,0,0,0,0,3
-0.497693,-0.143507,0.01327,-1.085646,-0.335473,0.142079,0.734585,-0.155862,-0.222354,-0.709944,-0.040875,0.173949,0.187917,0.356239,0.105795,1,0,0,0,0,0,3
-0.678523,0.245055,-0.335799,-1.20711,0.505497,-0.990167,0.348285,-0.373634,-0.638048,0.372653,0.716554,-0.241497,-0.002365,-0.278625,0.061213,1,0,0,0,0,0,3
-0.298027,-0.600812,0.010818,-0.921668,0.785161,0.121903,-0.739378,0.772951,-0.038838,-1.075014,-0.439976,-1.017273,0.121051,0.276083,-0.287791,1,0,0,0,0,0,3
-0.519796,0.804753,-0.706838,-1.168441,0.100749,-0.417947,1.060033,0.195894,0.341058,0.007482,0.520683,1.063206,0.145454,0.616977,-0.11082,1,0,0,0,0,0,3
-0.466377,-0.647051,-0.034824,-1.491128,-0.134665,-0.086983,-0.495036,-0.398549,-0.677697,-0.211049,0.106667,-0.880986,0.162199,-0.16928,-0.294452,1,0,0,0,0,0,3
-0.453253,0.208228,-0.300842,-1.455857,-0.546593,-0.036896,0.72151,0.092636,0.270198,-0.046734,0.89405,0.21792,0.37176,0.372888,-0.218271,1,0,0,0,0,0,3
-0.491565,0.202023,-0.79586,-1.333982,-0.2796,0.24328,-0.575133,0.396373,-0.575706,-0.569636,0.239913,0.146566,-0.214857,-0.494919,-0.529557,1,0,0,0,0,0,3
-0.192877,-0.394776,-0.158246,-1.084024,-0.25846,0.094078,-0.142915,-0.211728,-0.109944,-1.109174,-1.062968,0.419939,0.163994,-0.607939,-0.794633,1,0,0,0,0,0,3
-0.451082,0.265471,-0.245247,-1.094212,0.095841,-0.001042,0.909932,-0.211556,-0.051421,0.951736,-0.489598,0.303428,-0.378075,-1.142383,-0.340363,1,0,0,0,0,0,3
-0.10619,0.402907,0.200841,-1.039945,-0.118519,0.344298,-0.549978,0.019796,1.408278,0.048921,0.391702,0.777572,-0.093397,0.961656,0.523245,1,0,0,0,0,0,3
-0.544149,-0.168021,-0.393438,-1.472128,-0.755113,-1.137728,-0.128491,-0.443528,0.04833,-0.12512,0.368138,-0.603553,-0.22173,0.130877,-0.115515,1,0,0,0,0,0,3
-0.643965,0.311256,-0.558021,-1.257335,-0.368973,0.315966,0.115957,1.134782,-0.805703,-0.204825,0.338046,-0.065641,-0.555177,-0.296847,-0.185412,1,0,0,0,0,0,3
-0.171732,-0.14548,1.098509,-1.26721,-0.482344,-0.214537,0.014251,-0.675565,-0.356427,-1.171848,-0.821503,0.399156,0.459037,-0.453661,0.010405,0,0,1,0,0,0,3
-0.514381,-0.385833,0.514302,-1.18785,-0.655525,-0.478962,0.995912,0.218484,0.01585,0.903857,0.375348,-0.890906,0.38148,-0.588571,0.058404,1,0,0,0,0,0,3
-0.581904,0.135365,-0.458083,-1.277854,-0.521547,-0.184062,0.915762,0.652837,-0.409426,0.619006,0.145984,-0.091743,-0.120056,-0.30244,0.025193,1,0,0,0,0,0,3
-0.429571,0.311609,-1.740071,-1.632618,-0.431876,-1.165618,-0.677331,-0.797706,0.566118,0.346001,0.63763,-0.133425,-0.896072,0.658228,0.062776,1,0,0,0,0,0,3
-0.511773,0.775714,-0.609611,-1.404299,-0.80615,-0.199945,0.515496,0.781476,-0.303712,-0.189458,0.444357,0.242755,-0.131572,-0.315436,-0.19834,1,0,0,0,0,0,3
-0.168239,-0.697372,0.25628,-1.140286,-0.459011,0.456521,-0.433385,0.395957,-0.108863,-0.948687,-0.308856,-0.355104,0.79871,-0.146164,-0.210661,1,0,0,0,0,0,3
-0.359682,-0.053373,0.70545,-1.334748,-0.117486,-0.722026,-0.194438,-0.134774,0.30303,-0.33595,-0.005871,-0.484771,-0.193532,0.227189,-0.517215,0,0,1,0,0,0,3
-0.357944,-0.221164,1.791156,-0.909388,0.517813,-0.115917,0.291796,0.532614,0.384231,-0.642554,0.20336,0.492108,0.185149,1.192033,-0.383541,0,0,1,0,0,0,3
-0.66879,0.319543,1.702894,-1.101706,0.236862,-0.153517,0.077795,-0.248849,-1.016514,0.045602,0.053181,-0.6129,-0.802421,-0.308945,-0.324223,0,0,1,0,0,0,3
-0.238955,0.369727,0.245998,-1.489135,-0.17467,-0.486978,0.402789,-0.359945,-0.394013,-0.616078,-0.69681,1.274623,0.673178,-0.422582,-0.695083,1,0,0,0,0,0,3
-0.122275,0.173249,0.152902,-1.262897,0.350543,1.241901,-0.58479,0.743689,0.942678,0.62749,0.584412,0.051184,-0.218272,0.118055,-0.428994,1,0,0,0,0,0,3
-0.245229,0.304441,-0.651535,-1.729512,-0.856453,-0.178321,-0.137388,-1.619884,0.583888,-0.01154,0.65273,0.412686,0.174983,-0.016148,-0.227081,1,0,0,0,0,0,3
-0.271304,0.211838,0.075755,-1.259914,-0.048157,-0.227691,0.307994,0.081689,0.640875,-0.609944,-0.05213,0.213779,-0.134982,0.37489,0.35131,1,0,0,0,0,0,3
-0.234693,-0.031612,-0.675356,-1.482269,-0.394158,0.556955,-0.379735,0.17899,0.145577,-0.81477,-0.20128,0.110827,0.03143,0.491289,-0.132735,1,0,0,0,0,0,3
-0.5227,-0.097893,-0.505257,-1.4667,-0.52932,-0.037352,0.463121,-0.535793,-0.378517,-0.171412,0.007501,-0.278829,0.234525,-0.139543,-0.453824,1,0,0,0,0,0,3
-0.335963,0.253936,0.363536,-1.224948,0.109746,-0.38353,0.223158,-0.498918,-0.164697,0.160423,0.485656,0.459029,0.282927,-0.135468,0.375265,1,0,0,0,0,0,3
-0.274552,0.578098,0.78819,-0.106521,-0.201482,0.814922,-0.071791,-0.895595,0.298027,-0.409499,0.254723,0.062959,-0.004353,-0.24938,3.088034,0,0,0,1,0,0,3
-0.319137,-0.005373,-0.708758,-0.094676,-0.864345,-0.873669,-0.379038,-1.416601,0.21826,-0.783978,-0.093252,0.419296,0.266973,-0.057041,2.285348,0,0,0,1,0,0,7
-0.386359,-0.226371,-0.121674,0.30719,-2.341395,0.142171,-0.038507,1.187912,0.100097,-0.172752,-0.588141,0.273616,-0.859668,-0.271558,0.367238,0,0,0,1,0,0,7
-0.36558,-0.010069,-0.346277,-0.272189,-3.83331,-0.913616,0.920272,-0.253851,0.492585,0.507512,-0.233567,-0.530687,-0.032777,-0.357238,-0.94205,0,0,0,1,0,0,7
-0.217022,0.111877,-0.292808,0.039541,-3.624996,0.028881,0.149029,0.341967,0.764498,0.312162,0.267178,0.138749,0.2939,0.642816,-1.309747,0,0,0,1,0,0,7
-0.487724,0.43146,-1.166128,0.246821,-3.226274,0.252797,-0.18645,0.323312,-0.318075,0.3946,0.381171,-0.290587,-0.275555,-0.153844,-1.07379,0,0,0,1,0,0,7
-0.406444,-0.308087,-0.181238,0.272137,-2.530021,-0.369246,0.116903,-0.103081,0.101777,-0.59853,0.247975,0.099212,0.852181,0.339342,-0.789833,0,0,0,1,0,0,7
-0.654387,1.179017,-0.226646,0.486757,0.100852,-0.144218,0.252593,-0.163153,-0.550025,0.037696,0.510637,0.364631,-0.768151,-0.332548,0.072136,0,0,0,0,0,1,7
-0.479795,0.998548,0.179663,0.950473,0.165504,0.951961,0.335446,-0.391294,0.017815,0.51873,-0.268499,0.259788,0.166367,-0.265272,-0.543037,0,0,0,0,0,1,7
-0.2111,-0.145154,0.376193,-2.497591,-0.321327,0.666009,0.592523,0.072192,0.513148,-0.095333,0.407188,0.324122,0.537586,0.209552,0.053084,1,0,0,0,0,0,3
-0.526721,0.735188,-3.099667,-2.629463,-0.510813,0.341397,-0.238842,-0.391119,-0.218485,0.541917,0.594881,0.025308,-0.560046,-0.681978,0.265452,1,0,0,0,0,0,3
-0.185574,-0.450003,-1.766496,-2.10287,-0.803532,0.674863,0.045167,-0.585101,0.516731,-0.559081,0.08281,-0.338288,0.926892,-0.185712,0.328605,1,0,0,0,0,0,3
-0.15389,0.517107,-0.616376,-2.0042,-1.394384,-0.530304,-0.477703,-1.098768,0.43733,-0.315118,-0.205778,0.393206,-0.483053,-0.251304,0.291957,1,0,0,0,0,0,3
-0.173457,-0.337561,-0.234017,-1.562975,-1.993617,0.739822,-0.155399,0.005238,0.427611,0.13205,-0.048581,-0.703799,0.06282,-0.301135,-1.448774,1,0,0,0,0,0,3
-0.380229,0.686055,0.180838,-1.403496,-1.186606,1.432158,0.020203,-0.358856,0.495277,0.377341,0.492106,-0.158344,-0.1729,0.110323,-1.463134,1,0,0,0,0,0,3
-0.422373,0.331977,-0.411066,-1.026404,-0.062082,1.028735,-0.106384,-0.728112,0.209309,-0.077812,0.305746,0.445277,0.473178,0.052656,-1.001196,1,0,0,0,0,0,3
-0.499757,-0.392804,0.47815,-0.712223,0.252474,0.15479,-0.40356,-1.387112,-0.103924,-0.423368,-0.206598,-0.601312,0.028872,-0.191709,-0.721001,1,0,0,0,0,0,3
-0.718058,0.305993,-0.913073,-0.632496,0.3005,0.070253,-0.006994,-0.105507,-0.326135,0.442937,0.294584,-0.887713,-0.123327,-0.695708,-0.130504,1,0,0,0,0,0,3
-0.153258,0.312093,1.012035,-0.351302,0.431022,0.1154,-0.797313,-0.3543,0.472971,-1.377683,-1.285446,0.833655,0.182895,0.11297,0.068348,0,0,1,0,0,0,3
-0.370021,0.338838,-1.461999,-0.592406,-0.123104,-0.1347,-0.747686,-0.278776,0.700943,0.103465,0.258143,0.333614,-0.275293,0.843792,0.159695,1,0,0,0,0,0,4
-0.397877,0.224774,-0.11658,-0.387253,0.483954,0.347016,-0.865063,-0.174307,-0.824994,-1.256857,-2.108464,-0.436009,-1.059754,-0.296615,1.088492,1,0,0,0,0,0,4
0.287512,0.013035,0.743783,-0.380774,-0.735072,-0.396818,0.975845,-1.217409,0.470636,0.339365,-5.082138,0.453461,-0.648822,1.983609,0.759186,0,0,0,1,0,0,2
0.40218,0.033853,-0.476246,-0.584575,-1.037448,0.241301,2.434373,0.227029,-0.43129,2.064975,-2.718832,-0.039356,-0.202498,7.652567,0.154415,0,1,0,0,0,0,2
0.380361,-0.51583,0.288103,-0.912825,-1.246481,-0.122978,0.945358,-0.23112,-4.298658,1.818215,0.565233,-0.256152,0.271355,7.560357,-0.008502,0,1,0,0,0,0,2
0.656067,1.156099,0.576121,-0.538989,-0.919968,0.218841,-0.619707,0.219816,-7.65075,0.236226,0.89826,0.921487,-1.079979,4.024487,-0.027871,0,1,0,0,0,0,2
1.142355,-0.934063,-0.635306,-0.525138,-0.876789,0.593122,-0.427866,0.075895,-8.05124,-1.300529,-1.678068,-4.641283,0.475949,0.084838,-0.295894,0,1,0,0,0,0,2
2.396153,4.376061,-0.726374,-0.446696,-0.200471,0.285717,-0.012943,-0.021737,-4.090823,-1.005238,-3.322316,4.071329,0.5456,-0.332159,-0.650832,0,1,0,0,0,0,2
2.757135,-2.981017,-0.527678,-0.430755,0.204791,-0.834549,-4.795909,-0.035732,-1.933611,3.831178,3.567957,-1.072788,-5.008703,0.490233,0.559387,0,0,0,0,1,0,2
3.515501,0.194786,-1.221463,-0.804517,0.174369,-0.792598,-0.042444,0.807978,-0.351636,-4.580997,-1.295365,0.377226,-3.773584,1.131213,0.519337,0,0,0,0,1,0,2
4.007153,0.115736,-0.827726,-1.077306,0.482866,0.542585,0.6256,-0.257177,-0.480087,-0.278826,-0.306285,-0.601645,0.230255,0.526295,-0.232994,0,1,0,0,0,0,2
3.992635,0.884346,-1.031198,-1.177402,0.171375,0.155509,0.079452,-0.627447,-0.619303,-0.112512,-0.353421,0.158633,0.124962,0.315591,-0.507768,0,1,0,0,0,0,2
3.639306,0.804362,-0.167676,-0.463331,-0.003767,-0.283528,-0.563096,-0.056928,1.03455,0.534161,-0.292719,1.680336,-1.318367,-0.162294,0.063284,0,1,0,0,0,0,2
3.49489,0.375295,-1.262004,-0.336921,0.476813,0.188555,-0.516263,0.324952,0.758273,0.373496,0.136404,0.103938,-1.16768,0.226685,0.194894,0,1,0,0,0,0,2
2.938752,-0.844846,0.2927,-0.311147,0.463688,0.124489,0.891313,-0.264784,0.569549,0.245354,0.451869,-5.530619,0.5168,0.49393,0.168954,0,1,0,0,0,0,2
2.560782,6.316536,0.02291,-0.553621,0.212734,-0.875774,-1.444597,-0.147531,0.44016,-0.917395,-2.032529,-5.02299,-1.825489,-0.177231,0.106135,0,1,0,0,0,0,2
2.406213,5.967218,-0.830604,-1.033116,0.260311,-2.926932,-0.000197,-0.09223,-0.044306,-1.936101,-6.115516,0.914263,4.916885,-0.941432,0.847499,0,1,0,0,0,0,2
1.153938,0.633396,0.116603,-0.614465,0.059935,-0.150201,-7.860046,2.320089,0.797686,5.592595,1.530064,0.560342,-0.539978,0.479012,2.061608,0,1,0,0,0,0,3
0.257633,0.432819,-0.542071,-0.727654,0.119546,-0.072146,-3.834399,2.095634,0.502068,1.148544,0.609177,0.246682,-1.068232,0.325097,1.206379,1,0,0,0,0,0,3
-0.261098,0.277426,-0.110957,-0.99758,0.059227,-0.118099,-0.664123,0.922439,0.124269,-0.355636,-0.169861,0.519592,-0.337261,0.02915,0.607976,1,0,0,0,0,0,3
-0.191673,-0.585896,-0.107152,-1.113026,-0.372995,-0.117574,-0.014017,-0.077009,0.590668,-0.189762,-0.439893,0.146279,0.741384,-0.071808,0.157022,1,0,0,0,0,0,3
-0.250063,0.081792,0.168104,-1.025758,-0.325062,0.080511,-0.29844,0.400849,0.471719,0.424114,-0.094405,0.451861,-0.725842,0.139835,0.104455,1,0,0,0,0,0,3
-0.578949,0.480903,0.398084,-1.135982,0.170048,-1.005671,0.532077,-0.056803,-0.105397,1.050305,0.783997,-0.201824,-0.069657,-0.700639,0.294387,1,0,0,0,0,0,3
-0.058189,-0.705736,1.001727,-0.849067,0.380677,-0.18914,-0.781391,0.449394,0.730322,-0.690841,0.22459,0.152471,0.678351,0.630276,0.403648,0,0,1,0,0,0,3
-0.537339,0.585253,-0.648043,-1.073199,0.082208,0.123025,-0.19456,0.700991,-0.195744,0.060595,0.276242,0.138718,-1.083856,-0.339954,0.401868,1,0,0,0,0,0,3
-0.270814,-0.407566,-0.222796,-1.259698,0.366011,0.131755,0.110684,0.316111,0.563154,0.188044,-0.482379,-0.404923,0.725353,-0.442208,-0.148118,1,0,0,0,0,0,3
-0.260368,-0.37801,-0.23164,-1.049461,0.575785,0.10893,-0.102164,0.423096,1.246525,0.375287,0.562734,0.433612,0.354807,1.121576,-0.019103,1,0,0,0,0,0,3
-0.396672,-0.167653,0.813973,-1.001453,-0.67437,0.203416,0.414653,-0.524973,-0.331702,-0.295642,-0.241624,0.184172,0.686176,-0.392896,-0.69449,0,0,1,0,0,0,3
-0.168969,-0.125437,0.371626,-1.030889,-0.026738,-0.320376,0.352658,-0.258851,1.093704,0.001161,0.142371,0.160801,0.3131,0.763166,0.536603,1,0,0,0,0,0,3
-0.479137,1.067328,0.221159,-0.968509,-0.171754,-0.133284,-0.196714,0.237356,-0.168502,0.881406,0.595719,0.232772,-0.935802,-0.226544,0.0147,1,0,0,0,0,0,3
-0.150258,-0.660673,0.904304,-0.982482,-0.110786,-0.240302,-0.164715,0.153987,0.156388,-1.106818,-0.584937,0.369993,0.770396,0.384644,0.206556,0,0,1,0,0,0,3
-0.582053,0.089525,0.298536,-1.184114,-0.224896,-1.175119,0.431882,-0.123576,-0.253329,0.838038,0.551725,-0.466409,-0.470419,-0.172156,0.143336,1,0,0,0,0,0,3
-0.512703,-0.721922,-0.940053,-1.27329,-0.23544,-0.832386,0.294798,-1.219403,-0.803128,0.056146,-0.34703,-0.328612,0.66152,-0.822441,0.427876,1,0,0,0,0,0,3
-0.113738,0.167921,-1.15687,-1.181407,-0.130033,-0.161116,-0.480954,0.401301,0.81374,-0.608927,-0.144472,0.554258,0.333559,0.372896,-0.151237,1,0,0,0,0,0,3
-0.46073,-0.238299,0.147714,-1.384801,0.16931,-0.773372,0.190435,-0.007466,0.220285,0.222133,0.534478,0.030478,0.231804,0.141994,-0.039909,1,0,0,0,0,0,3
-0.219377,0.019146,0.953655,-1.086048,0.509774,0.108391,-0.734521,0.688232,-0.120022,-0.675338,-0.237971,0.847013,-0.640885,-0.012149,-0.113798,0,0,1,0,0,0,3
-0.482607,-0.77344,0.511034,-1.180674,0.185615,0.103596,0.76688,0.250021,-0.188811,0.196947,0.260128,-0.934236,0.021412,-0.344503,-0.736537,0,0,1,0,0,0,3
-0.550091,0.317749,-1.682654,-1.519469,0.802608,-0.401431,0.744353,0.726189,-0.419375,-0.115245,0.166105,-0.057257,0.329705,-0.205143,-0.18915,1,0,0,0,0,0,3
-0.342172,0.001275,-1.000192,-1.146887,0.467829,1.989695,-0.102921,1.024362,-0.529861,-0.100744,-0.023135,-0.070747,0.500334,-0.699395,-0.251301,1,0,0,0,0,0,3
-0.175404,0.376445,0.084258,-1.348676,0.222368,0.664705,-0.489354,-1.444,0.03539,-0.095598,-0.470999,0.024349,-0.058784,-0.719622,0.277351,1,0,0,0,0,0,3
-0.313638,-0.126873,-0.20738,-1.359088,-0.320585,-1.157352,-0.295585,-0.644095,0.434622,0.291772,0.272403,0.117376,-0.255481,0.1195,0.131991,1,0,0,0,0,0,3
-0.509863,0.089159,-0.534808,-1.325084,-0.481794,0.003329,0.258896,0.941217,0.008761,0.459871,0.785744,0.006554,-0.13327,-0.334821,-0.230262,1,0,0,0,0,0,3
-0.188808,-0.600852,-0.24798,-1.131825,0.126162,0.904018,-0.326715,0.389232,0.244371,-0.94518,-0.014999,-0.002291,0.230123,0.178072,1.021003,1,0,0,0,0,0,3
-0.34951,0.448117,0.325815,0.011944,1.169203,-0.358836,0.100701,-0.883169,-0.190736,-0.204367,0.342169,-0.092107,0.011279,-0.327686,5.284956,0,0,0,1,0,0,3
-0.264732,0.15245,-0.149306,0.305249,-0.348187,0.256007,-0.453396,0.568553,-0.183359,-0.431115,-0.309946,0.054914,-0.000036,-0.627295,4.03252,0,0,0,1,0,0,3
-0.383896,-0.835677,-0.397727,0.766217,-1.315907,0.632794,-0.378743,0.870396,0.230323,1.14254,0.447397,0.093479,0.217303,0.510069,0.488665,0,0,0,1,0,0,7
-0.572019,0.299772,-0.508708,1.013704,0.72949,0.343697,0.424749,0.409968,-0.400433,-0.01054,0.337292,0.228049,0.109805,-0.132114,0.333453,0,0,0,0,0,1,7
-0.4788,-0.245395,-1.061107,1.076727,0.547919,0.372773,-0.000018,0.215935,-0.313741,0.214337,0.153493,-0.694316,0.278972,-0.459627,0.152305,0,0,0,0,0,1,7
-0.27016,0.713662,0.116356,1.057546,0.722404,0.247425,-0.301274,-0.47597,0.495648,-0.304993,-0.169095,0.633286,-0.037615,-0.016819,0.476656,0,0,0,0,0,1,7
-0.391741,0.283041,-0.673161,0.504951,-0.290157,0.505593,0.835507,1.02726,1.124589,0.519637,0.314951,0.307512,0.58819,0.389412,0.088584,0,0,0,0,0,1,7
-0.262379,-0.24998,-0.417942,0.329059,-0.144711,0.024483,-1.137893,-0.718347,0.302694,-0.453206,-0.19414,0.307645,0.039506,0.502968,-0.114607,0,0,0,0,0,1,7
-0.610071,-0.372882,-0.118538,0.773523,0.38904,0.42221,0.485409,0.535091,-0.092795,0.309949,0.482646,-0.372143,-0.210201,0.365081,0.205629,0,0,0,0,0,1,7
-0.608856,0.242817,0.125118,0.999612,0.73174,0.300999,-0.10322,-0.009535,-0.191101,-0.127604,0.535345,-1.020995,-0.314874,0.345933,0.09577,0,0,0,0,0,1,7
