@Relation RCATransformed
@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute output {1,2,3,4,5,7}
@data
43.67760264167143,21.031987727872725,54.76187102724385,-109.22354264131545,-147.51320687019393,2
45.12456353817714,18.876233275542837,49.44138912299201,-103.01309420098133,-147.466475830138,2
61.49408604826184,15.608565045102496,46.55942251887606,-84.20714619076821,-142.0463871124507,2
51.20318098901127,14.118762472375538,47.17707687995667,-82.2375534021969,-142.0290226931714,2
44.878747992118,11.050915941636724,51.66969217964292,-99.12864898411165,-142.29092790628363,2
44.96073985227534,11.775787781643476,45.93893782681579,-100.5716536689268,-139.51383979897986,2
42.972815357556016,13.837645600336744,45.444961385352876,-99.76350519589812,-139.98107212102678,2
47.49081267566095,14.285174864472829,35.15107427708823,-95.40803949356386,-136.45831682194103,2
138.91316275347702,-4.7748801591602765,114.50234954172089,-71.03093553774372,-204.5030514169122,3
137.89984614609438,2.3616632748488717,111.22764414136026,-72.59649226030575,-199.83871953633346,3
133.69143923485612,1.4147332039262883,108.33355305724503,-73.859648891091,-204.0830298637651,3
132.90710259873512,4.403665885449547,108.93147134215924,-66.67576616103135,-205.07357986239955,3
133.15978058518033,2.286272627699929,105.13014370525714,-67.2214418677068,-192.46835895148564,3
128.6393179746097,0.326954285876087,110.07995482745496,-66.79528220845893,-189.417878419492,3
131.22418234146318,3.5034279967568294,98.18824074675518,-64.40780372440004,-197.77793275169202,3
132.7606949056381,-0.30546871758623073,106.58292059675247,-67.19324402068894,-197.23890989939972,3
133.1005342065262,-1.6810067502153894,111.94695505625829,-64.97240958979773,-201.65874328742052,3
131.78105637262945,12.286288259090359,100.04995700582897,-65.73818668626244,-190.5506223570501,3
131.86362865079408,10.588070026560214,100.16597093434174,-62.17575159036936,-187.53032820029665,3
128.61531908348377,13.193810105736942,92.67784930445995,-67.11461621529897,-177.76292913152395,3
132.46625345375182,11.732614924111914,83.14842673671137,-72.59076944293183,-165.35225853318593,3
85.2146968348604,11.73539330129206,62.92156389579608,-64.41308567724779,-129.9751724586792,7
85.0598195775401,-0.6736970176243098,68.48179818924321,-38.14513137328585,-128.4434601898743,7
85.5355945987834,-5.129392932090298,71.24545280116784,-38.84293807537136,-129.5565386279622,7
80.37821279376065,2.091432967610185,67.87825099726021,-36.78990893099969,-129.84833370683117,7
80.46078507192532,1.4207598543609237,72.55671027089573,-38.30529540511873,-132.6626886111052,7
85.33169101825055,-5.229640924448165,75.87093923127222,-36.88371232574319,-135.48934408459021,7
85.5355945987834,-5.056949283162112,75.60928792592608,-40.62137772308442,-134.82210627423714,7
81.42618364406428,3.0961354694308234,70.16858067678807,-36.65420545149224,-134.9934703689512,7
81.15431220335383,5.908389662084655,67.71310558992575,-35.05809626569302,-132.27874660371648,7
84.63816388682204,5.859935001620425,68.55802821284219,-38.84191318440944,-130.51975033446334,7
85.523585776625,6.3586722400516855,69.98131109446622,-38.21513102577309,-131.41376641158067,7
85.25171433591454,5.0751884133371306,71.38614502441725,-40.57146922405123,-130.43932810589644,7
85.25171433591454,2.5655221798294354,79.8351779985491,-39.043270046343586,-137.1052301095313,7
85.13825941045951,-1.9986792929952237,79.32270465779014,-37.67885140464841,-140.86816363733186,7
88.79143887020345,3.8079804553984964,75.20647133357838,-40.24813309615251,-144.0799436266714,7
98.74483215936024,9.0538094837085,74.42994453330999,-54.91896302719375,-154.2064128928436,7
110.26792267412802,-1.4343963594500364,86.13443016178294,-51.23045729695441,-155.58388287325874,7
109.46511019272013,-8.547452481557972,97.13457777704852,-52.85051502777295,-165.10562986983456,7
84.51963285401528,1.5331272778307055,87.85132376443735,-63.5724474129488,-160.9707601784141,7
83.22338809585074,7.369901317403987,86.04748874235233,-61.65467546312946,-158.85189870900143,7
83.33684302130577,8.398488638345377,79.848602344642,-67.7989056651398,-151.64441352666165,5
82.95151665514027,5.127649568450075,72.01849999391979,-57.45694568058462,-147.87352240659388,5
86.6651292709521,4.541790142615853,68.84599606885223,-52.256128388879205,-147.85395410126935,5
86.0457976380453,8.32591721619517,68.68916503177527,-46.86477217280033,-140.85051232768564,5
82.33631746747872,7.457826909231249,69.69547290189244,-47.419821363898905,-139.22105694584238,5
89.63212597556098,0.2717203165673663,73.56992203616484,-52.35620419056385,-145.47475106017373,5
93.40058089144267,-2.3763961401355367,76.64104242413812,-51.61169325479305,-141.34194281450064,7
84.82937046869492,-5.377208438129826,85.55286707422295,-59.119028711093556,-151.76319486332275,4
70.13562494950583,7.106090313992002,61.8198280189294,-55.751131078078785,-135.95852536711146,5
80.54425020032434,4.538009606172302,70.13482070048049,-49.856838562262446,-135.10388113733228,4
70.308151012359,-3.977024441779349,97.74794601807871,-66.72679835146411,-146.63087864520173,4
53.37552193298902,-2.2786304416302787,102.3937794008066,-97.94731530656713,-149.10520125017098,4
47.15185437849631,24.021084628839205,55.364173777133956,-98.89318153636043,-149.6942901367274,2
50.637690706937235,21.226879991282537,56.817354724055974,-100.64241191833175,-148.86863153198203,2
43.924042431676,20.569055121964112,56.329972845015014,-103.5910282261719,-146.16287689301313,2
45.81530962763652,25.360445327396704,53.89762046029157,-102.05349773863914,-147.6616191745699,2
53.23228013582278,19.910847977813972,50.88384755204091,-100.07463811129392,-144.75478229616525,2
42.088442722940684,11.713682909384056,39.09418202541295,-84.65597860516289,-141.22941307598384,2
41.6894324529852,8.167819025063146,55.62950153425814,-90.10586941794583,-142.78446433845335,2
47.47265594020968,12.819413291692896,44.347826899057026,-94.2612068003741,-141.32370207176692,2
46.14873632862874,10.08179836568113,46.77730286741626,-97.50947844454568,-142.51758531341392,2
140.06259077288837,-0.8487567782822767,109.49031446035677,-65.75290514362415,-201.48065067959166,3
141.37866146827187,-2.03129601144492,112.5190760465022,-74.20443514898521,-203.58591906948286,3
139.86915916509733,0.8035524385549477,111.23763648953302,-65.509113857676,-203.57275158305745,3
135.96504319127652,2.8131124802480683,110.49962304752795,-72.77824514166547,-205.08220468006064,3
140.6520531145793,1.4979211335877336,108.95796192329463,-71.95234332259085,-200.42245700234812,3
136.04761546944118,2.9534329881264823,105.78120556911298,-67.03419810159579,-197.16992975461935,3
135.43797357787895,-1.2395884299232849,104.77198690995762,-69.17382701329566,-198.07408754451268,3
134.61437390732198,-0.4068896401331985,111.67603436258447,-66.49887024578184,-196.21064219897602,3
125.85173709486348,-1.6013621030996923,100.97497407895528,-69.06005915420918,-196.77557708104206,3
129.38505444060382,-2.3041792818351725,106.20309854951815,-69.58669744537995,-197.91455412037305,3
134.56888684204455,1.4209520561557447,107.19192381406828,-67.80915483321097,-196.0896784232776,3
134.79538018899004,9.074553901422465,98.38232703139838,-67.48746621086367,-188.44365482117453,3
131.80693324023179,9.682605708705621,88.79994818227522,-75.07229688754961,-186.5136961993165,3
130.35517870259525,13.790256494342072,81.77207330396067,-68.9328363385044,-180.51761721914283,3
131.23123021191756,23.309099597908823,59.362561288766905,-69.65754280728574,-163.1809154520891,7
125.62535271943044,14.50577091773793,60.10082637173632,-59.64414303967893,-151.16638879501113,7
86.434156906183,-0.7947439028271841,61.107450058941076,-43.42776891218449,-130.52540264268958,7
84.4646923092637,2.878346765260268,61.66941672017112,-38.8296622239752,-125.96453221333343,7
80.55918493507743,-2.2241751417912514,66.43472714936408,-39.65542202331007,-129.42624875642224,7
84.19282086855323,-0.7078515744503999,68.45862592964302,-36.8875115199029,-130.35212204493632,7
84.66859588979653,-0.6387526498628446,69.35241264163095,-44.134982079476465,-131.16796483001735,7
89.17053037916165,-1.660731459728268,67.0412258051864,-38.30488953736587,-135.8378635973072,7
84.4646923092637,-3.986135899670039,75.19005575375382,-37.046289725685114,-132.16836958208964,7
89.23245958778514,-0.10523256621486698,72.81145417617569,-46.43134879152085,-132.95658111003146,7
93.13796696197142,-7.4440823950873325,78.98476284577552,-40.61839625124256,-134.80486004453485,7
86.29235078573784,-0.5651853772122886,75.32408319881193,-48.2958171761289,-134.0401075646176,7
84.23762674326306,5.3319724857585875,72.2815384730742,-41.739817297753135,-133.49242241103562,7
84.44153032379592,4.157831240071047,69.67637200175237,-38.609766539688216,-132.75023761976257,7
84.23762674326306,4.054082414233036,72.58557093611586,-41.55678067958507,-133.86010407534934,7
83.9657553025526,0.2981796035719162,73.2483562638028,-37.145023435255446,-130.0932026585519,7
84.32019902142773,-0.3751773397342122,81.76896151397132,-42.06327945088284,-139.65933111246437,7
87.9497025096583,-0.2141197786798381,75.58583868252421,-44.08793056488186,-139.36427769240737,7
93.10708431468103,0.10612796045447137,74.95773986790178,-49.235036191963246,-139.12921178005112,7
94.29484378852025,0.05550268643474787,73.91502138045975,-50.68517194007338,-148.3968031317528,7
95.64816432265336,-5.184002110846475,81.75408443775555,-46.5288074094469,-156.8396874523505,7
97.81502479654102,-6.234146665890418,91.42259484007765,-47.430636110432324,-159.4753831754668,7
98.40182504358839,-2.8166076553182338,92.6101845047537,-47.782922290894554,-160.50339267110127,7
101.18017790370011,1.0424935838453253,90.63339220956263,-61.574333957694094,-164.82710906526822,7
95.92263135919245,12.739705856202567,88.43098996459537,-59.01736954607824,-157.36239336532412,7
90.34602356310265,1.9958806656149592,75.96281747450749,-57.628268042001686,-146.61361086645405,5
86.3984056805495,3.643050542279256,73.6559717405408,-51.892589676653,-145.3827966883787,5
85.70487854912099,3.3521060514000895,72.41677771671613,-54.146043409254034,-144.85311693613218,5
85.24111235003609,4.2768092928624215,75.13034157106009,-47.16708181235039,-145.36498333956618,5
84.70340812016929,2.1873512430709763,76.32123128178824,-43.145758926712396,-147.42785860772142,5
89.14661972422238,-1.3257909896709874,80.61528660609815,-52.211486800656125,-149.8595660204111,7
90.03204161402532,-2.2558471145715293,83.36247869929296,-51.030622161464514,-149.6645410477308,7
94.09596550346703,-4.378650447693086,83.67904610598717,-52.988685583883345,-154.1862237839184,4
83.32823155823691,10.984752928719764,71.64169317280071,-58.943341632769744,-143.6495491654256,4
80.42944024599136,7.3601451633692845,69.26324122276358,-49.42372344650407,-138.8451405943643,4
84.34173494120326,-0.028732781947333308,67.55421798855002,-44.81039691787991,-143.4359293472268,4
92.63633458891735,-1.6255869488396524,76.88669780518916,-47.863913861009415,-145.52741756749955,4
93.90993392631934,-0.045155022347384666,78.48092220697819,-48.461217747662566,-145.19513654004476,4
102.5696247359777,-5.764346825675754,93.97046744283456,-64.47874328978783,-154.11967695323014,4
49.68872542151252,21.397007302283242,103.38336486488278,-110.95005823999787,-152.61136378698603,2
47.73908658352187,22.537279095986342,55.24345517804505,-105.51892933329475,-148.64135914649177,2
48.33967411623405,21.20303438506177,57.904671195696764,-109.11659911969451,-149.64354684392003,2
42.78987547774355,21.68774952213478,50.39120303355059,-103.29083050879775,-150.76955189230677,2
53.5057976876886,22.145833046127734,37.86688184881365,-92.81942331534823,-145.13002579915343,2
53.60389101454969,12.274632368642273,51.94788830515202,-90.49194812389047,-144.53948818335843,2
45.715204857966036,12.502389327199184,62.43114847127794,-85.03996416629832,-142.4598058814724,2
45.46764040318711,13.81960661458365,45.15551801440069,-95.58505715299172,-137.01993322643122,2
45.564740419436795,9.328453901934212,45.769036538592786,-100.26964067094282,-140.38606505336625,2
133.2183924499918,-2.0518387205122055,108.7440487047308,-63.66620558617567,-193.38649658706458,3
139.8533633601479,-0.2348326521933375,112.63500835653689,-72.2899043683956,-204.48326212479554,3
134.97147914241506,0.7209077423395156,109.75209154201539,-69.55065877692455,-203.29771792122864,3
134.21542955775584,-0.13342414048988616,101.78216117942586,-65.15937040886715,-195.70403197845474,3
129.97008288268148,4.3651202858004865,105.53908673470437,-68.07224145600075,-185.28914381660866,3
138.6466151449742,7.003051793978835,97.0176672689097,-67.4253709547766,-186.8466011032705,3
140.2386897263134,10.244381054163291,92.8915339660477,-70.69116107668627,-181.2522596228271,3
120.16721661706774,15.93507494540256,80.503457375243,-59.65891885737055,-172.06282793543068,7
114.83946314684616,18.636306200230667,68.82879002086915,-54.73217837245326,-155.6143591250362,7
103.35823355077638,17.23655405590738,59.48946390920842,-55.336424352096486,-145.28309401661716,7
93.44776587141965,1.8729486450941266,62.137319335876974,-42.07927109978021,-137.05780049814842,7
79.86023751820335,-4.300755334190722,67.66706609893637,-38.2145568199841,-128.33360353089498,7
82.45749131206667,-2.2247079184782095,65.19130606795545,-36.458376450545266,-123.94103502475687,7
82.85328965097395,-0.3932675043198808,68.28064200016202,-41.74861567199122,-132.41021915073247,7
83.54681678240246,-2.592760564584162,71.25723468137446,-41.23076252960479,-130.41556279724077,7
86.09062094687665,-2.452291018430153,68.13126056680078,-39.34613656557793,-130.34222487928915,7
86.83725964239352,0.0021803493178031985,72.27733697976518,-43.99517218392786,-130.61254148112522,7
88.08913407323,-2.0819133083517674,70.78932143764393,-45.20137065503563,-140.69416267353387,7
96.5111036748664,1.5283675386535611,72.9017419766785,-46.30297414717039,-135.51320835843467,7
92.48929029379157,0.8377805429863621,65.14535914170118,-48.43013668501349,-139.96976937306235,7
97.80303340850415,1.322679432155315,67.81279045133996,-41.82400531657882,-134.38318983921175,7
88.57722077470905,6.934631158534908,72.49494581502053,-45.2167217522966,-131.23636828860663,7
83.94563082860564,1.9411589500495756,74.07938213544087,-40.406985390773926,-132.25501513024474,7
83.3429132018696,-0.4297009671982357,74.08258932237484,-40.71598429251842,-134.68357792986163,7
83.07104176115914,4.490011501511808,75.16662062015554,-40.319295275085594,-134.2635593098657,7
89.79222474053009,2.912111046441111,78.20319775785325,-44.2771961592041,-136.0842099652436,7
90.84706420130998,4.813495267568185,80.91787318645754,-45.307718769468444,-142.0956441944485,7
96.40024434524003,0.8732202681107619,79.30502465198553,-47.535174965264595,-146.077255028228,7
96.86401054432491,0.5573946985315228,81.66685208843553,-44.95757002237787,-146.04877354382216,7
88.7706523825001,-1.505688260548343,83.15187876659826,-45.93994737499396,-145.44688974279399,7
90.62931209112477,-8.056329148455116,83.7923099674429,-41.87785368581669,-145.8282820844712,7
99.02662078787888,-1.7141812234022096,90.13473518332772,-51.183284672979696,-158.44649210542468,7
106.57329879965067,-1.9168140698780993,92.09902431160653,-52.92742056874559,-158.12249077095328,7
112.27715965132536,-5.870553311769281,88.29765578321567,-55.60751456871169,-167.60651504015797,7
93.96198877691167,2.8114981667019956,85.66196661755356,-63.305729555076795,-153.22548942190247,7
89.36295427129687,3.9524138407590925,80.81604057819193,-62.80122350489657,-155.71415816909106,5
89.05475350603386,-0.5198012791338407,85.18617816198957,-61.62924213815607,-157.2156487131818,5
88.57638288896192,-7.634308247925755,88.83706600559769,-56.5387882317267,-157.00388308775877,5
85.15798965704121,-6.209533444717746,89.63630079611224,-53.655860095762094,-158.9734685223673,5
80.83668977336364,-5.687197454433729,90.67390690508294,-52.188968778402185,-157.8670549950321,5
83.85677525774697,-0.7525461283058306,86.54312251585222,-52.83706051728775,-155.25452768017757,5
87.09410655364968,0.3225534359130018,84.80055563504577,-50.904220388365125,-156.02724338667193,7
91.6807713874914,-3.2582595691551868,85.03142682918643,-51.883746272587686,-155.14413127415816,4
96.63424961198132,-0.26655808140128556,85.99248409981692,-54.002188896245414,-157.29673011456032,4
100.40082834283035,4.808636856201652,82.21241513790062,-54.63229040043261,-154.94006321868818,4
104.64505827995536,4.23176714543141,79.91769248188513,-52.31930849853662,-153.6509146271495,4
94.68101241053628,3.4365584258125645,77.26704668738994,-44.80077544779925,-155.77010592137248,4
88.44204094268851,2.316995851320561,78.14761639625574,-43.00576144009708,-151.14182143042416,4
80.35706545644268,0.13590224517866112,82.11555109094465,-39.67680811280862,-144.880392954379,4
97.13847758086402,-2.224497661997133,102.64279976990649,-68.98745801958094,-155.13874437031032,4
69.92406470157181,5.163438136762382,118.49431095889368,-95.41587193992821,-156.8445766059155,2
49.15899861324631,34.911649219027524,86.73823657344019,-114.39112812619597,-155.08234623380125,2
44.17287858277895,24.020638524478848,57.45017802696495,-107.4465278342184,-150.0827666006981,2
46.012177344417054,22.411847589307243,61.72435472215415,-109.29958080215003,-153.09964878461898,2
46.589398468956986,26.242393180117546,60.80708943247993,-115.95886398028672,-153.237661038445,2
46.53296366512059,23.143811154710377,46.980951493722124,-103.3613836349634,-150.19241061967267,2
43.871493110829675,6.638603809425228,49.354450675442166,-109.06733905348038,-146.55875406983517,2
141.36040909948048,-3.2334895372473245,112.34819142086619,-65.85900319733854,-204.92582600752039,3
133.71657127993487,7.414627233447806,100.86570206561328,-69.17369353774508,-196.4099604247092,3
136.7846304539118,0.7788209000338879,105.74530829759647,-70.3374730969648,-198.61031227429163,3
128.7362530586986,2.312424059776678,106.63121210374594,-67.54785967578549,-193.0835386406369,3
131.78323419417822,5.634713011441416,96.18230932936395,-68.08580374422739,-193.01565040171164,3
133.22736423300378,6.256159140221715,92.39864836609098,-70.56403959450054,-182.63792848294202,4
132.23435059897255,-4.588918680186438,99.00460751996377,-57.34690446790772,-185.54256445747257,4
128.00966418811566,-1.727406500203677,93.3750908188258,-60.41941469128792,-181.17151622293932,4
107.56918605998415,7.775916628792753,78.69019920571064,-55.46754166910311,-162.25426546165392,7
101.54708108904953,10.939586381716008,67.00092122443434,-50.333376019473384,-142.15562697308,7
88.40209258051071,12.941418574948809,62.936434214825546,-51.921736014086825,-139.27388841760254,7
79.40851067412545,-4.672710371465364,71.56866696377077,-37.76503116763974,-125.85955650260024,7
79.46985946474163,-5.850033942506691,71.61702173658193,-39.24902487029565,-126.78142795548825,7
80.03072568007622,-6.936208050922705,70.72312264341903,-38.48495628641183,-128.70724504652514,7
83.98305410679363,0.5984939276923313,71.14665735828235,-42.85395176064813,-128.5733759600649,7
84.41920524398628,-6.479759481177474,71.51442649317009,-43.57687704155952,-133.3757007422215,7
88.93653233128354,-0.9684171441346763,72.04589582232794,-45.08108443343671,-130.58794426063452,7
88.19676224624293,0.9966266573069857,70.32271715953307,-44.668928071296506,-134.3445690497213,7
93.15024047073283,-1.5061422279084127,73.68326048504397,-41.78723024889621,-134.6815681292785,7
89.70849929563147,-2.240416316804154,67.6739551735539,-45.52288100530398,-139.4650785538259,7
89.90193090342252,0.5445390489716502,65.2524686074409,-47.260587893217014,-128.55275828312753,7
89.40356611576657,2.6389740091061675,63.89399494814766,-48.2006116931874,-129.43197149554936,7
93.5479855065116,3.3188617540045406,70.53430786786963,-43.37992943914506,-135.3355261361728,7
86.03275285378878,-0.9821275598091583,73.96617018379062,-43.845813139464695,-137.44860107546836,7
88.27933452440759,1.2828796198448167,73.65240838551561,-42.837208732590234,-135.68993682519516,7
93.3869411038171,-2.953980285853171,76.30028786110225,-47.19422392723091,-143.63868623427737,7
94.22438930402645,-4.084508866286638,76.70818316157502,-46.86656049670631,-145.18715224229658,7
93.9216352160256,-1.3334873154787328,83.33497320079309,-45.808077386595635,-144.21037527773137,7
104.09910401505996,-3.988601175387682,87.6244708667196,-55.82613743206282,-152.98627268822628,7
109.69717924997546,-2.9730512827801707,88.52715566191371,-51.42914206696934,-161.35211946649258,7
109.8411003187563,1.4395787230803077,83.94721031449816,-59.453413628357715,-163.27390893884404,7
114.04866339569952,3.262578705260407,87.88945833088164,-56.17609064362542,-161.74300469810615,7
102.96175041379881,5.16057650246275,88.04734193512205,-64.09865900502467,-165.46059532050398,7
100.91531925220177,-1.231136138630987,97.12732019460981,-59.73559790913295,-160.61812321404946,7
99.30864025287552,0.6456392993883604,93.22206645981322,-58.7609194386233,-159.79318922691508,4
100.67391395481711,-3.8137289817474462,94.52427403320362,-53.383912705015916,-163.9648101241384,4
105.1231642104243,-5.673903925901546,97.17374446621372,-56.41744642344965,-164.3962594887405,4
90.74985107637364,-2.548728274892272,84.14145034594176,-49.629906944743624,-157.37500508484422,4
89.436627854921,-0.758809838454158,85.65945011143151,-45.99347489165477,-153.2091144815667,4
89.30666230517005,6.861019508080117,83.23029137411412,-46.27065912575712,-144.1367985691876,4
90.04431512278674,1.8099816091966252,78.90073943372772,-50.48412858377892,-148.05502347727807,4
98.55472076224014,-5.645375869285038,88.52208555867558,-58.14531138399289,-155.76956447278312,4
95.70945745891962,-1.2925760330839209,106.1249593982512,-76.80814374425043,-157.44515380126168,4
63.205787171596924,18.937201686298465,108.98528622804926,-101.67956831235442,-158.05047095768361,2
49.58333207396763,32.65468791719356,74.42392946761854,-110.31620364743341,-150.66137400197488,2
44.88584539008414,23.542623026090126,61.04587870880805,-112.21161795901203,-149.30685988655787,2
45.30163789957544,25.844825963019694,60.85861427652097,-112.68373166488786,-151.69551412278474,2
41.732478062937844,24.824518013105646,52.22910495130995,-113.54014617383866,-151.9969646036032,2
51.441894061066066,16.797929912577878,44.28039682380053,-108.3201078396772,-153.39553174245438,2
43.80572614674103,7.371202105437467,55.49507907077722,-115.84288894468082,-153.6752392862615,2
47.27631759663515,-4.459402898613537,61.58135811123661,-93.01613954600501,-149.1473640165056,2
131.97486426594963,-7.834001147482914,111.66913700665684,-71.08429402406512,-201.40866999344203,3
143.18405924791,3.7905666174282207,108.59205874762428,-69.64079230728258,-208.27567295902148,3
138.1102802718027,2.876922324386472,109.99345487235779,-71.7222166216835,-205.1312560784106,3
137.6286977236826,3.8195576625297987,108.39144817593161,-66.28729689923343,-200.0381920780913,3
133.67922138044463,4.304801768093316,99.73046761426646,-67.36194984751278,-198.5301627182501,3
128.34521532866793,7.391160265288566,92.89419140869586,-70.54232433825906,-186.18887078131215,3
126.93196793713274,-3.370491383085241,96.62433486382896,-67.14294418116161,-181.6488832126028,4
127.50918906167269,-4.11287398731157,99.31383343251566,-64.48914248654475,-183.24679930359068,4
119.23181251838659,-7.549005265201979,102.44836152943383,-62.97279300652741,-186.43295434014178,4
125.04406226230358,-8.038216340879226,99.53714966161316,-55.13932562176024,-177.33041721153535,4
127.42815363292463,-6.2784692181274036,94.73187389160037,-62.26668618696103,-181.68500129931456,4
126.81384729549745,-1.8419955562490946,92.48834321984276,-58.89254549546696,-174.81663060326386,4
118.73096110641444,7.216010713288421,87.19984722689242,-57.76461773554028,-169.7822796830723,4
103.84857476977832,11.488286879035389,65.31343804719174,-49.10184743307806,-146.73256355957258,7
81.38543177593587,-4.430864403117946,69.77726002572314,-38.190866430298506,-127.60398405702321,7
81.90557712450725,-4.078175739384113,72.19013888917492,-38.708859158342634,-127.29338024286098,7
86.1589091480072,-0.2811867681105866,68.4287543701643,-41.228553948266914,-130.21838562422323,7
90.3726172874565,0.7511765589756987,70.87528780399897,-39.6386560929174,-132.73501738810725,7
87.62853568902887,1.6660861286287911,69.699446480689,-44.59035913761119,-130.84361337573185,7
86.85243627943571,-0.8044861378779231,74.48470143064611,-45.229956636622724,-135.56778207863474,7
87.58807391923108,-6.325890685460045,72.9846473720424,-46.95218627133538,-135.6566569675086,7
87.12430772014618,-2.885161309647323,75.76124427405932,-44.56461749035361,-132.01949683682503,7
86.93087611235512,1.3813603890613582,68.88899531501102,-45.20503470294361,-133.6517986724544,7
86.43622726597984,3.917917557838983,68.40069940702503,-40.11691810085276,-133.3812014132867,7
91.23128897521433,2.6008884584409984,69.64530104075513,-43.48949891296425,-133.96772342298058,7
87.62853568902887,1.5516375507839122,68.08008016597346,-41.79884255498712,-132.68040098328353,7
83.2188003459599,0.056649808348213426,71.5565481635013,-42.33056396018071,-135.25200778648787,7
85.7735827818417,1.9709423920216977,67.20945736445101,-39.562963217686914,-131.04645199343707,7
86.93500855760037,3.263220734617491,69.79109286046908,-45.036970565934794,-132.14309500439282,7
90.91895576470606,-1.5283053314540949,71.99878026266866,-42.878557996641206,-133.84476004329179,7
96.37252951283341,2.4917366208138203,73.26611397342086,-46.54727417115345,-147.4320302947499,7
95.98720314666792,1.1499394851615348,77.80360602850975,-48.082250105083226,-146.2384622019194,7
105.45387601320982,-2.148882221789517,86.93410069391297,-52.66345170955012,-155.64301875299418,7
102.70566196953696,3.056455616853322,81.92976735963336,-56.27248392231801,-155.50193805623604,7
116.84554205590146,0.22529656919420038,81.5666109181497,-56.86162392636966,-162.63190809802566,7
113.02260695987985,-1.6797124522494853,88.72956457292851,-59.39185104391938,-165.21855701686687,7
112.32907982845134,-6.538040285060653,96.115999808419,-53.096119832870045,-165.53049922978198,7
103.15233712631864,2.004814518641812,93.62156076746096,-61.86815588779836,-160.9347812293867,4
98.13751011121256,-1.4708269447952382,89.79350114226774,-53.04558867810256,-164.44327667474235,4
100.88572415488542,5.2001129803631025,79.887616965743,-51.04669641616938,-155.5674219774729,4
93.76823653794139,9.437515448985607,78.03639403987376,-47.4337875697478,-152.96107806342124,4
88.39723506797867,8.49643076704491,79.70183603686034,-45.17860457783499,-143.2533451444065,4
94.27658781222615,1.8232530123196238,79.51344653371876,-55.49375752297045,-143.62670920440854,4
100.50039778871992,-3.8083559139397547,89.1830858930663,-59.675728717425095,-153.73965873607145,4
84.64742005254595,-1.8686336612345897,106.6236008861274,-83.88888436525946,-155.74314242344417,2
56.06230479052497,17.40771452153227,99.96560437140676,-108.12724924470544,-153.69101304110038,2
48.75925075772956,32.29324266856606,64.53754699878198,-110.51915031827357,-148.60225410671967,2
48.16005286662102,15.558157937228223,57.452546869994485,-104.80300804339363,-150.89653646288457,2
43.98676472001952,22.361611613411057,58.26678863658143,-117.67950215109755,-150.89858504365577,2
45.58859442386505,24.395818767372518,47.48833770015916,-112.13998374070569,-152.08831005271128,2
47.59918665128644,8.64684072424102,30.592758178901576,-84.80189550219681,-151.78328670955025,2
62.89178238792351,-2.5032246041363075,62.93241003375205,-78.79122760961464,-147.5869830723395,4
79.42114334647773,-1.6668465518856843,64.69307781017166,-68.84285080447671,-143.43096098842238,4
132.55500290388485,-5.595850953575921,113.42580752361178,-65.57216038082936,-205.19934313725844,3
137.5770422331596,-4.028957096680868,115.1928280048513,-69.24352392417215,-206.62446802725216,3
138.62501308346322,1.2644063704650161,110.89935783324577,-72.90996945610324,-206.80484996236888,3
138.62501308346322,6.224388021930486,108.93986374092155,-71.60091403572987,-207.24181213445536,3
134.71950570927697,5.276849435151898,109.77322175085277,-70.32462393576121,-203.84518640722,3
128.6865107031214,4.109475559414701,97.49754728715425,-71.09614490277066,-187.19969755799818,3
133.18460540410535,2.0789266231027668,96.55935718968537,-71.85713943271655,-185.8249665922788,4
129.0216855581445,5.987688591820665,93.63559695978263,-61.62872665846839,-183.46201775986827,4
119.39078864947034,-5.81102826520224,99.2399291339878,-57.03926436753365,-183.31978583146324,4
118.42279448150273,-5.916934290682634,103.49926825501464,-58.93429819021992,-180.55426977548552,4
128.42446899270527,0.4516934739161984,94.7089759188371,-61.249968820312425,-185.46215266826724,4
124.13363525235351,2.591792534904057,88.84958482651544,-62.09191466730522,-176.6821407994857,4
119.66266009018081,9.606688128544612,81.55806607361163,-62.99183775168776,-163.45983383754705,4
96.20078638282324,9.94334772761449,65.9665765837716,-45.89818947454137,-140.29665404671204,7
84.04465754704478,9.291577575082528,64.24073052539559,-43.59876994579811,-139.84117427457355,7
81.01431483779146,2.2282588223058255,69.33556521194275,-38.65444547664282,-131.50634678209772,7
87.4145323414063,-2.979276343990527,69.65537069925617,-37.733230916782304,-129.3268114784105,7
88.32285513757672,-3.278047140532273,71.94735354062288,-36.07683747026337,-131.90758110545255,7
89.25451998099177,-2.0306059997686923,69.47435357826117,-39.51298243525352,-133.6451153850952,7
89.44381914353758,-5.178022939078559,71.51729549683279,-42.706009082820586,-135.15731333568613,7
89.58774021231841,-1.7098308329589793,74.00964932383464,-45.68404502691222,-136.2160279291488,7
89.58774021231841,-0.5164609876756039,72.90826953244307,-42.89661113257057,-139.16805303770158,7
89.1224371638169,-0.25862580447716965,70.84257502165644,-37.447469044359835,-136.93505639545452,7
89.14106505553674,-1.7031925233342387,74.32363024146872,-41.21421307988879,-135.50835914375142,7
89.01311468360711,1.8080907045576495,71.86797274040589,-38.340608680887385,-137.463733348417,7
