@relation ICATransformed

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute Cluster0 numeric
@attribute Cluster1 numeric
@attribute Cluster2 numeric
@attribute Cluster3 numeric
@attribute Cluster4 numeric
@attribute Cluster5 numeric
@attribute output {1,2,3,4,5,7}

@data
-0.225476,-0.292567,-0.099547,-1.306545,1.470973,-0.5012,0.199992,0.959029,1.142588,0.295628,-1.244072,-0.019997,-3.690275,0.240171,0.218085,0.357685,-2.94514,0.084595,1.910747,-1.853469,0.528421,-1.08992,1.58555,0.091584,-0.416605,0.032909,-0.33083,0.344286,1.950143,0.370589,0.072053,-1.654258,0,1,0,0,0,0,2
-0.132275,2.777827,1.603703,-0.937331,2.312465,0.371664,0.94179,0.119713,2.201428,0.533863,-0.449499,0.225794,-2.269688,1.260008,-0.408789,-0.328668,3.686134,-0.046384,-1.471938,-0.81914,-0.874255,-0.802911,-0.406506,-0.278518,-0.37468,1.971745,0.541833,0.586032,0.045193,-1.335379,3.14382,1.683688,0,1,0,0,0,0,2
-0.874772,2.120864,1.062802,-0.178813,-1.747419,-1.192067,0.115766,-0.201089,2.448179,-0.722501,5.290774,-0.171779,-0.627707,1.119472,-0.97087,0.526563,0.779991,-0.756649,0.818067,0.704319,-0.353632,-0.853999,-0.020165,-0.789329,1.631625,-0.886175,-0.705278,0.124757,-4.841941,-0.674119,-1.274006,-0.607973,0,1,0,0,0,0,2
-0.721549,-0.504812,0.384524,-1.611548,0.37498,-0.616249,1.158673,1.660578,2.42052,-0.465972,-2.571931,0.83178,0.202846,1.333597,0.536894,0.774555,-0.710685,0.435088,0.937701,0.446098,0.55658,-0.592884,-0.394785,0.173395,0.588061,-1.200444,-1.117012,0.514668,1.150048,-0.426648,1.442267,-1.114818,0,1,0,0,0,0,2
-0.385583,0.788937,-0.335539,-2.537327,-0.238699,0.606094,-0.282302,-2.344732,1.17451,-0.5001,-0.537525,-0.104586,0.683474,0.163003,-0.213271,-0.511014,0.549902,0.747634,0.63847,1.363405,0.466104,-0.7173,-0.215008,-0.547166,0.518904,-0.977654,2.06715,-1.111314,-0.305588,0.18953,1.77268,-0.009708,0,1,0,0,0,0,2
-0.279191,0.262593,-0.406249,-2.206247,-1.191263,-0.459972,-0.213912,-0.486128,2.147031,-0.34341,0.478263,-0.458136,0.766656,1.729518,0.436104,0.730955,0.970983,-0.512823,-0.001201,-0.771694,0.35697,-0.752453,-0.196315,-0.253633,-0.601209,0.025102,-0.60603,-0.01655,-1.434488,2.298946,-0.067569,-0.373918,0,1,0,0,0,0,2
0.884136,-1.158363,-0.628399,-1.997107,-0.511164,0.824137,-0.328483,-1.315648,1.573452,0.172476,-1.143428,-0.282824,0.067479,-1.046216,-0.34349,-0.177409,-0.636034,0.288472,1.704902,-0.66129,0.2225,-0.864729,-1.316618,0.186445,-1.122997,0.202368,-0.385137,0.520302,0.018313,0.018345,1.150091,0.642463,0,1,0,0,0,0,2
0.794225,0.094542,-0.350453,0.82632,-0.550794,-0.325155,0.950318,-0.930527,0.136442,-0.351515,1.087488,-0.737402,-0.776524,-0.721377,-0.97072,1.056521,-0.34668,0.913324,0.536423,1.228304,1.008065,1.745512,0.473687,0.359612,-0.558055,-0.479186,-1.445702,1.611703,0.906811,-0.105703,0.275339,-1.063503,1,0,0,0,0,0,3
0.584129,0.172732,-0.068627,0.126902,0.846314,-0.564759,-0.083271,0.06509,-0.149552,1.160147,-0.232543,-0.391457,-0.657955,0.538604,-0.656796,0.499508,-0.575715,0.823681,-0.819719,0.761151,-0.642007,1.609411,-0.190554,-0.131961,-0.294772,0.438458,0.206652,0.188457,0.365038,-0.134949,-0.065322,0.360215,1,0,0,0,0,0,3
2.067406,-0.54806,-0.948708,0.435741,-0.123199,-0.155173,-0.555784,-1.246563,-0.472673,-0.652623,0.695714,-0.127325,-0.654598,-0.215939,-2.465752,1.717228,0.92707,0.896998,0.777,-0.048929,0.919451,1.980212,0.533661,0.528186,1.694237,0.431591,-0.334729,0.278435,-1.452202,-0.956162,-0.539321,-0.922762,1,0,0,0,0,0,3
1.820062,-0.429904,-0.682223,0.400531,-1.516237,1.212326,1.352587,-0.156228,-0.290979,0.130112,0.117251,0.048494,-1.006835,0.208253,-0.163627,-0.867859,-0.017064,-1.420943,0.362883,-1.289389,0.39697,1.685012,-0.174933,0.180961,0.538325,-0.541267,-1.480549,0.125024,0.480674,1.368145,2.665278,0.075554,1,0,0,0,0,0,3
1.031148,1.40952,-0.611367,-0.641461,0.839775,-0.085724,0.703792,0.550493,-0.955412,0.177095,-0.630652,-0.233713,-0.332674,-1.403156,-0.176246,-0.632854,0.365935,0.615748,-0.828221,-0.292433,0.554584,1.488834,-0.811678,1.204339,-0.106094,-0.557058,-0.25575,0.535641,0.072554,-0.434175,-0.047667,-0.800836,1,0,0,0,0,0,3
0.548721,0.118247,-0.195248,-0.250642,-0.550859,-0.024135,0.675648,0.107033,-1.099683,0.772364,-0.360285,-0.176004,-0.959439,1.298649,-0.65933,-0.804473,1.16177,0.935176,0.575495,-0.047766,0.165182,1.363234,0.635102,0.365388,0.738067,0.045896,-0.454455,-0.277067,-0.078354,-0.748992,1.78061,-0.296964,1,0,0,0,0,0,3
1.293308,0.238095,0.405061,-0.032123,-0.81483,-0.293625,0.671834,-0.672098,-0.394656,0.034437,-0.776119,0.07578,-0.416375,-0.835201,-1.621663,2.07116,0.446402,-1.483845,0.714703,0.88825,-0.300135,1.62264,-1.119463,-0.155373,0.09453,-0.618451,-1.344141,0.497633,-1.863033,1.711282,-0.061332,-0.202712,1,0,0,0,0,0,3
0.459937,0.540954,0.351505,0.572307,0.268832,0.720181,0.741573,0.820588,0.24567,-1.083186,-0.169509,-0.159903,-0.019297,-0.32573,-0.478474,-0.009532,1.828102,-0.436693,0.576737,-1.703134,0.218114,1.805504,-0.821751,0.308453,0.303371,1.004635,0.687183,-0.589448,0.535002,0.164936,0.672261,-2.087128,1,0,0,0,0,0,3
1.50037,0.769324,-0.870189,0.541821,-1.072534,-0.252382,0.753558,-1.011354,0.07419,-0.663548,0.354879,-0.744168,-0.439378,-0.69716,0.670247,-0.141705,-1.412895,1.439608,-0.263406,0.44771,1.480243,1.531792,0.69742,-0.107873,-0.29947,0.916203,-0.850227,0.445042,-0.194496,-0.426431,0.015552,-2.151804,1,0,0,0,0,0,3
1.96693,1.271302,-2.231692,0.443418,-0.290603,-1.36993,0.039214,-0.029814,-0.3165,0.698313,-1.709963,-0.163005,-0.247357,1.290859,-0.291805,1.756626,1.046011,-0.896673,0.876904,-1.088339,0.038102,1.220154,0.037093,0.308358,-0.330246,-0.317443,0.099391,0.428939,0.480169,-0.00748,0.62364,0.329075,1,0,0,0,0,0,3
0.629815,0.6037,-3.294065,0.384367,-1.548824,-0.142734,0.941993,-0.167588,-0.224535,-0.105008,-0.61375,-0.026034,-0.121513,-0.465475,1.34829,0.460928,0.53603,-1.753403,0.071706,0.987075,0.551665,0.826091,-0.40002,0.155683,-0.586204,0.585418,1.324285,0.386263,-0.427265,1.411171,1.167303,-0.623441,0,0,0,1,0,0,3
-0.162874,-0.024581,-4.841891,0.576837,0.778008,-0.563224,1.785258,0.359471,0.043661,-0.128394,0.893872,-0.379701,0.073697,-0.944862,1.460199,-0.874478,-0.564525,-1.057133,-1.46973,-0.196545,0.098379,0.50399,-1.465075,-0.687269,-0.260592,-0.467163,-0.069782,-0.310912,-0.081619,-0.093438,-1.245456,-0.120366,0,0,0,1,0,0,3
-0.235336,-0.3133,-5.128992,0.350192,0.106701,0.435133,1.967659,-0.086833,-0.526955,0.734943,1.054911,0.661676,-0.324689,0.90782,-0.629082,0.063908,-0.875859,1.439295,0.181508,0.408578,-0.6581,0.165707,-1.99334,0.303491,-1.924185,1.645397,1.143714,2.402983,-0.08338,-0.770686,-2.093362,-0.066476,0,0,0,1,0,0,3
0.168755,-0.54743,-0.903773,-0.265655,-0.298098,-1.002845,-0.04049,-1.106118,-0.828455,1.749159,2.13199,-0.64361,1.597548,0.903318,-0.595664,-1.565565,-2.092421,-0.490283,-0.326711,-1.761891,-2.800395,-0.925779,-0.30586,2.945256,0.456227,0.384681,0.678204,-0.221074,1.942558,0.575311,0.475217,0.206275,0,0,0,1,0,0,7
0.319744,0.344739,0.823538,-0.480752,0.207338,0.784769,0.578372,0.217406,-1.264838,-0.418304,-0.11467,0.41161,0.765761,0.113588,0.424372,-0.191458,0.91355,0.317055,-0.059504,-0.169946,-0.175459,-1.183086,-0.779884,0.13233,-0.755542,0.756772,0.60278,-0.120533,0.048499,-0.764501,-0.085468,0.027062,0,0,0,0,1,0,7
-0.515337,-1.813689,0.202655,0.750419,0.151223,-0.13027,0.086675,-0.44213,0.090955,0.026706,0.565974,-0.111586,1.131144,-0.126376,-0.525809,0.295379,-0.44603,0.040905,0.215858,0.874421,0.677533,-1.180227,-0.570044,0.129235,-0.97332,2.184517,0.774695,1.129728,0.213454,-0.161591,-0.033905,0.348155,0,0,0,0,0,1,7
0.257204,-0.246063,0.348842,-0.572869,0.306639,-1.382925,-0.704214,0.054158,-1.031065,0.890764,0.027037,-1.049101,1.009152,-0.489805,-0.118172,0.233602,0.483311,-0.301009,-0.779774,-1.009703,0.138749,-1.402336,0.631547,-0.775543,0.134175,1.524778,0.013882,-0.003139,0.242467,0.731963,0.279738,-0.441045,0,0,0,0,0,1,7
0.316131,-1.051581,1.690417,0.124955,0.41327,0.285132,0.049788,-0.271133,-0.758717,0.60558,1.144694,1.729055,1.013121,-0.459604,1.023035,0.312229,0.515075,-0.746742,0.052418,-0.881256,-0.405849,-0.98029,0.569969,0.914757,-0.198722,0.396107,-0.478245,-0.29137,0.25338,1.143214,-0.950171,-0.017922,0,0,0,0,1,0,7
1.021398,0.040978,0.652151,1.34366,1.199607,0.665846,-0.366399,0.287846,0.320968,-0.691542,0.051617,0.239181,0.768237,-0.364938,0.366692,-0.398699,0.416037,-0.022183,-0.219883,-0.718033,1.001768,-1.119023,-0.144233,-1.034392,-0.586583,-0.069455,0.617373,-0.298962,0.613905,-0.29641,-0.467537,0.090598,0,0,0,0,0,1,7
0.738359,-1.01101,1.431749,1.956829,0.171751,-0.02105,-0.90775,0.616627,1.170842,0.551722,-1.071259,-1.737346,0.477452,-0.189613,-0.281893,-1.04741,0.125608,-0.107385,0.163747,0.400697,-0.449012,-1.441058,0.276537,-0.810608,1.482739,0.899632,0.439401,-0.119248,-0.950095,-0.388692,0.383376,0.611072,0,0,0,0,0,1,7
1.083505,-0.083115,1.037466,0.780804,-0.105697,-1.374772,-0.509534,-0.803476,-0.133525,-0.272097,1.059089,0.184895,0.803503,0.699148,-1.267911,0.277909,0.425044,-0.334156,-0.020213,-1.489696,0.340043,-0.872357,-1.504915,-0.775494,-2.225793,0.653258,0.164668,-0.481816,0.55044,0.592984,0.725058,0.452515,0,0,0,0,0,1,7
0.22188,-0.207321,-0.173295,0.317061,0.616349,-0.198406,-0.03076,-0.007328,-0.342294,-0.172445,0.084872,0.882892,0.683104,-1.021007,0.564472,-0.247028,0.434585,-1.818014,-0.441925,-0.594795,0.380297,-1.264778,0.095483,-0.471276,0.506778,-0.255362,-1.33872,-0.978254,0.083199,1.178701,0.100073,-0.605002,0,0,0,0,0,1,7
0.765622,-0.066578,-0.069603,1.149311,-0.752082,0.322208,-0.016284,-0.536582,0.068397,0.338688,0.259982,0.476495,-0.318809,-0.884334,0.613397,0.426869,-0.547628,0.952153,-0.72371,0.124344,-0.273841,-1.685342,-0.372471,-0.319945,0.36636,0.985065,0.276498,-0.014772,-0.302942,-0.857185,1.194146,-0.692137,0,0,0,0,1,0,7
0.766234,0.126031,-0.100011,0.688437,0.118149,0.458945,-0.096389,0.180409,-0.543345,-0.360341,0.420949,0.101246,-0.825151,0.318694,0.445648,0.115577,-0.33183,-0.222655,0.002522,-0.360637,-0.104915,-1.797743,0.086275,-0.028833,-0.217384,-0.888758,-0.940666,0.203928,0.148745,0.612155,0.423461,0.706886,0,0,0,0,1,0,7
0.818334,0.680019,0.565816,0.528522,-0.869843,0.597709,-0.211074,-0.010861,-0.806852,0.104984,-0.510029,-0.214469,-1.0242,-0.589101,0.368918,0.056256,0.993647,0.6633,0.811328,0.437459,-0.504687,-1.66201,0.065914,1.100608,0.436131,0.75856,0.373845,-0.484605,-1.144594,-0.133425,0.554575,-1.119182,0,0,0,0,1,0,7
0.46871,1.574105,1.505763,1.033732,-0.274958,0.228413,-0.321002,0.300726,-0.286071,-0.162728,0.274452,-0.31108,-0.946487,1.038493,-0.07725,0.208743,1.157719,-0.66109,1.141918,-0.66054,-0.119375,-1.427164,0.383047,-0.173238,-1.325158,-0.10659,0.637886,-0.57987,0.82788,1.841636,0.624155,-1.287546,0,0,0,0,1,0,7
0.232328,-0.131075,1.478736,1.101262,-0.150549,-0.621222,0.960961,-0.216469,0.125423,-0.411465,-0.451276,-0.251717,-0.268256,0.010278,0.677091,1.008207,-0.393245,0.414954,1.794049,1.584413,0.561946,-1.019112,-0.039838,-0.035515,0.322871,-0.084317,-0.427624,0.143283,-0.794325,-0.153776,0.269508,-0.74012,0,0,0,0,1,0,7
0.887275,-0.284424,-1.373025,-0.059541,-0.984335,0.128136,-0.388664,-0.234699,-0.673026,-0.016584,0.17231,0.477164,0.536269,0.647819,-0.058414,0.90184,-0.386497,-0.617901,0.189141,-0.261434,1.262188,-1.037796,-0.224962,-1.814002,0.095523,-0.938812,-1.76656,-0.290564,-0.343806,-0.283576,0.793666,0.019695,0,0,0,0,0,1,7
0.904607,-0.702932,0.355481,-0.070518,0.664582,-0.963763,0.697774,-0.491634,-0.946107,0.131061,-0.46337,-1.093942,0.158122,-0.901092,-0.762492,0.7716,-0.09171,-1.502801,-1.468229,-1.417267,-1.4407,-0.228504,-0.525273,0.918258,1.905414,-0.970861,-1.562729,-2.004943,-0.453119,-0.171064,-0.562072,0.98528,0,0,0,0,0,1,7
0.534234,1.500236,1.812039,0.134098,1.425545,1.438849,0.891955,-0.936373,-0.27185,0.17452,-0.833804,0.193577,-0.033863,-0.296124,0.099444,1.781234,1.223609,0.338689,0.354094,-0.171816,-0.987958,-0.126064,-0.166404,-0.492237,-0.973639,0.546199,-0.421251,0.641924,1.327552,0.459656,-0.03975,-2.641376,0,0,0,0,1,0,7
0.338048,0.97412,1.196484,-0.054622,-0.772288,0.712691,0.596555,-0.492477,-0.267155,-1.906137,0.175092,-1.181427,0.441274,1.414085,0.146497,0.841635,-0.192031,0.082617,0.960368,3.585931,0.920243,0.038194,-0.448377,0.908963,-0.807608,-1.315874,0.202196,2.011288,0.037718,-0.022816,0.806135,0.766965,0,0,0,0,1,0,7
1.175225,-0.94027,0.240215,-0.886604,-0.19806,-2.225686,0.276982,0.415975,-0.623498,0.253462,0.049409,-0.405351,0.368804,1.161965,-0.461141,-0.771644,-0.244805,1.880391,-0.773719,-0.322073,1.27484,0.112176,-0.27214,-0.593741,0.186322,1.468372,-0.322328,0.004277,0.716579,-0.464339,0.477111,-0.947211,1,0,0,0,0,0,7
0.574959,-2.145646,-0.043029,-0.723238,-0.953933,-0.401887,0.714505,0.848317,-0.847391,0.589902,0.149668,2.011054,0.014604,-0.642496,0.594777,0.140421,0.080296,-0.035801,-2.041652,-0.539462,1.402527,-0.195461,1.097333,0.018491,1.52318,-1.842917,0.815534,1.04412,-0.282942,1.384845,0.724561,2.114941,0,0,0,0,1,0,7
0.630167,0.079631,0.318241,-0.424423,1.254174,0.950618,-0.489162,-2.193795,-0.466807,1.249479,-0.166962,1.206797,-0.867235,-1.035917,-0.50135,-1.751382,-0.33551,0.882549,-0.55845,0.386985,-0.174309,-0.656148,-0.514028,-0.357968,-0.080823,0.05598,-0.653866,-0.913214,-0.051667,-0.13158,-1.241218,-1.413294,0,0,0,0,1,0,5
-0.007499,-0.103398,0.167804,-0.246695,-0.413159,-0.406663,0.905843,0.26491,-0.367108,-0.356514,-0.032894,0.297493,-0.063797,0.409741,0.894982,-0.236819,0.280512,0.73072,0.826365,-0.996926,0.588758,-0.519958,1.035034,-0.591804,0.982813,0.564034,1.386942,0.001886,-0.265951,-0.308719,-0.363645,0.233894,0,0,0,0,1,0,5
-0.021511,-1.157228,0.395387,-0.324165,-0.198979,0.154541,0.529268,-0.421559,-0.203699,0.157575,-0.042862,0.975031,-0.079274,-0.418661,0.642637,-0.152577,-0.937177,-0.612322,0.406939,0.301506,0.314269,-0.667026,-0.12676,-0.021222,-0.194002,0.434884,-0.981158,0.560394,0.388734,0.759718,0.547231,1.256422,0,0,0,0,1,0,5
1.129404,0.640267,-0.350048,0.11243,0.577689,-0.29796,-0.476721,0.110009,-0.144067,-0.248599,0.282952,0.003052,-0.7423,0.049626,0.374877,0.95935,0.656926,-0.423983,0.006014,0.157683,0.185292,-1.29244,-0.513328,-0.347474,-0.795046,0.041399,-0.814433,0.676473,0.233493,0.258366,0.639113,0.606004,0,0,0,0,1,0,5
0.488299,0.107464,-0.260024,0.301756,1.210175,0.367047,0.63533,1.801152,-0.289338,-0.357472,0.894142,0.411157,-0.622073,0.210754,0.943505,-0.911069,-0.181349,-1.640193,0.711909,0.268902,-0.391603,-1.131661,-0.824949,0.202381,-0.346287,0.007833,0.943122,-0.868964,-0.43213,1.517408,-0.372924,-0.141853,0,0,0,0,1,0,5
0.278697,-0.949228,0.578149,0.591857,0.85299,0.777131,0.458485,0.289263,-0.057127,-0.391905,0.930441,0.242499,-0.878542,0.223536,-0.155044,-0.158243,-0.259621,0.286863,-0.493124,0.559657,-0.378626,-0.861129,0.662652,0.31527,-0.59379,-0.35269,-1.10413,-1.196283,0.973957,0.264484,-0.049473,1.603947,0,0,0,0,1,0,5
-0.193588,0.320963,1.18015,0.53384,0.726972,0.577912,0.634046,0.519759,-0.150676,0.085977,0.732596,-0.695685,0.092589,0.811833,-0.304795,0.753061,1.200813,0.351155,0.591389,-0.661257,-0.756776,-0.726471,0.000626,-0.559477,-0.411309,0.149947,1.044238,-0.037364,-0.086419,-0.407262,-1.004142,-0.101291,0,0,0,0,1,0,7
-0.117845,-0.06852,0.24561,0.96173,0.653412,0.793424,-0.484579,-0.318262,1.116848,-1.052742,1.98458,-0.054516,0.826613,-0.797288,0.147793,-1.148005,0.965585,-1.145228,-0.875425,0.551837,1.369279,-0.552905,-0.475363,0.365719,0.651617,-0.260098,-0.447775,0.269492,1.426324,0.09587,-0.083738,-0.68254,0,0,0,0,0,1,4
0.375016,-1.596262,-0.177066,0.389489,-0.439208,-0.992039,1.423184,-0.167905,0.276292,0.890649,-1.096552,1.130104,0.497404,-0.369597,-0.144113,-0.020504,-0.347999,-0.165924,0.546211,-1.246228,0.493529,-0.947929,-1.067144,-0.319055,-0.420191,2.362284,0.485511,0.444004,2.00395,0.352778,-0.215009,-0.526271,0,0,0,0,0,1,5
-1.052244,-0.316212,-0.060677,0.599954,-1.000384,0.55238,0.497742,-0.204896,-0.040836,0.798028,1.258591,0.298718,-0.176741,-0.419029,-0.571431,0.588513,1.319654,-0.786249,-0.503625,-1.34678,-0.226835,-1.311935,-1.089184,0.489733,-0.683863,0.743033,0.118861,-1.07142,1.420605,1.238441,0.99953,-0.376691,0,0,0,0,1,0,4
-0.682038,-2.092004,-0.922371,0.550022,-0.660899,0.760475,0.493196,-0.808605,1.1498,-1.159141,3.762335,-0.920084,0.92837,1.638845,-0.491142,0.592001,2.328719,-3.181353,-0.972839,2.538726,2.642478,-1.075297,-5.300376,2.063743,2.708217,-0.014765,-0.661119,2.44503,-0.607158,0.80613,1.876058,-0.938661,0,0,0,0,1,0,4
-0.306871,0.229435,-0.395741,0.45794,0.448339,1.460071,-0.055954,-0.476388,2.474079,1.339745,0.768605,-0.988283,0.01579,3.291287,-0.020571,-4.379102,0.534155,2.834696,-3.919797,-0.73295,0.951649,-1.022731,-0.037395,1.055488,1.368006,1.463922,0.641891,-0.927401,-0.707297,2.770949,-1.227598,-4.104732,0,0,0,0,0,1,4
-0.040984,0.280913,0.271894,0.26088,-0.849732,1.031991,0.977414,-2.037592,2.205746,-0.077471,-0.968657,2.836985,-3.154757,0.323091,0.970602,-0.512284,0.554299,-1.049373,0.052578,0.059369,0.093443,-0.891241,-0.616894,-0.169822,-0.722535,1.614793,2.621226,-0.990581,-0.448771,0.786649,1.046428,-0.371205,0,1,0,0,0,0,2
-0.536374,-0.904298,-0.302258,-0.143767,0.055738,-0.478189,0.320185,0.408506,2.869257,-0.077511,-0.44657,-0.226547,-3.117232,-1.872025,0.670591,1.066858,1.220477,-1.006839,-1.011498,1.764204,0.428137,-1.34496,-0.426053,-0.122182,0.354772,-0.427608,-0.445814,0.347174,-0.71034,-0.256482,1.107829,-0.153638,0,1,0,0,0,0,2
-0.130876,0.157734,-0.11403,-0.711593,-0.386094,1.312579,-0.310762,-0.839699,1.601787,-0.301502,2.609828,0.346877,-3.465346,0.549807,-0.116681,-0.908067,0.131775,-1.264229,0.417192,0.091938,0.044066,-1.32597,-1.841612,-0.091446,0.037081,0.236217,0.355316,-0.472741,0.081019,-0.517863,1.216888,-1.037839,0,1,0,0,0,0,2
0.06155,-1.44009,0.008383,-0.334606,-0.422221,-0.48025,-0.240194,-0.513539,1.679792,0.055492,-1.534834,-0.689589,-4.157788,-0.511389,0.347916,0.640366,-1.798385,-0.262583,0.088474,-3.210266,0.493103,-1.460278,2.132787,0.242673,0.61876,-0.444995,-0.716491,0.120578,-2.984428,1.441255,-1.477513,-1.087639,0,1,0,0,0,0,2
0.321532,0.364587,0.015901,0.341651,0.370415,0.694821,0.635578,-1.875543,2.666896,-0.048763,-3.269522,0.177689,-3.998142,-2.836525,-0.871588,0.217055,2.786535,-0.594015,0.695864,-0.110892,1.244973,-1.254222,0.128287,0.60715,-3.980342,-0.998689,-1.001976,1.149674,-0.25141,0.655577,-1.208868,0.703364,0,1,0,0,0,0,2
-0.714677,3.002461,0.407122,0.372245,0.696047,-0.815817,0.578327,-0.376357,3.255982,0.87247,2.293805,0.158692,-1.657213,0.748359,0.184859,-0.769,0.644926,-1.489443,0.031524,0.260302,0.325187,-1.153359,-0.209272,-0.030664,2.443508,2.618207,0.631399,0.457,0.111627,-0.171963,0.468449,1.526596,0,1,0,0,0,0,2
-0.424397,-1.701296,1.017417,-0.741411,2.323074,-0.869639,1.090671,3.359727,3.713482,0.568909,-0.407009,1.316834,-0.858338,2.696914,0.607394,-0.259945,0.760107,1.774102,-0.332253,0.096564,0.417809,-0.480639,0.182617,0.494142,-1.788867,2.001606,-2.770885,-0.351833,0.507528,1.098389,0.833812,-0.136638,0,1,0,0,0,0,2
-0.106256,0.48752,0.467437,-0.161395,1.079004,0.535672,0.259618,-0.627687,3.488473,0.195648,0.519372,1.499789,0.098318,-0.62145,0.086182,0.219717,0.504418,-1.003006,-0.334179,-0.438602,0.164737,-0.670751,-0.546737,0.204176,-1.002923,-1.657213,-1.460168,0.202026,0.018311,0.322188,-0.254091,0.708867,0,1,0,0,0,0,2
-0.859187,0.639459,0.855674,-0.241556,0.271602,-0.428981,0.140893,0.041733,3.411555,-0.014179,2.717601,0.083474,-0.23769,0.954941,0.274225,-0.199535,-0.583999,0.178246,-1.227663,0.056204,-0.509639,-0.776995,0.034164,-0.683334,-0.353249,0.082072,0.577094,-0.537403,0.723893,0.076379,0.853237,0.841085,0,1,0,0,0,0,2
1.490827,-0.387432,0.307372,0.841654,-0.077552,0.796612,1.446893,-0.138536,0.074963,-0.68954,0.136608,-0.07906,-0.670408,0.525179,0.48916,-0.033537,-1.472453,-0.334635,-0.672062,0.39208,-0.415353,1.662943,-0.327072,-0.776897,-0.276841,0.117156,-0.82014,0.187212,-0.129896,0.479864,-0.624738,0.286626,1,0,0,0,0,0,3
1.002959,0.783889,0.352641,0.291945,-1.355651,1.172074,-0.505299,0.551217,-0.366806,-0.613263,-0.275775,0.021922,-0.610006,-0.545163,-0.984782,0.112882,0.95315,1.114755,0.844306,0.760033,-0.274609,1.886863,0.130466,1.25861,-0.7122,-0.729585,0.419528,-0.403539,0.76627,-0.617934,0.675998,-0.591793,1,0,0,0,0,0,3
1.0462,-0.580071,0.326229,0.146732,0.11658,-0.021769,1.588236,-1.229488,-0.537702,-0.386253,-0.132438,0.008549,-0.529414,-0.201563,0.61536,0.1615,-0.733727,0.148895,-0.157422,0.431623,0.079651,1.924694,-1.366966,-1.043437,-0.559298,1.139549,0.401696,0.568416,-0.934715,0.597135,-0.342465,-0.16845,1,0,0,0,0,0,3
0.783527,0.623772,-0.063144,0.76289,1.365709,-0.645796,-0.790546,-0.8836,-0.004202,-0.242834,1.528016,-0.433343,-0.297293,0.814585,-1.614402,0.372455,0.292565,-1.341641,0.931823,-0.121727,-0.439323,1.892113,0.404967,-0.244007,-0.187292,-0.927737,-0.617237,-1.398193,1.232468,0.711724,-0.819299,-0.302165,1,0,0,0,0,0,3
0.347864,-2.010948,-0.241264,1.300495,0.341082,-0.115412,2.268517,0.108303,0.95883,-1.3777,0.893259,0.101702,-0.072383,-1.136388,1.032948,-0.917354,1.711517,1.910776,-0.070218,-0.463216,0.027937,1.812142,-0.660314,-1.353547,-1.798166,-0.050227,-0.939423,0.436001,1.900881,-1.702299,-0.338826,0.789186,1,0,0,0,0,0,3
-0.080355,-0.708933,0.025177,0.856403,-0.570758,0.222105,1.083922,-0.20514,-0.316873,-0.485921,0.340616,1.032327,-0.642995,1.993264,0.205905,-0.264955,-0.81993,-1.570555,0.968572,0.273817,-0.678901,1.782477,0.573578,0.896852,1.398848,1.839018,1.630532,0.209609,-0.333359,0.718602,0.034024,1.125347,1,0,0,0,0,0,3
0.205057,-0.594521,0.493912,0.222465,-1.095849,0.338373,0.188744,-0.717492,-0.037225,-0.383296,0.359108,-0.253125,-0.05217,-1.433478,-0.504204,-0.624378,-0.211999,0.511242,-1.025007,0.045615,-0.518064,1.697679,0.125472,0.655593,-0.789211,0.868026,-0.86436,-0.422706,0.341589,0.4324,0.376611,-0.223024,1,0,0,0,0,0,3
0.487955,-0.580719,0.344983,0.734359,0.99923,-0.533837,1.297244,0.265794,0.002149,-0.488979,-1.159998,-0.712287,-0.829231,-0.394433,-0.265827,0.179313,0.770819,-0.751456,-0.888809,-0.171267,0.216503,1.479088,0.171518,-0.316753,-0.039663,0.279899,-0.711608,0.636138,-0.137922,0.594108,-0.875175,-0.366526,1,0,0,0,0,0,3
1.481901,0.050812,-0.455554,1.53893,-0.339936,0.433811,-0.431843,-0.110308,0.825303,0.067488,-0.060146,0.63079,-0.493445,0.708428,-1.024893,-0.432523,-2.001908,-0.448976,0.643768,1.41649,-0.083891,1.556768,0.728994,0.585271,1.322512,0.628939,-0.490381,-1.077475,0.136154,-0.077784,-0.600935,0.487389,1,0,0,0,0,0,3
2.036761,0.524758,-0.368823,1.072511,0.233598,0.190863,0.789985,1.142954,0.557811,0.283348,-0.391298,-0.422029,-0.310767,-0.82128,-0.666855,0.706547,-0.114856,0.544795,-1.316188,-0.511829,0.263106,1.575247,0.813734,0.41601,-0.940971,-0.785519,0.042596,0.068263,1.971208,0.371113,0.06087,0.374519,1,0,0,0,0,0,3
